x,y,labels,doc_top,topic
0.9991794,9.330062,98,5,5
1.9281522,3.1155727,52,32,1
5.886098,7.73182,4,42,5
-2.9209146,6.369519,10,2,9
-2.8441663,6.8479834,9,2,9
-1.600177,7.2031713,95,6,4
3.0568938,9.341868,100,0,0
-1.6129079,7.118488,95,6,4
0.3390899,10.051173,20,12,0
0.5787694,12.810825,6,101,6
-0.53338444,10.930027,35,22,7
2.0556293,8.650611,80,87,5
2.3966856,11.625582,38,37,8
0.30625847,8.846479,90,94,5
3.1982381,4.3626246,77,61,1
1.0825027,11.843184,41,3,6
2.3340583,6.134966,46,1,3
0.84763956,8.103719,86,38,5
3.7568185,9.604,102,0,0
1.2191433,9.274308,98,5,5
2.894912,9.698051,103,37,8
0.30470034,7.838745,91,47,5
5.928816,7.713788,4,42,5
-1.5773528,7.266284,95,6,4
1.7482202,11.384117,41,64,6
-2.5079875,5.8161397,10,2,9
1.0352296,6.4310093,93,4,2
1.0441642,9.332116,98,5,5
1.2773343,12.310359,42,64,6
3.5640428,5.618605,46,1,3
-2.6469562,5.801397,10,2,9
-2.846227,6.3529034,10,2,9
2.673318,12.069036,38,8,6
-2.1909568,6.085809,10,2,9
2.374192,9.651149,99,0,0
-1.5904917,7.20314,95,6,4
-2.7285433,5.530148,10,2,9
-1.2973151,9.683536,27,98,0
4.139961,7.3056927,15,7,3
3.266005,3.8237631,75,28,1
1.2544913,11.041391,25,75,6
3.821882,7.467057,15,47,5
1.2486894,6.2586827,93,4,2
3.7844274,3.2869976,54,18,1
1.8428755,11.315328,41,64,6
1.6765965,5.165741,30,38,5
3.7230303,9.856963,102,0,0
2.0050528,10.024486,79,88,4
1.9012209,8.598894,80,21,5
-2.6758094,6.139469,10,38,5
-1.189095,11.223797,33,84,4
1.9604229,9.131744,96,26,0
3.1079943,6.422448,40,55,3
4.0310173,4.673755,58,39,1
1.2269135,9.196412,98,5,5
3.0397964,4.4944077,77,59,3
2.954776,8.694887,68,0,0
3.1696873,9.789644,102,0,0
4.15801,4.553871,58,39,1
-1.6207862,11.449241,32,58,8
1.9137298,11.397857,41,3,6
-0.55402315,12.281683,13,19,0
-1.4315792,7.092048,95,6,4
1.0079521,10.052963,19,84,4
0.33311903,10.370299,20,50,7
1.6912456,11.56938,41,3,6
-0.19594607,4.830423,70,16,2
0.8214484,10.516716,26,50,7
4.269653,9.387396,102,0,0
2.8146164,4.8855524,65,48,1
2.8652966,7.525157,63,13,5
3.1033082,4.5048056,77,59,3
2.145585,4.909477,30,32,1
4.515695,4.7118187,57,9,1
-0.84974116,10.233017,36,17,7
-0.046934284,10.515165,31,97,8
2.859273,5.677726,46,1,3
4.4454403,3.7448869,60,11,1
-2.53924,6.1429467,10,2,9
4.153576,8.365097,11,73,0
3.739163,9.370202,102,0,0
-0.1970853,7.6044145,73,24,4
0.256586,5.6104684,82,62,2
-0.26759636,6.3092957,89,74,4
2.7444947,5.7851644,46,1,3
-0.7772594,6.9604864,89,100,4
2.6716597,5.8726754,46,1,3
3.778659,9.714533,102,0,0
0.9727055,11.738131,41,75,6
4.3086452,5.2347593,57,9,1
5.365352,7.66978,4,42,5
1.3968643,9.597832,97,5,5
4.094239,9.610026,102,0,0
3.9145863,11.096591,16,81,0
-0.22628616,4.8212214,70,16,2
3.1799178,10.481588,22,26,0
3.123261,3.6787186,75,75,6
4.37104,5.134049,57,9,1
-2.8465905,6.8973727,9,2,9
-2.9626484,6.358015,10,2,9
-2.1397426,8.689811,12,93,4
-0.05744461,4.727627,70,16,2
2.1278248,6.0291934,46,10,4
1.0754155,6.4574513,93,4,2
-1.3904694,8.025147,74,59,3
1.1593435,6.0784335,93,4,2
2.9127867,5.9801507,46,1,3
-1.5081521,8.362403,29,15,4
1.3684894,9.148994,98,5,5
1.3549622,11.562223,41,3,6
-0.80990744,6.9234667,89,10,4
3.723491,3.3079603,54,18,1
2.1764266,7.5594363,43,13,5
-2.7116446,5.6942725,10,2,9
1.0455035,12.233643,42,3,6
4.263712,10.158202,101,73,0
0.55422556,10.729475,31,45,7
3.522313,5.2171884,49,59,3
2.162378,3.988776,59,30,1
1.6612167,8.75417,80,21,5
3.4636502,9.647484,102,0,0
1.1329944,6.262238,93,4,2
3.6795647,5.810495,46,1,3
-0.3046092,6.3177896,89,74,4
1.3622212,9.122182,98,87,5
2.271246,11.980687,38,8,6
3.3878562,9.7439995,102,0,0
3.0777633,6.3784122,40,55,3
-0.84434795,6.73722,89,10,4
1.3387125,11.712492,41,3,6
-0.75252795,11.860786,13,19,0
4.025466,4.6936483,58,39,1
-2.5992637,5.7523966,10,2,9
-2.7021995,5.5805454,10,2,9
-1.440668,7.3472714,95,6,4
-2.8231597,6.228381,10,2,9
0.7515444,11.965983,41,89,7
1.875342,4.7894654,30,57,1
3.093619,6.45862,40,55,3
5.913134,7.68545,4,42,5
2.003679,11.896497,38,3,6
-0.29541185,7.821896,73,24,4
-0.9203448,10.618978,36,16,2
3.9325325,9.712508,102,0,0
4.492206,3.7439997,60,11,1
2.7889698,8.487432,68,0,0
5.86371,7.757682,4,42,5
2.0510635,8.587339,80,21,5
3.1463695,10.574974,22,51,0
-0.62453437,6.7707424,89,10,4
1.9732883,3.1894033,52,32,1
3.9181538,3.823421,61,11,1
2.7759311,9.604566,103,0,0
2.8785522,5.8945193,46,1,3
4.090432,10.1471815,101,0,0
-0.6123514,6.6567545,89,6,4
0.43339202,4.847793,84,14,2
-0.13856746,8.599861,50,36,5
-1.420573,5.971158,5,46,5
4.2059016,5.234445,57,53,7
-0.26510862,6.338787,89,74,4
1.4198632,11.844233,41,3,6
0.38535333,9.923749,20,46,5
5.9403877,7.7036366,4,42,5
-0.96958613,8.773702,48,102,4
-2.5660172,8.041448,2,66,5
2.8662128,7.6537514,63,59,3
0.54325193,9.603427,20,27,7
3.544101,5.710618,46,1,3
-0.08296009,10.626284,31,45,7
3.01194,7.5725937,63,13,5
1.6061963,11.682687,41,3,6
1.1562735,9.082982,98,5,5
4.4837546,3.7274497,60,11,1
-0.23399164,9.648188,20,53,7
2.3614967,9.052584,96,44,0
4.1628633,10.140581,101,0,0
3.714666,5.8380256,46,1,3
1.0518572,10.606209,26,65,0
-2.5801547,5.951775,10,2,9
1.367519,7.639519,56,99,4
1.0613308,8.028653,86,38,5
2.5706646,2.9340303,21,103,1
-2.0168872,8.696843,12,93,4
3.006035,4.1598434,76,28,1
1.7991599,10.423706,79,34,0
1.7262864,11.663457,41,3,6
0.9132947,8.270728,86,70,3
-0.8121743,6.8738675,89,10,4
2.825058,8.46051,68,21,5
-0.666258,12.026996,13,19,0
1.844973,4.7870827,30,57,1
1.2224151,10.68824,26,65,0
-1.3922682,9.72611,27,37,8
-0.80585355,6.9013577,89,10,4
0.0005020681,5.66632,87,10,4
4.0578985,7.5789022,15,7,3
3.72942,9.650212,102,0,0
2.1339357,3.2413135,52,32,1
0.48363835,7.0823092,81,29,8
2.9397867,5.800866,46,1,3
1.2528256,10.654443,26,65,0
-0.8105542,10.5977335,36,56,7
2.3976233,7.3858075,43,20,1
2.4211628,8.328718,67,46,5
1.2393489,9.255237,98,5,5
-1.6659995,11.398527,32,58,8
0.049438898,6.694007,44,52,0
3.5509913,5.8202,46,1,3
4.4391923,3.7391808,60,11,1
3.067057,5.5646667,46,1,3
-1.3851224,9.686938,27,37,8
0.09072551,8.228957,91,47,5
2.0750701,3.2113588,52,32,1
1.5877327,13.088199,3,76,7
-0.0020017119,10.602591,31,53,7
1.7840801,11.546125,41,3,6
0.19298333,5.0365176,71,16,2
-1.0754255,10.568004,36,12,0
2.6432817,12.011812,38,8,6
3.3990703,8.592253,68,46,5
3.846634,8.897166,37,0,0
3.4715834,5.2282634,49,59,3
4.02656,9.419908,102,0,0
1.5224857,11.924295,41,3,6
1.573482,9.584467,97,5,5
2.4290068,11.679511,38,8,6
2.8084698,5.9432425,46,1,3
0.72257787,9.77143,20,27,7
-2.6634998,5.884852,10,2,9
-0.46639955,12.121689,13,19,0
0.9393975,11.960813,41,31,6
-0.10447876,9.285347,20,79,5
0.25459,7.809028,91,47,5
-1.4610603,10.247021,36,33,8
0.78549075,4.8352666,69,54,2
2.1466618,10.001083,79,25,0
3.2830358,3.7911396,75,28,1
2.5737522,2.9405084,21,103,1
-0.43280923,12.368681,13,19,0
1.5350442,9.514859,97,5,5
4.3614864,4.9848757,57,9,1
-1.39188,7.441147,95,6,4
2.3678544,9.639082,99,44,0
5.8688936,7.726414,4,42,5
-2.0095243,5.9116855,10,40,1
3.9707944,7.537988,15,7,3
-0.08171652,10.788752,31,45,7
-0.24664669,7.4610786,73,16,2
-0.044884093,2.8057566,0,91,3
1.5553538,11.593382,41,3,6
-1.6070907,7.0789375,95,6,4
1.3647997,9.171526,98,5,5
0.29543313,8.593491,90,36,5
2.9697955,5.5926332,46,59,3
3.1399639,10.574574,22,22,7
3.7656274,4.945905,58,18,1
2.1562853,4.175566,59,67,1
4.083256,9.674956,102,0,0
2.0296156,8.444144,80,21,5
0.85101557,5.345854,83,50,7
0.15847106,5.018574,71,16,2
4.133557,8.317097,11,73,0
1.0855469,6.152186,93,4,2
-0.38718486,12.344674,13,19,0
1.276519,9.248434,98,5,5
1.607498,5.046762,30,35,1
2.6782038,4.56148,78,20,1
0.9872762,11.927593,41,3,6
-0.20870264,9.722815,20,34,0
2.530761,11.406353,38,54,2
-0.16912435,4.739938,70,16,2
-1.239851,7.659821,95,6,4
1.2945946,10.980076,25,75,6
3.3904846,9.819183,102,0,0
0.8793473,11.925921,41,31,6
-2.491176,7.900222,2,66,5
-0.3855596,11.458301,28,89,7
3.8731544,11.086843,16,81,0
-0.3445315,8.548838,50,36,5
1.1380471,10.678521,26,65,0
1.2378464,9.270017,98,5,5
1.2343351,7.041,92,41,2
-1.3314089,10.962112,33,29,8
-2.7667022,5.669699,10,2,9
1.0128419,8.182351,86,13,5
3.0060961,8.0077095,64,82,4
-1.6033998,7.1812778,95,6,4
1.0151874,6.595598,93,4,2
4.1637673,9.706919,102,0,0
3.0933518,5.712697,46,1,3
1.0351455,4.824814,69,14,2
-2.7228045,5.4314346,10,2,9
2.496494,11.843257,38,8,6
3.1184886,9.770511,102,0,0
-1.386994,9.002785,29,15,4
0.118534744,8.089496,91,38,5
0.99929136,11.963927,41,3,6
1.9959124,10.074534,79,68,0
-2.807066,6.318188,10,2,9
2.2239754,5.4749784,45,48,1
-2.964425,6.284117,10,2,9
0.34283668,11.161263,24,43,7
-1.4662534,5.9545646,5,46,5
1.1238569,8.645526,86,15,4
1.2423338,11.864797,41,3,6
3.7469268,5.886477,46,1,3
-0.2621919,4.7219095,70,16,2
-1.3782352,10.946802,33,29,8
2.8936565,5.9549236,46,1,3
-0.31572247,7.2485104,72,10,4
0.5168949,10.832207,31,19,0
-2.5357022,8.087765,2,21,5
-0.7586574,9.0993395,47,77,0
-0.07027995,5.7178164,87,23,2
2.9539845,4.50524,77,28,1
-2.381301,5.811895,10,84,4
-1.3260521,9.442835,27,37,8
4.129951,9.879621,102,0,0
1.9126213,9.098668,96,12,0
3.3666368,10.90248,23,26,0
4.4481,3.8291497,60,11,1
1.8770308,10.292565,79,68,0
-1.392642,7.5582128,95,6,4
2.3893096,12.086339,38,8,6
0.5581499,7.2878838,81,17,7
2.786844,5.955374,46,1,3
0.53525025,4.9214315,84,54,2
0.65772986,9.827528,20,27,7
0.059527762,8.371527,91,87,5
-1.7747813,10.154566,34,33,8
0.83263075,7.963001,86,3,6
1.7560939,11.636159,41,44,0
-0.584237,12.256165,13,19,0
-0.4512855,6.334927,89,74,4
-1.3838482,7.038302,95,6,4
2.2506545,3.8713672,59,30,1
-3.1111321,6.109196,10,2,9
3.1642535,4.552235,77,18,1
2.9878924,7.980961,64,19,0
2.4121253,11.384924,38,0,0
3.0761087,5.8687024,46,1,3
2.9375296,4.931823,65,48,1
-0.118843965,9.260356,20,79,5
1.6245154,11.953903,41,64,6
1.2998506,6.9611626,92,41,2
0.28388113,11.058399,24,43,7
3.6113162,9.947774,102,0,0
0.52577597,9.8485365,20,27,7
4.277649,10.100534,101,0,0
4.2678547,7.555687,15,7,3
1.6075095,9.547532,97,26,0
-0.6577186,6.6399775,89,10,4
3.451265,9.599643,102,0,0
2.0695145,8.700577,80,33,8
2.914238,4.1131606,76,86,1
3.2189395,3.5677035,75,35,1
-0.8329025,10.253297,36,44,0
1.1993141,10.675343,26,65,0
-1.8696777,10.200946,34,33,8
-2.6827495,5.8959584,10,2,9
0.47128874,6.864862,85,49,2
2.490588,11.936016,38,8,6
-0.36374062,10.949348,35,58,8
3.294412,3.9098039,75,28,1
-0.20787866,7.5477405,73,24,4
0.9214484,12.011776,41,31,6
1.2399532,10.861225,25,70,3
2.667577,4.6270185,78,20,1
3.1754596,4.489438,77,61,1
3.1046238,6.291295,40,55,3
3.4460592,4.9980335,49,59,3
1.2991203,9.3017235,98,5,5
-2.3196342,5.814314,10,2,9
-0.08320745,2.78972,0,91,3
1.1536057,6.570792,93,4,2
-0.07719261,5.761113,87,23,2
-1.4089129,8.561458,29,15,4
-1.3158047,10.233546,36,17,7
-0.46946815,7.252981,72,100,4
-1.2263528,10.356518,36,17,7
-0.24411085,7.0128436,72,85,4
4.176353,7.1137133,15,7,3
2.9456515,4.9048343,65,48,1
3.4273026,7.4555945,14,70,3
-0.68355584,10.254978,36,56,7
0.08732236,10.548601,31,43,7
3.1271513,10.562535,22,26,0
3.2653081,8.564863,68,25,0
1.2087493,4.809046,69,78,0
4.111528,8.302746,11,73,0
3.0287426,9.798714,102,12,0
4.0275354,9.506939,102,0,0
5.93846,7.699781,4,42,5
0.2851397,8.773436,90,94,5
2.7809904,5.885024,46,1,3
5.94804,7.6962023,4,42,5
0.36846653,5.5378013,82,62,2
1.7016928,11.824109,41,3,6
2.3499253,6.060733,46,1,3
5.86009,8.912428,1,104,4
-2.8042645,6.3542767,10,2,9
-0.1792388,9.498344,20,79,5
1.875329,3.7186368,17,80,1
-1.4002255,9.54728,27,37,8
1.2861571,4.889949,69,54,2
3.2113338,10.5491295,22,67,1
3.3703036,9.835002,102,0,0
3.380337,10.813355,23,26,0
-0.16665412,4.8866496,70,96,8
3.2520626,5.575253,46,1,3
2.8176942,8.373807,68,25,0
0.6664148,9.715444,20,27,7
2.2968562,3.9523396,59,35,1
-1.4135138,7.352361,95,6,4
2.9725382,4.5036645,77,20,1
-0.50295943,11.096485,35,22,7
-0.82917506,6.9759164,89,10,4
-2.3493524,5.757581,10,0,0
0.8810156,10.050752,19,56,7
1.5590422,8.675389,80,21,5
-2.516736,5.7631865,10,2,9
4.1591277,7.3645077,15,7,3
-2.4471917,6.112865,10,2,9
-0.37049347,12.403327,13,19,0
1.266246,9.231554,98,5,5
3.7757535,9.676542,102,0,0
-1.357852,10.900335,33,29,8
3.1825523,3.4079375,75,35,1
1.0540553,4.8068066,69,14,2
0.10342078,5.74309,87,62,2
-1.2205659,10.302992,36,17,7
3.0033062,8.462426,68,78,0
3.3176095,8.677524,68,52,0
0.13122703,4.8714595,71,16,2
2.8466008,9.85271,103,0,0
1.0752577,8.442426,86,82,4
3.8244796,7.3135424,15,71,4
3.1517532,4.467686,77,48,1
-0.29855275,7.6547446,73,82,4
1.530785,13.037278,3,76,7
4.0286865,4.655817,58,39,1
2.6949105,5.9831047,46,1,3
0.47878852,8.514793,90,15,4
-1.1071947,7.704923,95,6,4
-2.004198,5.9625273,10,72,4
-1.3863415,7.466706,95,6,4
-1.4754475,7.1059957,95,6,4
4.215602,7.317615,15,7,3
2.2489102,7.527911,43,13,5
2.113424,7.5695357,43,55,3
-1.2531699,8.01104,74,15,4
5.933867,7.7071886,4,42,5
-0.6797305,10.333088,36,56,7
-1.8647425,6.1487,10,25,0
-0.4565938,10.917782,35,22,7
0.9514313,4.747117,69,14,2
3.6088722,3.3460333,54,18,1
2.9004853,7.6318107,63,13,5
3.997744,4.562745,58,39,1
1.3563114,7.8731976,55,63,5
3.750434,5.7568054,46,1,3
2.9185545,8.512102,68,78,0
-2.5806935,5.939537,10,2,9
4.1213603,7.2178307,15,7,3
2.0662618,9.373416,99,44,0
4.5200033,4.7278576,57,9,1
1.9112236,11.209542,41,3,6
1.4904287,8.830238,80,38,5
1.0615507,10.051706,19,84,4
2.5095034,12.066317,38,8,6
-0.4973478,10.881716,35,22,7
1.0593581,8.230443,86,52,0
1.2450355,12.340681,42,64,6
0.23547432,11.143718,24,43,7
-0.42869985,7.284386,72,24,4
0.26603895,10.982205,24,43,7
-1.490561,5.7195644,5,37,8
3.893118,9.481975,102,0,0
2.2076783,4.030068,59,30,1
1.3392084,9.184723,98,5,5
2.8912504,5.8328066,46,1,3
-1.0638151,10.426053,36,17,7
3.3765614,9.782296,102,0,0
-1.4924582,6.860889,95,10,4
4.004493,7.4339595,15,45,7
3.3816352,5.0576634,49,55,3
2.9734426,5.9334006,46,1,3
-0.08935815,5.742305,87,23,2
2.3745868,9.6395645,99,51,0
-2.4540923,5.8037806,10,2,9
-0.17097493,9.317733,20,79,5
2.0039213,8.599808,80,21,5
0.52925193,6.98656,85,45,7
-2.4651382,5.8520474,10,2,9
-1.3885151,7.115473,95,6,4
-0.20784172,7.7880516,73,24,4
-0.9910485,6.693063,89,10,4
4.140431,5.188703,57,9,1
3.4077094,10.93412,23,26,0
3.4328816,10.872932,23,26,0
1.7602463,10.367398,79,68,0
-0.27756292,7.816999,73,24,4
0.23917486,9.98148,20,27,7
2.180188,10.034472,79,68,0
-2.590812,8.063523,2,66,5
1.3466107,9.150048,98,5,5
-2.1140764,6.1375856,10,2,9
-0.49755064,6.4992476,89,74,4
3.6668582,9.679651,102,0,0
2.936218,3.5375535,75,35,1
2.309054,9.5032,99,3,6
-1.3901893,7.1296344,95,6,4
-2.9620476,6.3698545,10,2,9
2.2049704,5.9786067,46,1,3
0.21883722,9.943282,20,27,7
0.99276334,4.8318787,69,14,2
0.8200714,7.8326883,86,63,5
3.170334,3.690223,75,28,1
3.6751258,5.695435,46,59,3
-2.609433,5.7660704,10,2,9
4.3447566,5.8548393,7,60,3
4.19021,10.241886,101,0,0
0.84694374,5.16691,83,14,2
2.7880702,7.447183,63,13,5
-0.7830263,9.01682,47,77,0
0.25842983,11.085661,24,43,7
4.281795,10.05718,101,0,0
-0.83328164,7.764417,94,24,4
-1.3483849,8.090506,74,88,4
1.0060652,6.311514,93,4,2
0.40476313,10.197839,20,50,7
-1.4805357,7.0577154,95,15,4
0.9819103,6.135727,93,4,2
2.0589955,10.1527405,79,83,3
-0.64296097,10.695459,35,10,4
3.6819828,9.475496,102,0,0
-0.189589,12.07825,13,19,0
-2.421321,7.807866,2,66,5
5.846354,7.7531896,4,42,5
-2.6994326,6.267167,10,2,9
2.5021005,8.367273,67,46,5
-1.5135751,6.973124,95,72,4
-1.1477599,7.5491657,95,6,4
4.0464845,4.663008,58,39,1
4.1391535,9.706585,102,0,0
0.6442899,6.8166595,85,24,4
-2.6954226,6.1429996,10,2,9
5.911384,7.712243,4,42,5
0.32631654,9.733636,20,27,7
1.0937195,11.47575,39,64,6
2.6302292,3.1059268,21,103,1
-0.08583441,6.2314773,89,23,2
4.0308495,9.396358,102,0,0
3.9962423,9.672554,102,0,0
0.89448327,8.274068,86,69,5
2.4273033,6.283734,46,1,3
4.486554,3.694763,60,11,1
2.5421093,11.748926,38,8,6
2.7552776,8.469669,68,21,5
3.637945,9.698453,102,0,0
-0.41402093,9.370425,20,105,2
-2.8630266,5.6889806,10,2,9
5.753064,7.9148808,4,42,5
2.1835418,8.994791,96,73,0
1.034576,11.891953,41,3,6
2.808885,4.2549515,76,86,1
1.0608249,8.74818,86,46,5
1.3511717,9.629446,97,5,5
4.426182,4.9281797,57,9,1
0.967704,6.281405,93,4,2
3.7993927,5.979996,46,1,3
-1.52238,7.211876,95,6,4
-0.98105925,10.74131,36,63,5
-0.14225507,7.530903,73,6,4
1.8879048,11.637904,41,76,7
3.8285048,9.410469,102,0,0
-0.45346975,10.914122,35,22,7
-1.5687307,7.221408,95,6,4
0.048184242,4.8175344,71,16,2
1.0076208,4.8360066,69,14,2
0.55576867,9.769662,20,27,7
-0.4565055,11.088419,35,29,8
3.7319589,4.0805445,62,18,1
0.007778554,6.2581406,89,74,4
-1.4089694,7.3464165,95,6,4
2.4044218,3.532173,53,67,1
0.7523847,11.996457,41,89,7
1.999293,10.199845,79,12,0
3.297933,9.627398,102,0,0
-2.8311434,6.8524475,9,2,9
-0.2350866,9.379567,20,79,5
1.5660064,3.8649762,17,18,1
-1.0113626,6.6502647,89,10,4
3.065268,6.14073,40,85,4
1.6313013,11.874568,41,3,6
4.202639,7.0883713,15,7,3
3.0288386,9.808368,102,12,0
5.859538,7.7165065,4,42,5
-2.6726267,6.177353,10,2,9
-0.33031133,10.941144,35,22,7
5.9443736,7.7105517,4,42,5
1.6161216,8.301144,80,2,9
1.3351636,11.866277,41,3,6
0.49064592,9.6646595,20,10,4
-0.2598499,8.680867,50,36,5
1.5404646,11.862705,41,3,6
1.0607215,6.1130176,93,4,2
3.478315,9.425211,102,0,0
0.15294883,6.7223587,44,0,0
2.9254916,5.9911203,46,1,3
-0.8577774,7.7697606,94,47,5
-2.569685,8.10375,2,66,5
-0.08351784,2.7853353,0,91,3
0.4080888,7.7707744,91,47,5
2.162623,5.5625477,45,61,1
-2.2299752,6.0031757,10,2,9
-0.2594649,6.3105745,89,74,4
3.1427236,3.6851575,75,28,1
1.303899,7.8088164,55,63,5
-0.8737444,8.936629,47,77,0
4.13922,4.4738774,58,11,1
0.6597122,6.897183,85,49,2
0.848676,7.7751374,86,10,4
-2.9530127,6.050362,10,2,9
3.0570683,4.3826942,77,86,1
1.290266,9.618991,97,5,5
0.16405815,11.80365,18,31,6
0.25973415,11.066038,24,43,7
-0.1750391,8.66155,50,36,5
3.4250302,10.720096,23,26,0
-2.943836,6.2055125,10,2,9
3.0851045,6.398954,40,55,3
3.6248202,9.845004,102,0,0
3.299594,9.61313,102,0,0
-1.3937843,10.871232,33,29,8
-0.79549646,7.689919,94,77,0
-3.1420667,5.8620715,10,2,9
2.2296803,7.5454097,43,13,5
3.0705113,6.3984237,40,55,3
0.25660238,8.776991,90,94,5
3.3455966,3.8698156,75,28,1
3.822285,9.6924515,102,0,0
0.011822527,10.451148,31,22,7
1.5842639,11.793688,41,3,6
-2.3338673,6.039059,10,2,9
3.0428786,9.248643,100,0,0
2.9727483,5.7686095,46,1,3
-1.539255,11.454041,32,58,8
3.0908253,6.431253,40,55,3
2.3427086,11.580872,38,8,6
-0.081832774,9.59721,20,79,5
5.914984,7.710634,4,42,5
2.3461778,11.938984,38,8,6
4.009661,9.33305,102,0,0
2.7925503,4.2192082,76,86,1
-1.4683288,7.2816825,95,6,4
1.5663991,11.589889,41,3,6
0.06671678,10.689723,31,22,7
1.5387028,11.563916,41,34,0
-2.7794182,6.8823586,9,2,9
1.5057787,8.574511,80,21,5
2.1686304,6.116272,46,1,3
1.2670807,7.810219,55,63,5
2.2674139,6.027488,46,4,2
1.0095658,5.259907,83,14,2
0.23903799,11.11168,24,43,7
3.6882064,9.717486,102,12,0
4.297949,5.140131,57,9,1
0.90644467,4.8406987,69,62,2
3.7400186,9.711609,102,0,0
3.1435308,6.4901786,40,55,3
5.970593,7.7150397,4,42,5
3.6751182,9.506367,102,0,0
-0.23080088,4.7986555,70,16,2
2.7476633,8.489545,68,78,0
-0.016473407,5.7674074,87,23,2
0.6883694,9.650376,20,27,7
-1.393375,8.722466,29,15,4
1.2415425,10.612119,26,65,0
4.437819,5.9045987,7,60,3
0.08179852,9.787563,20,27,7
1.1650933,5.2534356,83,14,2
1.3163319,11.134383,25,68,0
0.816036,11.921065,41,31,6
-0.44020084,11.469931,28,89,7
2.3854985,9.583086,99,12,0
2.9236596,4.9060616,65,48,1
5.941739,7.7087197,4,42,5
0.39577097,7.3539195,81,71,4
-1.4711729,7.1915245,95,6,4
-1.3222228,11.259753,33,12,0
2.0973904,5.3805723,45,43,7
1.334072,9.240475,98,10,4
1.326987,6.848249,92,41,2
2.571496,5.8366313,46,1,3
3.6557662,4.114857,62,11,1
-0.9525012,8.807015,48,102,4
1.9363295,4.705981,30,57,1
-0.1694225,4.7272177,70,16,2
3.1827812,8.6059,68,13,5
2.836959,4.205469,76,86,1
0.08412091,5.962291,89,23,2
4.2090335,5.194302,57,16,2
0.4098543,6.959131,85,49,2
3.870973,4.838208,58,7,3
-0.3645086,7.8820634,73,24,4
-3.0946429,6.157837,10,2,9
2.5239758,8.323786,67,46,5
2.7798166,9.8388815,103,44,0
-1.5158911,8.570444,29,15,4
-2.6876006,5.4965796,10,2,9
4.233585,9.30515,102,0,0
-3.0090997,6.06415,10,2,9
3.4055593,3.9426978,75,67,1
1.7151821,8.695592,80,21,5
2.8488483,4.1697197,76,86,1
2.6061666,12.04308,38,8,6
-0.8271491,10.342378,36,56,7
-2.8551562,6.332672,10,2,9
3.262796,9.521518,102,0,0
4.4391046,5.0773416,57,9,1
-1.4777853,8.381916,29,15,4
4.474841,3.7430136,60,11,1
-1.2399368,7.513278,95,6,4
-2.225318,6.0981145,10,2,9
-0.5023646,10.958655,35,45,7
-0.23709753,12.194437,13,19,0
3.9703918,9.418883,102,0,0
1.066036,8.303279,86,46,5
2.2619824,6.4877977,46,9,1
0.61691296,4.877667,84,54,2
4.32123,4.9826365,57,9,1
-1.516731,8.419469,29,15,4
-0.015404077,7.205457,73,85,4
0.52284193,4.941187,84,54,2
1.2541074,11.001096,25,75,6
3.7817674,3.2663453,54,18,1
-0.9388016,6.8510423,89,10,4
2.3257113,12.038238,38,8,6
0.04430175,9.783259,20,27,7
0.76477164,8.1057415,86,38,5
-0.31809932,7.862812,73,24,4
1.0017049,6.5434527,93,4,2
-0.95103735,10.562594,36,22,7
4.0029774,4.603848,58,39,1
2.047427,9.079362,96,52,0
1.0138979,11.7787695,41,3,6
2.986682,5.786099,46,1,3
1.599199,11.543523,41,3,6
2.8697562,5.5940666,46,39,1
-2.160195,6.36145,10,2,9
4.370173,4.7214913,57,9,1
4.4135685,5.8761206,7,60,3
3.3645692,3.898145,75,28,1
2.8232675,9.74394,103,51,0
3.3560522,5.090986,49,9,1
4.1930995,7.359103,15,7,3
2.0224812,8.533094,80,21,5
3.853528,9.4824505,102,0,0
-0.9990454,6.6737947,89,10,4
-2.0489454,8.733853,12,93,4
-1.4242245,9.524237,27,37,8
1.6442765,11.488409,41,3,6
-2.8413057,5.713041,10,2,9
0.2981953,10.327413,20,50,7
1.3137594,6.8551226,92,41,2
3.0494633,9.852971,102,12,0
3.8409538,9.504411,102,0,0
-1.6550763,7.108758,95,6,4
2.9329607,5.9190907,46,1,3
-2.5080965,7.923839,2,66,5
5.9426026,7.7057323,4,42,5
3.514641,9.38885,102,0,0
4.4558706,4.836789,57,9,1
3.0290012,9.848912,102,12,0
3.7641623,9.371228,102,0,0
3.5029633,10.789251,23,26,0
3.799106,7.363495,15,7,3
3.2594466,9.672564,102,0,0
1.1277964,8.476318,86,38,5
1.1030983,11.77661,41,3,6
2.975285,10.609199,22,26,0
0.047692217,10.619595,31,53,7
-2.8085506,6.7732697,9,2,9
1.1172706,8.345796,86,38,5
3.8705444,9.570884,102,0,0
3.4967992,9.687175,102,0,0
0.664943,9.775007,20,27,7
0.7423914,6.7557774,85,49,2
2.5063174,5.6972337,46,1,3
4.291573,4.4434867,58,9,1
-2.8384132,5.6655045,10,2,9
2.7138884,5.7899346,46,1,3
-0.94032824,7.150799,88,72,4
2.0362558,3.1698618,52,32,1
2.1004243,9.369694,99,10,4
-0.7024177,6.9598813,89,10,4
-1.2283788,11.09038,33,29,8
3.67124,5.743502,46,48,1
1.6341832,8.404305,80,21,5
-2.739574,5.7727747,10,2,9
2.4769123,8.284436,67,46,5
