Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha
Femenino,67,Nacional,Excelente,5,39,"""EXCELENTE Y MUY CUIDADO""","""Este museo es obligado, muy bien conservado , tiene muchos bosquejos y dibujos, imposible que Frida este ausente como no lo estuvo de su vida.""",México,Español,PC,18/11/2015
Masculino,53,Nacional,Excelente,5,18,"""Museo casa de Diego Rivera""","""Excelente museo, dinámico y sencillo, nada difícil ni tediosos, el precio de admisión es muy económico y el personal bastante amable, sin duda muy recomendable…""",México,Español,Móvil,17/11/2015
Femenino,26,Nacional,Excelente,5,9,"""Muy bonito""","""Es la segunda vez que visito este sitio, esperaba ver lo mismo de la vez pasada pero no fue así. Remodelaron un poco el lugar y verás pinturas de otros exponentes además de las de Diego y un poco de su vida en esta casa. ¡Lo recomiendo mucho!""",México,Español,Móvil,16/11/2015
Masculino,54,Internacional,Regular,4,32,"""Museo estándar mexicano. Sin sorpresas""","""Lindo museo como todos en México. El cuidado por la preservación y los detalles de circulación son siempre impecables. Las piezas no son muy interesantes, algunas obras de Diego son algo de las más intrascendentes y son escasas.  La ciudad es linda y durante una caminata es razonable entrar y pasear por 30 a 45 minutos disfrutando de la historia de Diego Rivera. No es un museo por el que esforzarse de más en visitar.""",Chile,Español,Móvil,15/11/2015
Masculino,60,Internacional,Excelente,5,96,"""Una visita obligada en Guanuajuato""","""¿Quién lo hará trata de la historia de México de que tarde o temprano Diego Rivera y su esposa. encuentro Frida Kahlo. Por esta razón, la visita a la cuna y el pequeño museo es una necesidad.""",Suiza,Alemán,Móvil,14/11/2015
Femenino,,Internacional,Excelente,5,52,"""Conociendo""","""Decidimos entrar porque muchas personas lo recomendaron... y así fue, tienen una exhibición de las pinturas más conocidas de Diego Rivera y parte de sus cosas de uso diario, esta restaurada la casa y tiene un Excelente personal.""",Venezuela,Español,Móvil,13/11/2015
Masculino,54,Nacional,Muy bueno,4,463,"""Fascinating""","""The Diego Rivera house gives you a good idea of what middle class life was like a hundred years ago, with much of the Rivera's original furniture on display. I do wish they had a few more of Diego's paintings. The temporary exhibits are not that interesting.""",México,Inglés,Móvil,12/11/2015
Femenino,33,Nacional,Regular,3,8,"""Ñeh…""","""Fuimos un dia que afortunadamente o desafortunadamente habia un grupo escolar como de 50 niños visitando el museo, considero que eso no me permitio disfrutar el museo como hubiera querido (ya que los niños ocupaban todo el espacio de las salas de exposicion tanto de historia como de obras de arte). No se que hacia una Frida Khalo disfrazada por ahi la verdad. Por otro lado el museo ofrece una muy buena exposicion de la historia y vida de Diego Rivera y sus obras.""",México,Español,Móvil,11/11/2015
Masculino,43,Internacional,Regular,3,109,"""Un pedazo de nuestro viaje ...""","""Si se encuentra en las huellas de Diego Rivera y Frida Kahlo supuesto, no podemos pasar por alto lo que una vez fue el lugar de nacimiento del gran muralista mexicano. En un caso diferente, poco probable que afecte curiosos.""",Italia,Italiano,PC,10/11/2015
Masculino,51,Nacional,Excelente,5,37,"""Hermoso museo""","""Muy bello, poca gente lo conoce, todos deberian de ir, al principio es una exposición de lo que era su casa y despues hay obras de él y otros pintores.""",México,Español,PC,9/11/2015
Femenino,25,Internacional,Muy bueno,4,16,"""Love Casa Diego""","""Great history of Rivera. Loved the house and meandering through the various rooms which were staged with furnishings from the era. Favorite were the photographs.""",Estados Unidos,Inglés,PC,8/11/2015
Masculino,31,Nacional,Regular,3,83,"""Algo de historia de Diego Rivera""","""Si tienes tiempo es una buena opción para visitar, aunque hay cosas más bellas en la ciudad. Si quieres conocer más de Diego Rivera, es mejor seguir su pista en Coyoacan, Ciudad de México.""",México,Español,PC,7/11/2015
Masculino,52,Nacional,Excelente,5,101,"""Buen lugar""","""Creí que encontraría algo diferente, como todo lo de diego Rivera, y aunque está muy bien , es mas que nada como una exposicion de arte.""",México,Español,PC,6/11/2015
Masculino,31,Nacional,Excelente,5,11,"""Museo con varias opciones""","""Es un museo que alberga diversas muestras de artistas nacionales e internacionales, obras de muy buena calidad. Y puedes ver obras de Diego Rivera.""",México,Español,Móvil,5/11/2015
Masculino,25,Internacional,Malo,2,25,"""Bored""","""First part of the tour was Rivera's actual home where he lived with his parents. Pretty cool and then you keep climbing to the exhibit floors. The only work by Rivera were of early sketches. Rough drafts in one and pencil which he probably meant to throw away. The rest of the exhibits belonged to unknown artists pretty let down. Has clean restrooms.""",Estados Unidos,Español,Móvil,4/11/2015
Femenino,35,Nacional,Muy bueno,4,30,"""Vale la pena""","""No solo las pinturas de Diego Rivera, tienen otras exposiciones de otros artistas estas son de temporada,excelentes obras de arte y la casa de exhibición es muy bonita.""",México,Español,Móvil,3/11/2015
Masculino,57,Nacional,Muy bueno,4,5,"""No debes perderte en tu visita a Guanajuato""","""En si hay muy poco de Diego Rivera.. pero quisiera resaltar las exposiciones de artistas invitados (M. Pachecho Y Manjarrez)... ¡Espectacular su obra!""",México,Español,PC,2/11/2015
Femenino,38,Nacional,Regular,3,7,"""Visit to Diego Rivera Museum""","""Visited the house where Diego Rivera was born. It was interesting to see his birth home and how it was fixed up for people to see how it looked when he was born. The first floor included a dining room and bedrooms of the family. Second and third floors were mainly exhibition rooms of some of his work and other works from various artists.""",Estados Unidos,Inglés,PC,1/11/2015
Masculino,41,Nacional,Excelente,5,3,"""Una galería para visitar""","""La casa de Joven de Diego Rivera, convertida en museo, galería de sus pinturas y también hay exposiciones continuas de diferentes artistas, cuenta con un auditorio que esta adornado con fotografias d Diego y de su familia y un mural de su vida donde forma parte Frida Kalho , cuenta con un mirador desde donde se puede apreciar el centro de Guanajuato, recomendable.""",México,Español,Móvil,31/10/2015
Masculino,,Nacional,Muy bueno,4,29,"""Todo está en Japón""","""Consiga un guía, y haga más emotiva la visita, no cuenta con audio guía y si no es una persona que se detenga a leer le parecerá aburrido, con muebles del siglo XIX hace una reproducción de la casa, galerías llenas de arte y la combinación de arquitectura moderna.""",México,Español,Móvil,30/10/2015
Masculino,50,Internacional,Excelente,5,521,"""Well worth it for fans of Diego Rivera""","""The museum works on two levels. For fans Rivera there is a good collection from his earlier work. In addition there is a wonderful Rivera mural re the history of Mexico. However do not expect lots of his later works. The museum also has a good collection of rooms furnished in period style.""",Estados Unidos,Inglés,Móvil,29/10/2015
Masculino,39,Nacional,Excelente,5,68,"""Visita obligada en Guanajuato…""","""El museo se encuentra a unas cuadras de las principales atracciones de Guanajuato, es económico 25 pesos por adulto, esta dentro de la que fue casa natal de Rivera, son aproximadamente 3 pisos con exposiciones (hay un elevador), hay baños y una pequeña tienda de snacks, otra de libros y una mas de recuerdos. El museo cuenta con exposiciones de diferentes artistas. Esta muy bien iluminado y cuidado. Puedes además ver algunas habitaciones con los muebles de aquella época, en fin vale la pena ir y conocer algunos de los cuadros de las primeras obras de Rivera. No te recomiendo asistir con niños pequeños.""",México,Español,Móvil,28/10/2015
Femenino,27,Internacional,Excelente,5,15,"""A wonderful and worthwhile stop!""","""The house this museum is in is charming and interesting architecturally. The art is beautiful and varied, and showcases the various stages and evolution of Rivera's artistic style. Additionally, the museum showcases work of other artists which we also enjoyed. It is very doable in an hour or so, and reasonably priced for the experience. Definitely worth a visit!""",Estados Unidos,Inglés,Móvil,27/10/2015
Femenino,20,Nacional,Excelente,5,71,"""Hermosísimo""","""Las exposiciones estan increibles, el museo vale la pena, esta limpio, iluminado y moderno. esta muy bien organizado y te quedas con la boca abierta porque es para toda la familia.""",México,Español,PC,26/10/2015
Masculino,44,Internacional,Muy bueno,4,200,"""Not just Diego Rivera""","""Set in his old home, and furnished for his era, this museum offers not only some works of the artist but works or many others as well. Most of these are exhibited in a modern section of the museum build next door.""",Estados Unidos,Inglés,PC,25/10/2015
Masculino,36,Nacional,Excelente,5,10,"""El arte de este gran muralista en Guanajuato""","""Si visitas Guanajuato y te gusta el arte no dejes de visitar esta casa que es un hermoso museo con pinturas de Diego rivera ademas de los muebles de la epoca en la que el nacio y vivio en Guanajuato. Además hay exposiciones temporales de otros artistas, tuve la suerte de ver la exposicion de un pintor tapatio Jusn Carlos Manjarrez, 100% recomendado.""",México,Español,PC,24/10/2015
Masculino,45,Internacional,Muy bueno,4,445,"""Nice""","""Rivera spent here just 6 years of his life and the original house on the first floor is just a reconstruction. It gives you more of an idea how people lived in Guanajuato at the beginning of the 19th century. But first of all, the museum has enough of Rivera's early work to see how his artistic talent was evolving. That's part of the museum is indeed fascinating and definitely worth the time. There are also temporary exhibits in this museum, which often are of great value.""",Estados Unidos,Inglés,PC,23/10/2015
Femenino,67,Internacional,Muy bueno,4,57,"""Su casa natal""","""Es la casa donde naciò, sòlo que no era su casa Està muy bien puesta y tiene salas dedicadas a otros artistas Recrean su habitaciòn natal y muestran parte de su obra. Esta bueno si te gusta el arte y si no conoces al artista también.""",Argentina,Español,PC,22/10/2015
Femenino,49,Nacional,Regular,3,162,"""Deja mucho que desear frente a su taller en San Angel , Cd. de México""","""La verdad esperaba mucho más de éste recinto. Al escuchar que tenía la mayor cantidad de obras de Diego Rivera, se me hizo imposible perder la visita. En realidad lo que ves es la casa y el mobiliario de la casa de sus padres , que es interesante pero nada más. De las obras expuestas, la mayoría son solamente bosquejos y alguna que otra obra bonita, pero solamente eso...""",México,Español,PC,21/10/2015
Masculino,33,Internacional,Muy bueno,4,141,"""Podría ser mejor""","""Bastante interesante la exposición en la casa de Diego Rivera, hay muchos bocetos, pinturas y trazos, que nunca han sido famosos. Aunque la historia de Diego Rivera, se conoce mas por ser el revolucionario de México y eso también debería estar en la casa.  Solo muestran estilo de vida y lo demás son pinturas.""",Uruguay,Español,PC,20/10/2015
Masculino,23,Nacional,Regular,3,31,"""Si vas es por ver arte y no precisamente de Diego""","""Debes venir a este lugar con la plena conciencia de que las exposiciones ofrecidas seran el 80%-90% de otros artistas, muy buenas tambien, pero que quede claro lo unico que veras de Diego Rivera seran unos bocetos de lapiz o pluma de dos o tres obras que realizo y que la casa fue en la que vivio solo hasta los 6 años, ni vivio alli con Frida ni nada por el estilo, es mas bien un museo de arte contemporaneo, lo cual no deja de ser atractivo. Lo que si me parecio en verdad desagradable es la platica que dio un autonombrado mason, que como se cree dueño de la verdad se va duro contra todo, la Iglesia, el gobierno, los Heroes Mexicanos, la sociedad, contra los mismos oyentes de la platica, no los baja de ignorantes, solo porque dice que estudio uno o dos diplomados de historia ya encontro el hilo negro, con un lenguaje menos grosero podria demostrar mas cultura y enfocarse mas en la platica de la vida de Diego que me quede esperando, eso si al final pide su generosa propina.""",México,Español,PC,19/10/2015
Masculino,64,Internacional,Regular,3,365,"""Disappointing - No Real Feel For Diego In These Walls""","""I had been looking so forward to visiting Rivera's home, but was disappointed that one can no longer sense what it might have been like in his early years. I enjoyed seeing a number of his project sketches, but beyond several photographs of the artist, little of his ghost remains. Today, more emphasis is given exhibitions of contemporary Mexican artists. I have no objection to this, but the ""museum"" factor overshadows the ""house"" frature. If you've visited any of Diego and Frida's homes, workshops, or museum in Mexico City, you'be be disappointed that there is so little of them in this project. Nevertheless, I'm glad I visited where he lived for the first six years of his life. Admission is only $25MEX and kids are free.""",Estados Unidos,Inglés,PC,18/10/2015
Masculino,43,Internacional,Excelente,5,61,"""La casa de Diego Rivera""","""Museo que cuenta con salas para exhibir piezas de arte sin embargo el gran atractivo es mostrar el arte de este gran pintor lllamado Diego Rivera y aunque sus trabajos más importantes se encuentran en otros museos lo que más me gustó fueron los bocetos a lápiz de sus obras más famosas,si andas por él área definitivamente no podrás dejar de ir a este gran exhibición de este personaje que engrandeció a México con obras increíbles.""",Argentina,Español,Móvil,17/10/2015
Femenino,29,Internacional,Excelente,5,5,"""None""","""This place is an absolute must. It is one of the best displays of early wealth in this area. It is a huge estate that has been visited by many dignitaries in the past. Beautiful art pieces and furniture.""",Canadá,Inglés,Móvil,16/10/2015
Femenino,47,Nacional,Muy bueno,4,5,"""Arte""","""Guanajuato tiene todo , no podían faltar los museos, este es bueno para quien le guste este tipo de pintores.""",México,Español,PC,15/10/2015
Masculino,,Nacional,Excelente,5,10,"""El de los 500""","""Algo de historia de este muralista mexicano desde su desliz con el cubismo hasta réplica de uno de sus mejores murales, su casa su vida…""",México,Español,Móvil,14/10/2015
Femenino,37,Internacional,Muy bueno,4,170,"""Lindo lugar, aunque siempre se espera un poco más""","""La representacion de la casa, el mobiliario, y parte de su historia son agradables, aunque este realizada en la planta baja y no en el sitio original de la casa.""",Argentina,Español,PC,13/10/2015
Femenino,51,Internacional,Regular,3,17,"""Nice home but lack substance""","""I was hoping to see more substantial work of Diego Rivera displayed here, instead the museum has other artists' work occupied most of the spaces of two of the floors. I assumed that this would be the home and museum of Diego Rivera and was wrong, so was caught surprised when walking into the exhibitions of others. The photos of him visiting were nice to see though. It's worth the visit.""",Estados Unidos,Inglés,Móvil,12/10/2015
Femenino,31,Nacional,Excelente,5,16,"""Visita""","""Un lugar maravilloso, que te envuelve, que te hace suspirar,que te invita a soñar y deleitar tu pupila de extremo a extremo, simplemente divino... lo unico que lamente fue su hora de cierre jejeje, ¡Nunca es suficiente!""",México,Español,PC,11/10/2015
Femenino,22,Nacional,Excelente,5,5,"""MARAVILLOSO SITIO""","""Estupenda conservación del inmueble de la casa natal de Diego Rivera. Gran fachada de color rojo. Un imperdible de Guanajuato.""",México,Español,Móvil,10/10/2015
Femenino,63,Internacional,Muy bueno,4,149,"""Lindo museo""","""Siempre es lindo ver obras de Rivera. Este museo también exhibe obras de otros artistas. Un actor recrea a Diego y va actuando y explicando partes de la casa.""",Argentina,Español,PC,9/10/2015
Masculino,,Nacional,Muy bueno,4,24,"""Interesantes muestras""","""Casa donde nació Digo Rivera. Algunas salas muestran mobiliario de la época. Amplia exposición de obras del artista, complementado con muestras de otros.""",México,Español,Móvil,8/10/2015
Masculino,53,Internacional,Regular,3,517,"""Worth Seeing""","""It was nice to visit the home of Diego Rivera, and while the decor was original, we have seen more of his work in other cities. Don't get me wrong, it's worth visiting, if nothing else for the decor, but we were not blown away by the exhibit itself.""",Estados Unidos,Inglés,PC,7/10/2015
Masculino,31,Internacional,Regular,3,16,"""A little overdone""","""I enjoyed seeing the early works and sketches of Diego Rivera but felt like the newer section did not enhance the older section. It felt a little overdone to me.""",Canadá,Inglés,PC,6/10/2015
Femenino,44,Internacional,Excelente,5,59,"""Viejo y nuevo""","""Edad y es algo anodino que no hay lugar donde el recientemente otro lado de miedo o no sesgada, como el rellano de la escalera. Diego estaba interesado en conocer la vida de esa época en lugar de saber lo que era la gente.""",Japón,Japonés,PC,5/10/2015
Masculino,30,Internacional,Regular,3,44,"""Nice but a bit disappointing""","""Diego house is shown here. Unfortunately there is Not a lot in the exhibition . Many paints are currently in Japan. A bit disappointing. Better ask if their best paints are back home.""",Estados Unidos,Inglés,Móvil,4/10/2015
Femenino,49,Internacional,Muy bueno,4,2977,"""Lugar de nacimiento de Diego""","""Diego Rivera nace en Guanajuato. Su lugar de nacimiento en el museo. Diego funciona y en el momento de los muebles está decorado como es, hay un espectacular, pero pequeña.""",Japón,Japonés,PC,3/10/2015
Masculino,58,Internacional,Regular,3,89,"""Él nació aquí. Nada más""","""Como un lugar para ver obras de Rivera, prefieren sus murales en la Ciudad de México Museo Dolores Olmedo o. Esta casa, así como la Casa de Frida Kahlo, mata la curiosidad de saber donde nació el artista y vivió de niño. Además de los primeros trabajos del artista, el espacio con varios pisos - la casa es amplia y hermosa - tiene exposiciones de otros artistas.""",Brasil,Portugués,PC,2/10/2015
Femenino,70,Internacional,Excelente,5,413,"""A lot of History""","""A worth while visit..and suggest you have some one with you that speaks Spanish...to further explain about the exhibits.. One of the rooms where there are artifacts..there are sheets of explanations in English.""",Canadá,Inglés,PC,1/10/2015
Femenino,40,Nacional,Excelente,5,23,"""Es una visita obligada""","""Es una visita obligada en Guanajuato. La casa es linda con las habitaciones ambientadas en la época de infancia de Rivera. También se presenta obra de Diego y de otros contemporáneos (como Orozco y Siqueiros). Adultos mayores y estudiantes pagan tarifa con descuento.""",México,Español,Móvil,30/9/2015
Femenino,25,Internacional,Excelente,5,3,"""Diego Rivera""","""Museum was nice. It has multiple floors that showcase other artists. When we visited much of Diego's work was on loan to other international museums. Yet, what made up for not seeing Diego ' s work were the exhibits of Orozco and Siqueiros - both amazing and as historically important artists.""",Estados Unidos,Inglés,Móvil,29/9/2015
Femenino,45,Internacional,Muy bueno,4,122,"""Worth a Visit""","""I really enjoyed the Diego Rivera Museum. There were interesting displays from other artists as well.""",Canadá,Inglés,PC,28/9/2015
Masculino,,Nacional,Excelente,5,7,"""A must see in Guanajuato!""","""Great building and nice selection of Diego's artwork, also great exhibitions and beautiful building. Loved it!""",México,Español,PC,27/9/2015
Femenino,64,Internacional,Muy bueno,4,63,"""Wonderful Museum""","""This museum really gives you insight into the life of Diego Rivera without putting all the attention on his wife, Frida Kalho. Many drawings and sketches on display that he used to design his famous murals. The house has authentic decor; a nice mixture of museum and gallery.""",Estados Unidos,Inglés,PC,26/9/2015
Masculino,49,Internacional,Excelente,5,681,"""Beautiful Museum, Must See""","""Diego Rivera is one of Mexico's most prominent artist. It is the home and birth place of Diego Rivera and converted into a museum displaying his works and restoring the house to re create it as it was at the time of his birth. The staff are exteme knowledge and passionate about the artist and the art displayed in the museum. The museum is located on the north side of the historic center of Guanajuato and is spread across three floors displaying a variety of his art work to show how he passed through various disciplines and styles. Seeing his work in such an intimate setting really is something special. In addition they also have some interesting exhibits of contemporary artist. Definitely worth a visit. Picture taking is not allowed.""",Estados Unidos,Inglés,Móvil,25/9/2015
Masculino,30,Nacional,Muy bueno,4,115,"""Casa Diego Rivera""","""Exposición de Diego las cuales muestran otras exposiciones temporales de altísimo nivel!! Igual hay paseos con guías, si no eres muy conocedor de arte puedes contratar uno, pero el museo está simplemente para admirar el arte.""",México,Español,PC,24/9/2015
Masculino,37,Nacional,Excelente,5,5,"""Visita obligada""","""Visitar esta bella ciudad y no ir a la casa de Diego Rivera es como nunca haber estado en Guanajuato. es mas que recomendable es parte de nuestra historia contemporanea.""",México,Español,PC,23/9/2015
Masculino,47,Internacional,Muy bueno,4,16,"""Comprehensive Diego's overview""","""Diego's artwork exhibition is very complete, from the beginnings to his famous murals. Other temporary exhibitions were also interesting. Very big mistake to don't open the children's room and the t-shirt store on Sundays.""",Estados Unidos,Inglés,PC,22/9/2015
Masculino,43,Nacional,Excelente,5,37,"""Terrific!""","""We thoroughly enjoyed this museum which is in Diego Rivera's home from birth to age 5 or so. This museum has some of the home restored to the time of his life spent there as well as a great deal of art including a fabulous mural in a theater room. We were accompanied by a tour guide who was showing us the city. He helped us understand the characters and meaning of the mural. We enjoyed it all very much.""",Estados Unidos,Inglés,PC,21/9/2015
Masculino,31,Internacional,Excelente,5,85,"""Muchas obras de arte""","""Se pueden apreciar bastantes obras de arte de muchas personas no solo de Diego Rivera y de muchos estilos.""",Panamá,Español,PC,20/9/2015
Masculino,28,Internacional,Excelente,5,27,"""IMPERDIBLE LA CASA DEL MAESTRO""","""Si bien el museo no goza de las mejores piezas de Diego (a mí entender sus murales). Nos guía por la variedad de estilos que atravesó el artista, sin lugar a duda de los mejores Latinoamericanos.""",Argentina,Español,PC,19/9/2015
Femenino,23,Nacional,Regular,3,2,"""Interesante""","""Es una exposición compartida con otros artistas no tan conocidos... La casa es donde Diego vivió de niño muy ordenado y moderno a la vez.""",México,Español,Móvil,18/9/2015
Masculino,53,Nacional,Excelente,5,11,"""El mejor museo de Guanajuato""","""Padrísimo y hermosísima exposición de Diego, y tienen otras exposiciones temporales de altísimo nivel. Igual hay paseos con guías, si no eres muy conocedor de arte puedes contratar uno, pero el museo está como para sentarte y meterte a cada pintura unos 15 minutos y con guías esto no es posible, es realmente hermoso. ¡¡Súper recomendado!!""",México,Español,Móvil,17/9/2015
Femenino,57,Internacional,Regular,3,63,"""Diego Rivera - Lugar de nacimiento y la exposición de algunas de sus obras""","""El lugar de nacimiento de Diego Rivera (también conocido como un compañero de la vida de Frida Kahlo) está situado en el centro histórico de Guanajuato. Es una mezcla de museo de su origen, la información acerca de su trabajo - y lo más importante, también hay fotografías, dibujos y otras obras de su visita. se obtiene una buena visión general de su vida y su obra.""",Alemania,Alemán,PC,16/9/2015
Masculino,70,Nacional,Muy bueno,4,129,"""Must-See for Rivera fans""","""We've been to many Rivera/Kahlo exhibits in different cities. This is a unique opportunity to see his earlier work, including drawings and sketches he did as a student. Look closely and see the genius that created the famous paintings and murals later on.
YES there are stairs here! The elevator was not working; I don't know how often that happens.""",México,Español,PC,15/9/2015
Masculino,52,Internacional,Regular,3,45,"""Only if you're a diehard fan""","""We were on a day trip to Guanajuato from San Miguel and one of our party really wanted to see this museum. Diego Rivera only lived here as a child for about 6 years- the furniture is not his family's, but is of the era. One floor was set as the home, one displayed early works and sketches of the artist and one floor had traveling exhibits. It was ok but we left sort of underwhelmed. I can see why the city wants to honor him and preserve his home, but it was not particularly illuminating. If you are only in town one day, there may be other sights more interesting.""",Estados Unidos,Inglés,PC,14/9/2015
Femenino,44,Nacional,Excelente,5,5,"""Museo de Diego Rivera""","""En la exposición se revive el origen de Diego Rivera y se aprecia el estilo de vida en sus primeros años. Además se exhiben obras de arte por época y los distintos movimientos artísticos por los cuales fue evolucionando. Inevitablemente debes de apreciar su obra llamada post guerra.""",México,Español,Móvil,13/9/2015
Femenino,32,Internacional,Excelente,5,11,"""Very interesting""","""This is a small place but has an interesting collection of furniture and photos from Diego Rivera's childhood and family. Also a collection of his artwork and related pieces,sketches, etc.""",Estados Unidos,Inglés,PC,12/9/2015
Femenino,65,Internacional,Muy bueno,4,43,"""Small but interesting""","""Murals in the chapel should not be missed. Mostly a collectionof his early sketches. Not a single Rivera painting. Interesting nonetheless.""",Estados Unidos,Inglés,PC,11/9/2015
Femenino,73,Internacional,Excelente,5,46,"""Super lindo, hermoso arte""","""La casa de la infancia de Diego restaurado a tan bueno como vivo. Un agradable paseo a través de! Sin embargo, las pinturas son captadores de atención reales. ¡Muchos estilos diferentes y todas preciosas!""",Holanda,Neerlandés,Móvil,10/9/2015
Femenino,35,Internacional,Regular,3,25,"""Great restoration of building""","""It is nicely laid out with much needed air conditioning on the hot day. I wanted to see more of Frida of course.""",Canadá,Inglés,PC,9/9/2015
Femenino,32,Internacional,Muy bueno,4,2,"""¡Buen lugar!""","""I enjoyed visiting this museum. It is nicely maintained, with some beautiful art work, both from Diego Rivera and his friends and colleagues.""",Canadá,Inglés,PC,8/9/2015
Femenino,56,Internacional,Excelente,5,285,"""La casa de la infancia de Rivera""","""Esta casa era yod Rivera vivió hasta los 6 años de edad. Siguen siendo los muebles y cuadros de la época que ayuda mucho a entender el principio de su vida artística. Merece la pena ir.""",Italia,Italiano,Móvil,7/9/2015
Femenino,28,Internacional,Excelente,5,17,"""Fascinating guy""","""I only knew Diego Rivera as Frida Khalo's husband but after touring his home and works I have a much better appreciation of what a true visionary he was.""",Canadá,Inglés,PC,6/9/2015
Femenino,40,Internacional,Muy bueno,4,4,"""A Pleasure!""","""The museum is a lovely piece of architecture to begin with. It is partially in the restored house where he was born and spent his early years. I love the paintings and was fascinated with the sketches he had done as a prelude to painting, I believe. While I thoroughly enjoyed it, I wished to see even more of his work. I could have spent another hour there.""",Estados Unidos,Inglés,PC,5/9/2015
Femenino,29,Nacional,Muy bueno,4,29,"""Supera las expectativas""","""En excelente estado de conservación, muy buenos trabajos expuestos (no sólo de Diego Rivera), la gente en recepción y el museo muy amable y accesible.""",México,Español,Móvil,4/9/2015
Femenino,38,Internacional,Muy bueno,4,168,"""Regreso a la infancia de Rivera""","""Allí vivió hasta la edad de seis años. Además de los muebles que adornan la casa en ese momento, el museo cuenta con una excelente colección del artista. Tiene una pequeña tienda con algunas ofertas.""",Italia,Italiano,Móvil,3/9/2015
Femenino,57,Nacional,Excelente,5,11,"""Interesante""","""Un museo que esta muy interesante, esta muy completo y se aprende, y te das cuenta de cosas que ni te imaginas aunque esta pequeño el museo pero bonito.""",México,Español,PC,2/9/2015
Femenino,32,Nacional,Excelente,5,61,"""Visita obligada""","""Hermoso espacio , conocer la obra de Diego Rivera es asombrosa , y acondicionaron muy bien el inmueble , moderno com altos techos . Pequeño pero muy recomendable.""",México,Español,Móvil,1/9/2015
Femenino,20,Nacional,Muy bueno,4,6,"""Muy bonito""","""La casa está muy cuidada y la información que se expone es clara. También las exposiciones temporales son muy interesantes. Es una lástima que no tengan abierta la terraza, que supongo que funcionaba como cafetería. Además, la tienda tiene muy pocos objetos.""",México,Español,PC,31/8/2015
Masculino,52,Internacional,Muy bueno,4,42,"""Linda casa y excelente exposición""","""La arquitectura de la casa es muy linda. La ""ambientación"" de la decoración no tiene el picante que uno esperaría encontrar. Sorprendentes las exposiciones temporales, con artistas de excelente creatividad y calidad.""",Colombia,Español,PC,30/8/2015
Masculino,35,Internacional,Excelente,5,25,"""Brilliant""","""Anything to do with Diego Rivera has to be seen, he was quite a man. This house is where he lived for his initial six years, and it has been restored quite well. Must do.""",India,Inglés,Móvil,29/8/2015
Masculino,47,Nacional,Regular,3,39,"""Es una bonita finca pero uno espera mas efectos personales""","""En la finca solo vivió de los 1 a los 6 años no era propiedad de sus padres arrendaban solo el 1er piso, la finca fue un tanto transformada con formato museo y uno va con la idea de ver la finca real, las obras son muy interesantes pero sin reseña de cuando se pinto o cual fue el fin por lo que es como galería no museo. El personal tiene una excelente actitud eso lo reconozco e hizo un del recorrido algo muy interesante que si vale la pena visitar y mas por su cercanía a la universidad o plazuela, la gente de tercera edad subia por las escaleras nadie les dijo del elevador y daban pena preocupante.""",México,Español,PC,28/8/2015
Masculino,48,Nacional,Excelente,5,40,"""Fantástico""","""Si bien el museo casa Diego Rivera te llevará a recordar a uno de los mejores pintores muralistas de nuestro país, sus espacios, su forma de vida... Tener la oprtunidad de observar sus obras originales es realmente único. A los amantes del arte no se lo pueden perder. 
Quien vaya con niños hay una biblioteca donde estos pequeños acompañados de un adulto pueden esperar.""",México,Español,Móvil,27/8/2015
Masculino,65,Internacional,Regular,3,84,"""Underwhelming""","""Strangely, there is very little biographical information about Rivera at the museum. The artwork was interesting, but would have been more so if we had had more context. There was information in English on some of the walls of the gallery, but it was poorly translated from Spanish and so not very helpful. In the projection room, there are many group photos but none of them are captioned. This museum is on 3 or 4 levels, and you must climb many stairs. On the positive side, in the gift shop we found an excellent map of Guanajuato (30 pesos), which I had been looking for ages.""",Canadá,Inglés,PC,26/8/2015
Masculino,57,Internacional,Malo,2,10,"""La idea era ver murales""","""Sólo un edificio de nueva construcción en el lugar de nacimiento de la fundación nacida Diego Rivera pasó su infancia. No hay que esperar que lo hará muy beneficioso para la salud.""",Corea del Norte,Coreano,PC,25/8/2015
Masculino,,Nacional,Muy bueno,4,40,"""Nice little museum""","""In this house, Diego Rivera lived the first years of his life and has a limited but interesting exhibition of the work of the great Mexican painter. Some temporary exhibition rooms in a 3 story house. It's actually much better the House of Frida, but this is a good opportunity for those who know little about the life and work of Rivera.""",México,Inglés,PC,24/8/2015
Femenino,34,Internacional,Excelente,5,273,"""Súper recomendable""","""Este lugar de verdad vale la pena, el diseño de esta casa en donde nació Diego Rivera es muy interesante, tienen un area súper moderna. Están varias de sus pinturas y su historia, el personal que tiene en cada aula esta súper capacitado, no recuerdo el costo exacto ya que entramos a varios lugares hoy pero máximo 30 pesos.""",Estados Unidos,Español,Móvil,23/8/2015
Masculino,,Internacional,Muy bueno,4,3,"""An unexpected jewel on Positos street""","""Few people realise that Diego Rivera was actually born in the city of Guanajuato, from a well - to - do family (his father was a Doctor). He left the city at a young age to attend art school in Mexico City and never really returned to Guanajuato to live. Learning of his first steps as an artist inside his actual family living room is nothing short of a privilege. A comprehensive collection of his life's work is on permanent display as well as a couple of temporary exhibits by international artists. A must go for art lovers!""",México,Español,PC,22/8/2015
