Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha
Femenino,24,Nacional,Excelente,5,7,"""Hermosa vista""","""Si vas a Guanajuato es un lugar imperdible, no se arrepentirán de la hermosa vista que ofrece el lugar, eso si, necesitan ir bien hidratados para subir todos esos escalones, no lleguen en coche porque es parte de la experiencia.""",México,Español,PC,17/1/2017
Masculino,30,Nacional,Excelente,5,45,"""Visita obligada""","""La considero visita obligatoria porque en primer lugar es parte importante de la historia de México no solo de Guanajuato, tiene una vista increíble, por lo que debes de visitarla si a ti como a mi te encantan las fotografías. Ahora ya tiene instalado un mirador como parte de la escultura sin embargo no tiene vista a la ciudad por lo que no valía mucho la pena subir a mi gusto.""",México,Español,PC,17/1/2017
Masculino,39,Internacional,Muy bueno,4,81,"""Fun quick ride up on funicular, great city views""","""For the panoramic view of the city take this 25 peso ride and walk down. Great views and lots of fellow viewers - and vendors. Impressive statue and many food stands but little historic info. It's a must do. The graffiti at the site and the lack of security or staff was unlike other areas of the city. We walked down a lovely, desolate alley lined with high end apartments, grafitti and ended up in the centro. Daytime seems fine.""",Vietnam,Inglés,PC,17/1/2017
Femenino,33,Internacional,Regular,3,219,"""Not much to see close up""","""Really, not much better close up than from far away (e.g. with zoom on camera). Only visited as our hotel was next door.""",Australia,Inglés,Móvil,16/1/2017
Femenino,32,Nacional,Excelente,5,15,"""Preciosa vista de la ciudad""","""Un lugar para poder apreciar lo hermoso de la ciudad de preferencia ve en coche porque es pesado el ascenso a menos que quieras hacer ejercicio.""",México,Español,Móvil,15/1/2017
Masculino,35,Nacional,Muy bueno,4,142,"""Excelente vista""","""Lo más sobresaliente es la excelente vista de la ciudad desde este lugar, algo que no deben perderse.""",México,Español,Móvil,15/1/2017
Femenino,45,Internacional,Excelente,5,69,"""Don't miss this""","""The is a must- do in Guanajuato. The view from the top is spectacular and there are some nice shops and a little outdoor market with several food stands. The funicular is cheap, smooth, and easy. In my younger years when visiting Guanajuato, I walked at least one way but I must say that the round trip funicular ride made for a good way to spend time at the monument and still have time for other sights. I highly recommend it.""",Estados Unidos,Inglés,Móvil,15/01/2017
Masculino,25,Internacional,Excelente,5,19,"""Hermosa vista panorámica a la ciudad""","""Esta es una parada obligatoria para ver la toda la belleza de la ciudad, en especial al atardecer. Yo subí utilizando el funicular que se encuentra detrás del Teatro Juarez, pagando 25 pesos por trayecto, y luego bajé caminando hasta la plaza de los Ángeles en el Centro... aproximadamente unos 10 minutos de caminata que se pasa rápido, mientras disfrutas de los famosos callejones de Guanajuato.""",Panamá,Español,PC,14/1/2017
Masculino,62,Internacional,Muy bueno,4,396,"""¡A la vista!""","""La atracción de este lugar es la vista que proporciona de la ciudad y su entorno, única. El monumento en sí no tiene nada más, su importancia se debe al hecho de que Pípila es un héroe de la independencia contra los españoles.""",Brasil,Portugués,PC,14/1/2017
Masculino,40,Internacional,Muy bueno,4,90,"""Cerro de Pípila""","""Al ingresar al callejón al lado del Teatro Juárez, hay una parada de teleférico. El precio es más alto que la guía de ida y vuelta de $ 50 (25 vías ida). Llegaré a la cima de la colina pronto. También hay tiendas de souvenirs y hoteles.""",Japón,Japonés,Móvil,14/1/2017
Masculino,32,Nacional,Muy bueno,4,113,"""Una gran vista de la ciudad""","""Desde este monumento que está muy bien ubicado puedes apreciar gran parte de la ciudad por lo que tienes que asistir puede subir por el funicular o en carro el cual tendrás una muy bonita postal de este gran personaje de la historia y tienes una postal de la ciudad.""",México,Español,Móvil,13/1/2017
Masculino,39,Nacional,Excelente,5,4,"""Monumento al Pípila""","""Excelente vista de la ciudad, es un lugar imperdible y de gran belleza, perfecto para la foto del recuerdo.""",México,Español,Móvil,11/1/2017
Masculino,29,Nacional,Excelente,5,5,"""De roll""","""En un sitio con una hermosa vista de Guanajuato, hace falta alguien que ese punto te relate a actuación del Pípila y de como casi lo desaparecen de la histora de la independencia.""",México,Español,Móvil,11/1/2017
Femenino,30,Internacional,Excelente,5,16,"""Un bonito atardecer""","""Llegue por medio del funicular (tipo especial de ferrocarril utilizado para subir grandes pendientes) que vale $50.00 viaje redondo. Arriba esta el famoso monumento al Pípila para tomarte la foto del recuerdo. Subí alrededor de las 6:15 pm para tener la experiencia de tener una vista de la ciudad con luz de día y también poder admirar la belleza de Guanajuato de noche, ya que he descubierto que las ciudades coloniales tienen mucho que ofrecer visualmente al anochecer cuando prenden todas las lámparas y luces de la ciudad. Adicionalmente puedes probar antojitos mexicanos en los alrededores para pasar un buen rato contemplando la vista que ofrece el mirador.""",Argentina,Español,PC,10/1/2017
Femenino,20,Nacional,Excelente,5,5,"""Muy buena vista""","""La vista de la ciudad es hermosa sobre todo al amanecer o atardecer, es divertido subir por el funicular y bajar explorando los callejones enredados de bajada.""",México,Español,PC,10/1/2017
Masculino,33,Nacional,Excelente,5,16,"""No dejes de visitarlo si vas a Guanajuato""","""De lo mejor que hay en Guanajuato. Al llegar a al cima de la montaña donde se encuentra el Pípila es una impresión maravillosa que te llevas al observar todo Guanajuato desde la parte superior. Lo único difícil es el estacionamiento en la parte de arriba de ahí todo es excelente.""",México,Español,Móvil,9/1/2017
Femenino,21,Nacional,Excelente,5,54,"""Excelente vista""","""Además de ver el monumento, está ubicado en un cerro donde se puede apreciar muy bien la ciudad, es un mirador, vale la pena conocer y tomarse fotografías.""",México,Español,Móvil,9/1/2017
Masculino,49,Internacional,Muy bueno,4,594,"""Amazing view over Guanajuato""","""You should take the funicular, if you a bit lazy, but more impressive will be, if you climbed it from down of the city following the small lanes ( callejones) up to the monument of Pipila. If you arrive up you should enjoy a cup of fresh fruit from one of the many vendors. Than you can enjoy this breathtaking view of the valley in which the city was built.""",Alemania,Inglés,PC,8/1/2017
Masculino,27,Internacional,Muy bueno,4,407,"""A Must-do During your Visit to Guanajuato""","""No visit to Guanajuato would be complete without riding the funicular up to see El Pipila, the monument honoring the miner who heroically burned down the door to the city's grain storage building as part of Mexico's bid for independence. The best part of your visit will be the tremendous views of Guanajuato as the monument itself is nothing spectacular.""",Estados Unidos,Inglés,PC,7/1/2017
Femenino,40,Internacional,Muy bueno,4,31,"""Vista espectacular""","""Desde ese monumento que aparte de ser impactante, tiene una vista maravillosa de Guanajuato. Lo único malo es que lo tienen sucio, pero eso depende mucho de las personas que lo visitan.""",Costa Rica,Español,PC,6/1/2017
Masculino,36,Internacional,Excelente,5,4,"""Memorable views""","""Take the funicular to the top, enjoy the breathtaking views and maybe a cup of fresh fruit from one of the many vendors. 50 Pesos round trip.""",Estados Unidos,Inglés,PC,06/01/2017
Femenino,54,Internacional,Muy bueno,4,7,"""Mezmerizing sight.""","""Mezmerizing view of the valle. It was the last stop on a great tour, and frankly we were tired, in a good way.""",Georgia,Inglés,PC,06/01/2017
Femenino,32,Internacional,Muy bueno,4,6,"""Great view from Guanajuato""","""Great view from the town and the Pipila is well conserved. The only problem is about the traffic since there is no coordination for all the cars going in and out.""",Israel,Inglés,Móvil,05/01/2017
Femenino,63,Nacional,Excelente,5,3,"""Me encantó""","""La verdad pase un día muy padre, se ve muy padre la ciudad desde arriba y la verdad lo recomiendo si regreso.""",México,Español,PC,4/1/2017
Femenino,39,Internacional,Excelente,5,44,"""No se puede perder el color más bello de Guanajuato""","""¡LO MEJOR! El monumento no es el foco. ¡El foco está en el paisaje visto en las montañas! Casas pequeñas muy impresionante, colorida, tonos amarillos de la bandera mexicana, brillante y hermosa. Mi punto de vista favorito de Guanajuato, ¡recomiendo que vayan! Ah, y los jugos que se venden arriba no son caros.""",China,Chino,PC,4/1/2017
Masculino,28,Nacional,Regular,3,50,"""Visita familiar""","""Es un buen lugar para tener una hermosa vista de Guanajuato y tomar varias fotos. Mugroso y lleno de puestos de fritangas. Recomiendo subir por el funicular.""",México,Español,PC,4/1/2017
Masculino,28,Nacional,Muy bueno,4,26,"""Gran panorámica de Guanajuato""","""El monumento a Pípila está situado en un mirador en el sur de la ciudad que ofrece unas vistas muy lindas de la misma. Se puede subir a lo alto del monumento para que aún se vea de forma más espectacular. La incomodidad son la gran cantidad de furgonetas de circuitos turísticos que llegan allí haciendo imposible aparcar y la gran cantidad de tenderetes de comida rápida y souvenirs.""",México,Español,Móvil,4/1/2017
Masculino,31,Nacional,Muy bueno,4,6,"""Vista excelente""","""La vista de la ciudad desde ahí es espectacular, además de que hay muy buenos puestos para comer y otros para comprar recuerdos.""",México,Español,PC,3/1/2017
Masculino,33,Internacional,Excelente,5,26,"""Gives you great view of city""","""Do not drive there, parking is scarce, there is a cheap ski cart taking from bottom. Great view of city and surround area.""",Estados Unidos,Inglés,PC,03/01/2017
Masculino,55,Internacional,Muy bueno,4,20,"""Great views""","""The monument sits atop one of the hills overlooking Guanajuato. Great place to get excellent panoramic pictures of this very hilly city. I don't recommend driving up there. I can be difficult to find and very crowded. Take the tramway up from the Centro. Well worth the visit. Many quality shops near the tramway. We visited one leather shop that had some first class articles.""",Estados Unidos,Inglés,PC,03/01/2017
Femenino,26,Nacional,Excelente,5,21,"""Lugar icónico""","""Excelente lugar. De los mejores lugares para las fotos desde donde se ve toda la ciudad. De día para las fotos y en la noche se ilumina de colores. Puedes subir caminando por un callejón, en auto, taxi o camión; y también por funicular.""",México,Español,PC,2/1/2017
Femenino,22,Internacional,Excelente,5,7,"""Lugar obligado a visitar""","""El lugar es muy tranquilo, venden botana, micheladas, vista muy padre de toda la ciudad, lo recomiendo.""",Paraguay,Español,PC,2/1/2017
Femenino,23,Nacional,Muy bueno,4,8,"""Cultural""","""Es un lugar histórico, en donde tienes además, una vista hermosa de la ciudad de Guanajuato, el mirador es increíble. Lo malo es que es un lugar muy sucio, todo alrededor tiene basura en el piso. Es triste que los mexicanos no sepamos cuidar nuestros lugares turísticos.""",México,Español,Móvil,2/1/2017
Masculino,36,Internacional,Muy bueno,4,245,"""Socialist realist?""","""This monument can be seen towering over the town from most locations. The view back to the town is stunning. The street market at the top is pleasant to rifle. Good stiff climb, too.""",Inglaterra,Inglés,PC,1/1/2017
Masculino,31,Nacional,Muy bueno,4,58,"""Destacable la vista panorámica de la ciudad""","""La visita no sólo es valiosa por el Pípila y la historia que conlleva si no por la vista panorámica de la ciudad, es preferible visitar en un día despejado para poder apreciar la ciudad y toda la sierra de Guanajuato.""",México,Español,PC,31/12/2016
Femenino,55,Internacional,Muy bueno,4,950,"""Monument is so-so but the view is Great!""","""Take the very cheap incline up to the top, enjoy the view and then walk down the side stairs (about 1 mile) passing more views and street art depicting different historical times, etc. We meant to go back up in the evening but didn't make it back. Should be nice at sunset.""",Estados Unidos,Inglés,PC,31/12/2016
Femenino,,Internacional,Excelente,5,98,"""Solo por la vista","""Solo por la panorámica hermosa y mirador vale la pena la visita. Se puede usar funicular ida y vuelta o en bus o taxi. De resto lo que lo rodea es trampa turística. La fotos son únicas eso sí.""",Costa Rica,Español,Móvil,30/12/2016
Masculino,,Nacional,Excelente,5,5,"""De preferencia ve caminando""","""Aunque resulta un poco cansado el acceder hasta este lugar, la verdad es que es mejor ir sólo que en los paseos con guías, esto con el ánimo de permanecer ahí el tiempo que quieras y observar la ciudad con calma. Aunque resulta interesante el hecho de que alguien te cuente los edificios que puedes tener a la vista, recomendable a cualquier hora del día, por las mañas en temporada alta, como cualquier lugar en la ciudad resulta complicadísimo, por las noches es mucho mas tranquilo y ofrece una vista diferente.""",México,Español,PC,30/12/2016
Masculino,39,Internacional,Muy bueno,4,15,"""Guanajuato. Un buen lugar para mirar""","""Puedes ver el paisaje de Guanajuato de un vistazo cuando llegas al monumento del Pípila. La forma de subir es andar en teleférico o subir, pero no es tan alto, así que recomiendo caminar. Trepé alrededor del crepúsculo y vi el sol bajar a la vista nocturna, y la vista era realmente buena. Es más como ir a ver el paisaje de Guanajuato que ir a ver el monumento del Ppípila. Si visitas Guanajuato, definitivamente deberías ir.""",Corea del Sur,Coreano,Móvil,30/12/2016
Femenino,33,Nacional,Regular,3,16,"""Linda vista""","""Desde este lugar se puede apreciar una linda vista de la ciudad. Lo malo es que esta lleno de vendedores, los alrededores muy sucios. Hay un restaurante para disfrutar la vista que está sucio y descuidado. Una lástima. Si cuidarán mejor el mantenimiento y la limpieza de la zona sería una experiencia más memorable.""",México,Español,Móvil,30/12/2016
Femenino,40,Internacional,Muy bueno,4,5,"""¡Visita obligada para iniciar y ahí, llega al centro desde el funicular!""","""El mejor lugar para iniciar, tiene una vista maravillosa de la ciudad. Maravillosas fotos. Al terminar la minivisita, ahí mismo está el funicular, baja al centro en pocos minutos, evita el tráfico y llévate una maravillosa sorpresa de la ciudad.""",Estados Unidos,Español,PC,30/12/2016
Masculino,58,Internacional,Excelente,5,32,"""Walk up for a great view""","""Take the stairs up c/Calvario which comes off c/Sopena opposite the GNC shop and it will take you into the street up to the monument. It's less than a 10 minute walk up to a great viewpoint over the city.""",Inglaterra,Inglés,Móvil,29/12/2016
Masculino,28,Nacional,Excelente,5,80,"""Maravillosa vista de la ciudad""","""Cuando visitas lugares como éstos te enorgullece ser mexicano. La vista de Guanajuato capital desde este punto es hermosa. Los colores de los edificios combinados con los rayos del sol pintan un paisaje de postal. El monumento al Pípila es grandioso. El mercadito es muy bueno con productos típicos y recuerdos de la región. La comida de los puestos sabrosa. Los baños es lo complicado, tienes que subir y bajar una larga escalinata. Ideal para que tomes una foto selfie, familiar, grupal y panorámica.""",México,Español,Móvil,28/12/2016
Femenino,43,Nacional,Excelente,5,51,"""Visita obligada""","""Lugar ideal para tomar fotografías. El munumento no tiene nada de espectacular. Un lugar ideal para admirar la belleza de Guanajuato.""",México,Español,PC,27/12/2016
Masculino,26,Nacional,Excelente,5,13,"""El Pípila""","""Impresionante la vista desde el mirador, de la ciudad. Llegamos aquí en funicular. Interesante la experiencia.""",México,Español,Móvil,27/12/2016
Masculino,48,Nacional,Excelente,5,3,"""Excelente""","""Es de lo mejor que tiene Guanajuato en cuanto a lugares turísticos, ya que se puede ver toda la ciudad desde ese lugar aprende el turistimas más sobre la historia de este persona en cuanto a su participación en la independencia de México, hay muchas formas de acceder al sitio por lo tanto uno se divierte y sorprende.""",México,Español,Móvil,26/12/2016
Femenino,24,Nacional,Excelente,5,32,"""Excelente vista de Guanajuato""","""El monumento no es lo más importante, lo maravilloso es la vista de la ciudad de Guanajuato. Se aprecia complicada.""",México,Español,Móvil,24/12/2016
Femenino,47,Nacional,Excelente,5,22,"""Una vista panorámica""","""Si quieres una vista panorámica, tienes que subirte al mirador del Pípila, desde ahí puedes observar la mayoría de la ciudad, tienes opciones, para subir y bajar por el funicular que está atrás del Teatro Juárez (Tiene un costo) o subir caminando por un callejón cerca del callejón del beso que te tomara de subida unos 15 minutos y de bajada en 7 minutos. 

Disfrutamos de la maravillosa vista espectacular de la ciudad de Guanajuato, con mi pareja pudimos subirnos al hombro del monumento, igual tiene un costo, el espacio es algo pequeño pero vale la pena subirse, lo disfrutamos.""",México,Español,PC,21/12/2016
Masculino,60,Internacional,Excelente,5,681,"""Stunning View""","""Although the statue is interesting, once at the top, the view is beyond compare. There are benches to sit and relax while breathing in the beauty of the city below. Just the various church steeples make for an impressive landscape.""",Hungría,Inglés,PC,20/12/2016
Femenino,17,Nacional,Excelente,5,125,"""El Pípila""","""El monumento al Pípila es espectacular y podrás ver gran parte de la ciudad desde ese bello mirador. Despues podrás descender por el funicular que te lleva cerca del Teatro Juárez.""",México,Español,Móvil,19/12/2016
Masculino,37,Nacional,Excelente,5,7,"""Hermosa vista""","""La mejor vista en el día y en la noche vale la pena ir tanto a pie como en él funicular o en recorrido.""",México,Español,Móvil,19/12/2016
Femenino,55,Nacional,Excelente,5,4,"""Excelente""","""Una hermosa vista de Guanajuato, nosotros subimos en funicular y aunque es corto el recorrido, vale la pena para unas tomas fotográficas diferentes.""",México,Español,Móvil,19/12/2016
Femenino,33,Nacional,Excelente,5,5,"""Excelente lugar para tomar fotos""","""Se ve increíble la ciudad desde este punto, en obligada la visita, las micheladas que venden enfrente están riquísimas.""",México,Español,Móvil,19/12/2016
Femenino,49,Internacional,Excelente,5,185,"""Vista de la ciudad...""","""Una de las mejores vistas de la ciudad, y el monumento, el monumento es impresionante, pero nada particularmente memorable. Pero la vista de la ciudad es recordada.""",Bielorrusia,Ruso,PC,17/12/2016
Femenino,24,Nacional,Excelente,5,79,"""Fantástico""","""Mejor lugar para contemplar el paisaje de Guanajuato. Me impresionó bastante el color de la ciudad. Hace mucho frío en la madrugada pero vale la pena.""",México,Español,PC,15/12/2016
Masculino,52,Internacional,Muy bueno,4,636,"""Impressive Statue - Wonderful Views""","""We ain't as young as we used to be, so we rode the funicular up the hill, cost 25 pesos each. The statue is apparently formed of pink sandstone which has been shaped to an imposing form of a brave revolutionary. The views of the city are worth the effort. The walk down (to the right) takes one past wonderful murals on the walls - probably to appeal to those walking up the hill. At the base of the walk down to the right is the Cervantes Museum.""",Canadá,Inglés,PC,13/12/2016
Masculino,25,Internacional,Excelente,5,164,"""Great Views!""","""I took the funicular to this site for just over $1, then enjoyed the walk down. The views are great, and there's a reasonably priced cafe with even better views! For $.50 you can enter a small museum under Pipila and climb a narrow staircase to get up behind Pipila's head! I recommend doing this near the end of your visit, since by then you will recognize the various parks and buildings of the town from on high! Highly recommended!""",Estados Unidos,Inglés,PC,12/12/2016
Masculino,28,Nacional,Excelente,5,21,"""¡Que vista!""","""Con esta vista no necesitas más, ves toda la ciudad, te explican los edificios de importancia, te explican la historia del Pípila, te permiten tomarte fotos, es mágico. Lo único que no me gusto fueron los vendedores ambulantes que te acosan constantemente.""",México,Español,Móvil,11/12/2016
Masculino,28,Internacional,Excelente,5,18,"""Vista de la ciudad""","""Si tienen la oportunidad de hacer la visita de día y de noche es impresionante, o bien el atardecer con los cambios de tonalidad, un espectáculo sin costo.""",Colombia,Español,PC,10/12/2016
Masculino,53,Nacional,Excelente,5,23,"""Muy bueno""","""Este viaje estuvo genial, desde allá tiene una vista hermosa de este destino colonial, una experiencia inrrepetible.""",México,Español,PC,9/12/2016
Masculino,51,Nacional,Excelente,5,28,"""Clásico si vas a Guanajuato""","""Ir a la capital y no tener foto de allá arriba es imperdonable. Se puede subir en funicular o por el Callejón del Calvario, la vista es una recompensa total.""",México,Español,Móvil,9/12/2016
Masculino,47,Nacional,Muy bueno,4,52,"""Hermosa vista""","""Caminando, en camión o en el funicular, de cualquier manera puedes subir a este sitio, es hermosa la vista de la pintoresca ciudad, el Pípila es impresionante, es altamente concurrido así que no esperes una foto sin colados. Lo malo son los ambulantes molestos que parecen mosquitos y se enojan si no les compras.""",México,Español,Móvil,8/12/2016
Femenino,39,Internacional,Excelente,5,21,"""Wonderful views of the city!""","""If you are touring Guanajuato, you need to visit the Pipila. If you are up for some exercise you can take the narrow staircases up or there is also a cable car that will take you up from the bottom. Either way you are treated with beautiful panoramic views of the city. Once you make the hike up, you can get a bite to eat at one of the food carts or grab a souvenir at one of the shops.""",Estados Unidos,Inglés,PC,08/12/2016
Femenino,37,Internacional,Excelente,5,306,"""Amazing view""","""Amazing view of the city from the monument. Walking up to the monument is definitely doable and a great way to explore the back alleys and random twists and turns; just keep heading up.""",Estados Unidos,Inglés,PC,07/12/2016
Femenino,50,Nacional,Excelente,5,23,"""Bonito lugar para admirar la vista de la ciudad""","""Los vendedores son muy enfadosos, pero vale la pena visitar y tomarse una foto. El observar la ciudad te transporta a la época de la colonia.""",México,Español,PC,5/12/2016
Masculino,31,Nacional,Excelente,5,25,"""Visita obligada""","""A los niños les encanta desde que se suben al fonicular, la vista es espectacular, lo que no me gustó es que te cobran por subir al monumento y realmente no vale la pena, en la explanada tienes la mejor vista de Guanajuato.""",México,Español,PC,5/12/2016
Masculino,39,Internacional,Excelente,5,6,"""Usa el funicular para ir al Pípila""","""Para ir al cerro del Pípila, puedes usar el funicular costo 25 por persona atrás del Teatro Juárez sale, es seguro y rápido va sobre vías de tren, desde allá se ve toda la ciudad y se respira tranquilo.""",Paraguay,Español,PC,5/12/2016
Femenino,25,Internacional,Excelente,5,22,"""Estatua del Pípila. Hermoso paisaje""","""Fui dos veces en un día. La sensación es de color diferente. Tomé el teleférico. Pagué 50 pesos por viaje redondo. Puedes ir a pie.""",Corea del Sur,Coreano,Móvil,5/12/2016
Femenino,23,Nacional,Excelente,5,24,"""Bonita vista""","""Tiene una vista muy completa de toda la ciudad y la artesanía que te ven no están caras y están bonitos, muy agradable para pasear y llevarte un souvenir.""",México,Español,PC,3/12/2016
Masculino,32,Internacional,Muy bueno,4,16,"""Muchos ambulantes""","""Como en todo sitio turístico abundan los ambulantes, los que cobran por platicarte la historia hasta los que cobran por hacer el 'favor' de tomarte una foto con tu propia cámara, y lo muy bueno es que tiene la mejor vista a la ciudad, puedes llegar en taxi, camión pero esta mucho mejor en el funicular que sale justo atrás del Teatro Juárez, cobran $25 por persona y llegas en 3 minutos.""",Belice,Español,Móvil,3/12/2016
Femenino,56,Nacional,Excelente,5,15,"""Imponente vista""","""Hermoso lugar. Una vista privilegiada de todo Guanajuato. Hay muchos puestos de artesanías. Bancos y lugar para sentarse a la sombra. Se puede subir aún más alto al monumento de Pípila por escaleras.""",México,Español,PC,1/12/2016
Femenino,40,Internacional,Regular,3,13,"""Bonito""","""Bonito lugar. Muy típico y fácil de llegar. Pintoresco y agradable. Toda la ciudad es linda. Vale la pena visitar.""",Argentina,Español,Móvil,30/11/2016
Femenino,42,Nacional,Excelente,5,37,"""Parada obligatoria""","""Este es un lugar con mucha historia y este monumento, es maravilloso, tiene una vista espectacular, y de noche muy romántico y tranquilo, excelente lugar.""",México,Español,PC,29/11/2016
Masculino,24,Nacional,Excelente,5,2,"""Bueno""","""Te transporta a un universo de calidez e historia inimaginable excelente vista preciosa ciudad... Éxito.""",México,Español,PC,29/11/2016
Masculino,37,Nacional,Excelente,5,52,"""¡De mochilazo!""","""Mis amigos y yo nos fuimos caminando... la subida está algo pesada, pero vale la pena hacerlo. Hay una vista hermosa.""",México,Español,PC,29/11/2016
Femenino,35,Nacional,Excelente,5,31,"""Vista espectacular""","""Una de las mejores vistas panorámicas de México y el mundo. De noche es el mejor espectáculo con todas las luces de la ciudad. Muy romántico para llevar a tu pareja. Hay que llevar chanarra en la noche porque sopla un viento frio.""",México,Español,PC,29/11/2016
Masculino,29,Nacional,Excelente,5,44,"""Vista increíble""","""Para llegar al Pípila les recomiendo que tomen el funicular, la vista desde ahí es maravillosa, nada recomendable ir en auto no hay lugar suficiente para estacionamiento… definitivamente el mejor lugar para una vista panorámica.""",México,Español,PC,29/11/2016
Masculino,40,Nacional,Excelente,5,27,"""Vista espectacular""","""Excelente vista, excelente lugar para todas las temporadas, como recomendación lleven suéter en las noches ya que el aire es muy frío.""",México,Español,PC,28/11/2016
Masculino,50,Nacional,Excelente,5,37,"""Hermosa vista""","""La vista es espectacular, más al atardecer, para subir puedes usar el funicular, por tu cuenta pero ese algo largo o por algun tour como yo le hice, que incluye el museo de las momias, la mina el nopal y el museo de la inquisición, el precio es accesible y conviene bastante, sin duda una visita obligada.""",México,Español,PC,28/11/2016
Masculino,45,Nacional,Excelente,5,18,"""Gran vista""","""Tiene una gran vista. Fuimos como parte de un tour nos tocó visitarlo de noche y la vista era increíble. A esa hora estaba corriendo mucho aire y se sentía bastante frío. Cerca hay tiendas de artesanías y de dulces típicos de la cuidad.""",México,Español,Móvil,27/11/2016
Masculino,35,Internacional,Excelente,5,7,"""¡Mágico atardecer!""","""Un lugar muy agradable para admirar la ciudad, ¡especialmente al atardecer! El camino para caminar no es fácil de encontrar, pero volver a bajar es muy fácil. ¡Para hacer absolutamente!""",Luxemburgo,Francés,PC,27/11/2016
Masculino,63,Internacional,Muy bueno,4,29,"""El cielo azul de Guanajuato y la colina disfrutan de un viento refrescante""","""En los alrededores de Guanajuato, el cielo azul sin nubes es un lugar impresionante, pero esta colina es una basílica que puedes ver debajo de los ojos, y el cielo azul se mueve si levantas la línea de visión. Como los teleféricos son pequeños y hay muchas personas alineadas, caminemos y trepemos. Una brisa refrescante cuando se está parado en una colina es también un recuerdo de un buen viaje.""",Japón,Japonés,PC,27/11/2016
Masculino,22,Internacional,Muy bueno,4,14,"""Excelente vista de la ciudad""","""Nosotros realizamos el ascenso en vehículo, y desde arriba y de noche pudimos tener una espectacular vista de la ciudad, algo que no se pueden perder si visitan la bellísima ciudad de Guanajuato.""",Chile,Español,Móvil,27/11/2016
Masculino,46,Nacional,Excelente,5,31,"""The best view of the city""","""Easy accesible by teleferico from downtown, climb up to enjoy a breathtaking view of the city, there is a small craftsman market also.""",México,Inglés,Móvil,27/11/2016
Masculino,54,Internacional,Muy bueno,4,95,"""Free but overcrowded""","""This monument is free there are little shops around which do price gouge on tourists. The view is the best do to you can see the entire city you can also go to the top of the pipila monument for a small fee but you'll end up feeling like a sardine the stairs to go up are tiny and view area I believe three to five people only.""",Estados Unidos,Inglés,Móvil,27/11/2016
Femenino,28,Internacional,Muy bueno,4,583,"""Incredible view""","""Fantastic view over the colorful city below. I thoroughly enjoyed the sweeping vistas. There are a few venders up there but minimal to no hassle for the most part. At least one bar/cafe with a great view located near the viewpoint if you want a drink or snack while you take in the scene.""",Estados Unidos,Inglés,Móvil,27/11/2016
Masculino,29,Internacional,Excelente,5,100,"""¡Vista preciosa1""","""Las mejores vistas de la ciudad son desde el monumento al Pípila, fácil acceso y muchos vendedores ambulantes.""",Estados Unidos,Español,PC,25/11/2016
Femenino,33,Nacional,Excelente,5,16,"""¡Visita obligada si vas a Guanajuato!""","""Si estás en Guanajuato este lugar es una visita obligada, ya que desde este punto puedes tomar una fotografía panorámica de la ciudad, puedes llegar caminando o por el transporte, pero en cualquiera de las formas en que llegues tienes que estar ir ahí.""",México,Español,Móvil,25/11/2016
Masculino,64,Internacional,Regular,3,534,"""3 for the statue - 5 for the view""","""So we stopped here with our tour. The funicular is cool - wish we would have had time to ride it. The statue is of pretty crappy quality and finish - typical of most Mexican art - but it's huge so that's something I suppose. 

Seeing the statue is the trivial part of the stop - the view is what makes it all worthwhile. The vista from the viewpoint is breathtaking. A great photo op. Well worth the stop just for that.

Go there - look at the statue and yawn - then admire the view and take a bunch of photos. Done and done.""",España,Inglés,PC,24/11/2016
Masculino,51,Internacional,Excelente,5,39,"""Hermosa vista""","""Recomiendo subir en el funicular y bajar andando por las callejuelas. Desde arriba hay unas vistas preciosas de la ciudad y se pueden hacer unas fotos muy coloridas.""",Estados Unidos,Español,PC,20/11/2016
Femenino,20,Nacional,Excelente,5,20,"""¡Me encantó!""","""El mejor lugar para una vista perfecta de Guanajuato, lo visitamos en la noche y en el día caminando, definitivamente es un must si visitas Guanajuato.""",México,Español,Móvil,15/11/2016
Femenino,51,Nacional,Regular,3,13,"""Lugar emblemático""","""Quizá atractivo para niños por subir en teleférico. Accesar en automóvil en día feriado es un desastre. Se recomienda caminar. Nosotros nos quedamos 2 horas atorados por exceso de visitantes. Sí hay mucha gente, mejor ir a otra diversión.""",México,Español,PC,15/11/2016
Masculino,54,Nacional,Muy bueno,4,17,"""Mirador""","""Muy interesante ir en la noche para disfrutar de la ciudad. Tiendas artesanales y algún bocadillo. Muchas parejas y familias. Si tienes una buena cámara, llévatela. La vas a querer usar. Éstas son de celular y es que sí, Guanajuato lo hace fácil.""",México,Español,Móvil,15/11/2016
Femenino,31,Internacional,Excelente,5,4,"""Mi amor""","""Tradicional. Si no visitas este lugar, no fuiste a Guanajuaro.""",Guatemala,Español,Móvil,13/11/2016
