Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha
Femenino,24,Nacional,Excelente,5,13,"""Ya casi lo logramos""","""Fuimos a visitar la universidad de Guanajuato, para tomarnos una foto todos juntos en el último escalón , ya que estamos acabando la universidad , es una leyenda también típica de esta ciudad y subir esas escaleras y ver Guanajuato y sus calles hermosas , es una sensación inexplicable.""",México,Español,Móvil,12/7/2017
Femenino,41,Nacional,Excelente,5,3,"""Realmente un teatro muy hermoso""","""El teatro es impactante, yo lo consideraría como uno de los mejores del país. Sus estilo es sin igual bello por dentro y por fuera.""",México,Español,PC,11/7/2017
Masculino,28,Nacional,Excelente,5,390,"""Hermoso teatro""","""Un lugar que no puedes dejar de visitar en Guanajuato. Es hermoso y está muy cerca de los otros lugares turísticos. Enfrente de él está una plaza pequeña muy bonita.""",México,Español,Móvil,3/7/2017
Masculino,33,Nacional,Muy bueno,4,106,"""Una cosa que no puedes dejar de ver en Guanajuato""","""El teatro Juárez es uno de los puntos obligatorios en Guanajuato. Su ubicación es perfecta para simplemente admirarlo y contemplar la zona desde las escalinatas. Sin embargo sería ideal encontrar una función o un show para poder disfrutar del interior del teatro. Una joya de la historia de Guanajuato y del país.""",México,Español,Móvil,1/7/2017
Masculino,40,Internacional,Muy bueno,4,135,"""Un teatro fantástico""","""Un lugar maravilloso lleno de vida, con multitud de gente en su exterior y un ambiente fantástico por las calles con música en vivo.""",Guatemala,Español,PC,26/6/2017
Masculino,44,Nacional,Muy bueno,4,73,"""Hermoso teatro, tanto en el exterior como en el interior""","""Es notable su estilo neoclásico, con las musas sobre las columnas. De noche tiene una iluminación bien pensada, que lo hace lucir aún más. Como se encuentra en el corazón de la ciudad, mucha gente pasa y aprecia su exterior, pero pocos se dan el tiempo de pasar a su interior y admirarlo. Hay que pagar una pequeña cuota, y otra por el derecho a tomar fotografías, pero vale la pena.""",México,Español,PC,24/6/2017
Femenino,49,Nacional,Excelente,5,9,"""Animado""","""Me encanta, muy bonito, arquitectura bella, afuera en la escalinata se ponen unos payasos que son sensacionales.""",México,Español,Móvil,24/6/2017
Masculino,32,Internacional,Muy bueno,4,3,"""Beautiful theatre in the heart of the city""","""Architecturally amazing inside and out, really worth watching a concert there. If you can't catch a concert it's really worth the small entry fee to have a nose inside.""",Inglaterra,Inglés,PC,23/6/2017
Femenino,36,Internacional,Excelente,5,338,"""Espectacular""","""Imperdible visitar el teatro Juárez. Su arquitectura es bellísima. Sentarse en las escalinatas o tomar algo en los innumerables sitios se alrededor vale totalmente la pena. Desde allí inician las famosas callejoneadas.""",Colombia,Español,Móvil,23/6/2017
Masculino,32,Internacional,Excelente,5,1533,"""Uno de los teatros mas bonitos y originales que he visto""","""El teatro Juarez es sin duda alguna uno de los mas bonitos que he visto en todos mis viajes. Su fachada, las estatuas que se encuentran en la parte alta, su inconfundible palmera o el marco en el que se encuentra lo convierten en uno de los lugares mas reconocibles de la ciudad. Me encantaba pasear por delante y ver la gente joven sentada en sus escaleras tomando el solecito.""",España,Español,PC,21/6/2017
Masculino,44,Internacional,Excelente,5,82,"""Beautiful""","""Stop by the steps and admire the stairs, statues and beauty of the outside of the theatre. I'd like to attend opera there on my next visit.""",Estados Unidos,Inglés,Móvil,18/6/2017
Masculino,59,Nacional,Excelente,5,513,"""Espectacular""","""Uno de los mejores teatros de México. Comparable con el teatro degollado en Guadalajara. Vale mucho la pena que les platiquen muchos aspectos del teatro.""",México,Español,Móvil,17/6/2017
Femenino,56,Nacional,Muy bueno,4,10,"""Visita obligada""","""En la principal zona de Guanajuato, es lugar obligado de visita, muy concurrido, zona de reunión de las estudiantinas para las callejoneadas. A veces demasiada gente. Como todo en Guanajuato, se accede solo caminando. Suerte si se puede acceder a él.""",México,Español,Móvil,6/6/2017
Femenino,47,Nacional,Excelente,5,436,"""Arquitectura e historia""","""En la visita a Guanajuato fuimos al Teatro a conocerlo y nos impresionó la arquitectura y la fachada iluminada de noche. Por las tardes hay artistas exhibiendo sus obras de arte en los alrededores. También hay cafés en donde puedes admirar la arquitectura.""",México,Español,Móvil,5/6/2017
Masculino,44,Internacional,Muy bueno,4,1587,"""Hermoso edificio""","""Hermoso edificio. La construcción del edificio desde el exterior, es absolutamente hermoso. Tuve suerte, en Guanajuato celebración cuando llegó aquí. Hay miles de personas en la calle, bailaron en las escaleras del teatro.""",Singapur,Chino,Móvil,31/5/2017
Masculino,45,Internacional,Muy bueno,4,1587,"""Beautiful edifice""","""Beautiful edifice This structure is absolutely beautiful from the outside. I was lucky enough to be in town during a Guanajuato celebration. Thousands in the streets and they were singing and dancing on the steps of the theater.""",Estados Unidos,Inglés,Móvil,31/5/2017
Masculino,49,Internacional,Excelente,5,380,"""Fuimos el 04/11/2017""","""Este pequeño teatro adecuado para el tamaño de la ciudad. Es un aspecto pequeño, pero respetable. Interna también es una espléndida decoración fina, no fue impresionante.""",Japón,Japonés,PC,31/5/2017
Femenino,29,Nacional,Excelente,5,13,"""Joya porfiriana del corazón de Guanajuato""","""El Teatro Juárez es una de las estampas más admiradas por los visitantes y de las joyas arquitectónicas más apreciadas por los guanajuatenses. Desde su cornisa, las musas griegas de las bellas artes dominan la vista del Centro Histórico. Es una obra del porfiriato cuya terminación estuvo a cargo del conocido arquitecto Antonio Rivas Mercado, e inaugurado por el propio Díaz en 1903 y desde entonces es escenario de todas las artes, principalmente durante el Festival Internacional Cervantino. Desde su fachada de enormes columnas, su vestíbulo, hasta el foyer y el foro, son un placer estético, visual y arquitectónico de los que ningún visitante se puede perder.""",México,Español,PC,29/5/2017
Masculino,38,Internacional,Excelente,5,109,"""Worth the 35 pesos to see!!""","""Only open a couple hours in the morning and again from 5 to 7 at night. Really a wonder of art. Took them 31 years to build it. Wish we could have seen a concert but our dates didn't work out.""",Estados Unidos,Inglés,PC,26/5/2017
Femenino,48,Nacional,Excelente,5,16,"""Maravilloso lugar""","""La belleza de la arquitectura y de decoración de interiores vale la pena una visita. Es un lugar que se transporta la época de construcción. Y que están muy bien conservada.""",México,Español,Móvil,20/5/2017
Masculino,35,Nacional,Excelente,5,23,"""Deslumbrante""","""No puedes dejar de visitarlo. Muy representativo. El teatro en sí es hermoso. Sobran las descripciones, es mejor que tú mismo te des cuenta por qué vale la pena.""",México,Español,PC,19/5/2017
Femenino,59,Nacional,Excelente,5,174,"""Bello""","""Bello por dentro y por fuera. Joya de arquitectura europea y arabe de finales del siglo XIX. Un lugar obligatorio de visitar. El guía nos dio una agradable descripción de la construcción, la sociedad en el siglo pasado y su historia.""",México,Español,Móvil,17/5/2017
Masculino,31,Nacional,Excelente,5,35,"""Impresionante""","""El teatro Juárez es una de las muchas atracciones que tiene la ciudad de Guanajuato, esta en el pleno centro de la ciudad y sin duda es una atracción que no se pueden perder, tanto por la construcción como por todo el folklore que se vive a sus alrededores.""",México,Español,PC,12/5/2017
Masculino,39,Nacional,Excelente,5,12,"""Magnífico""","""Uno de los edificios más bonitos que he visto en mi vida. Cuando estas adentro y observas todos los detalles por un momento piensas que estas en algún lugar de Europa.""",México,Español,Móvil,9/5/2017
Femenino,30,Internacional,Excelente,5,15,"""Visited interior""","""Beautiful Art Deco work and lovely to observe the incredible wood carving everywhere! Gorgeous. Worth the visit.""",Estados Unidos,Inglés,Móvil,7/5/2017
Masculino,24,Nacional,Excelente,5,29,"""El corazón de la fiesta""","""Es el lugar con mayor bullicio de la zona centro, todos los turistas se concentran ahi por los bares, restaurante, las estudiantinas y los espectáculos callejeros, hay que visitarlo al iniciar la tarde y quedarse hasta el anochecer, lo disfrutaran mucho.""",México,Español,Móvil,4/5/2017
Masculino,30,Internacional,Excelente,5,117,"""Histórico""","""Espectacular como toda la ciudad, ubicado en el centro y siempre abarrotado de artistas que se presentan a la gran cantidad de viajeros que permanecen en la ciudad.""",Colombia,Español,PC,2/5/2017
Masculino,32,Nacional,Muy bueno,4,58,"""Striking Neoclassical Building""","""This building has an impressive frontage with a striking interior dating back to 1903. There are lots of velvet and guilt decorations: worth a look as it gives an interesting insight on how the elite used to live.""",México,Inglés,PC,30/4/2017
Masculino,57,Internacional,Regular,3,54,"""Beautiful!!!""","""The building is a beauty and is worth visiting. However, they charge 35 pésos for the entrance fee and an additional 30 pésos for the right to take pictures. In normal circumstances, I don't mind these fees, but in this case, we are given only a limited access to the building. Though beautiful the place is, after 15-30 minutes inside it, we've seen and felt everything!""",Canadá,Inglés,PC,29/4/2017
Masculino,63,Internacional,Excelente,5,51,"""Atracción rápida""","""Como la mayoría de las atracciones de Guanajuato, se disfruta en 15 o 20 minutos. El precio de la entrada es accesible, y en definitiva vale la pena.""",Estados Unidos,Español,Móvil,29/4/2017
Masculino,22,Nacional,Excelente,5,60,"""Parada obligada para los amantes de la arquitectura moderna""","""Un teatro precioso por dentro y por fuera, con más de 100 años desde su construcción y es todo un reflejo de la sociedad de su tiempo. Una fachada clásica, un recibidor modernista, un auditorio barroco con techos marroquíes. Simplemente precioso.""",México,Español,PC,28/4/2017
Masculino,56,Nacional,Excelente,5,34,"""Teatro Juárez""","""El teatro Juárez es una joya de la arquitectura Mexicana, construido con los mejores materiales, como el mármol, testigo de excelentes obras de teatro, ubicado céntricamente en Guanajuato y rodeado de bellos jardines y restaurantes con comida típica.""",México,Español,PC,27/4/2017
Femenino,26,Nacional,Excelente,5,6,"""Hermoso""","""¡Bellísimo! Revisen los horarios de visita cierre a las 7:45 pm. Hay guía opcional, la entrada es económica y ofrecen descuento a estudiantes y maestros.""",México,Español,Móvil,22/4/2017
Femenino,41,Nacional,Muy bueno,4,26,"""¡Hermoso!""","""Es un teatro muy lindo, yo no lo conocí por dentro, pero es un punto importante en la ciudad. En las escaleras se sienta la gente a ver shows callejeros de payasos.""",México,Español,Móvil,18/4/2017
Masculino,37,Internacional,Muy bueno,4,86,"""Hermoso edificio""","""El teatro por lo que sólo encuentra al lado del jardín de la unión. El lugar es precioso y muy bien cuidado. El edificio del teatro es impresionante, realmente hermoso. Es menos que ver durante su visita a la ciudad.""",Francia,Francés,PC,17/4/2017
Masculino,49,Internacional,Excelente,5,17,"""Great guide""","""Beautiful theater. But the best part was the guide. Gave a great explanation and told us about the history of Mexico. Wish it would be available in English also.""",Argentina,Inglés,Móvil,16/4/2017
Femenino,33,Internacional,Excelente,5,21,"""Beautiful and centrally located""","""We have sat on the outside steps of this theatre several times, to rest and watch people go by (busy place) and to sip hot chocolate or coffee and warm up in the morning sun. Right next to El Jardín, so a great central spot. This time we paid very little for an 8:00 musical event, so we got to go inside and see what that's like. Not disappointing!!!! Beautiful, ornare, colorful, just like what you would expect from Mexico.""",Estados Unidos,Inglés,Móvil,16/4/2017
Femenino,33,Nacional,Excelente,5,4,"""En familia""","""Es un lugar realmente hermoso, muy bien conservado, con una vista impresionante, hermosa iluminación un interior espectacular; es un buen espacio para toma de fotografías.""",México,Español,Móvil,16/4/2017
Femenino,60,Nacional,Excelente,5,55,"""¡Hermoso!""","""Es un teatro que vale la pena visitar y también tomar la explicación que te dan... la persona que nos habló sobre la historia del teatro, fue tan explícito que te era muy fácil imaginarte en esa época... lleven tiempo, y procuren ponerse al frente para escuchar mucho mejor .. 100% recomendable.""",México,Español,Móvil,16/4/2017
Masculino,33,Nacional,Excelente,5,8,"""Icono de Guanajuato""","""Muy bonito edificio, en el corazón de la ciudad, con mucha historia, de preferencia recorrando con guía. Es como viajar en el tiempo.""",México,Español,Móvil,14/4/2017
Masculino,44,Nacional,Excelente,5,14,"""Un teatro con mucha historia""","""El lugar es bastante atractivo desde su fachada y el interior está muy bien conservado, además del atractivo visual, los guías del lugar te brindas buenas historias y te ayudan a resolver todas las dudas del sitio. Sin duda vale la pena conocerlo. Debe ser fantástico escuchar una ópera en el lugar.""",México,Español,Móvil,13/4/2017
Masculino,48,Internacional,Excelente,5,22,"""Ícono de la Ciudad de Guanajuato""","""Basta verlo una vez para recordarlo siempre. No puedes olvidar tomarte una fotografía en las escalinatas de este ícono de la ciudad de Guanajuato.""",Venezuela,Español,Móvil,11/4/2017
Femenino,41,Nacional,Excelente,5,17,"""¡Hermoso!""","""Hermoso lugar. Conviene mucho esperar a la explicación que ahí mismo te dan. ¡¡Una joya de lugar!! Majestuosa arquitectura.""",México,Español,Móvil,11/4/2017
Femenino,36,Nacional,Excelente,5,454,"""¡Muy lindo!""","""¡Lo más lindo de Guanajuato! Su arquitectura es impresionante. Cada detalle tiene mucho estilo, ¡no se lo pierdan!""",México,Español,Móvil,10/4/2017
Masculino,54,Nacional,Excelente,5,162,"""Imperdible""","""Una  belleza arquitectonica e historica, les recomendo utilizar al guía quien es excepcional y el libro de historia que vende al final es barato y muy bueno para entender partes de la histroia desconocida de México. La arquitecrura del teatro es simplemente magnifica.""",México,Español,PC,8/4/2017
Femenino,30,Nacional,Excelente,5,4,"""¡Histórico y excelentemente conservado!""","""Un lugar hermoso para conocer en Guanajuato. Cualquier visitante puede entrar al teatro y sentarse en las butacas, a pesar de eso lo conservan muy bien! Limpio y sin vandalismo. Perfecto para fotografiar y admirar.""",México,Español,Móvil,6/4/2017
Femenino,29,Internacional,Excelente,5,103,"""Beautiful""","""Worth the couple bucks to go inside. This is the most beautiful theatre in Mexico. We only wish we could have seen a performance there!""",Canadá,Inglés,Móvil,2/4/2017
Masculino,60,Nacional,Muy bueno,4,57,"""Classic theatre not to be missed""","""A joy to be seen and unlike so many of the great classic theatres it has not been the victim of 'refurbishing/modernization ' . It has enjoyed just simple maintenance and looks great. The photographs of its building and earlier years not to be missed.""",México,Inglés,Móvil,30/3/2017
Masculino,28,Nacional,Excelente,5,78,"""Para pasar la tarde""","""El teatro Juárez es un excelente lugar para pasar la tarde con la familia, muy buen ambiente afuera y muchos lugares bonitos cerca se ahí.""",México,Español,Móvil,28/3/2017
Femenino,45,Nacional,Excelente,5,599,"""Imperdible""","""Una de las muchas hermosas obras que nos dejó el Porfiriato. La visita es hasta las 6.30 pm por lo que toma tus precauciones, el costo de la entrada es de 35 pesos adultos, 15 niños, estudiantes, maestros y tercera edad. El costo por derecho de tomar fotos con cámara es de 35 pesos. No te lleva mas de 20 minutos recorrer el lugar el cual es majestuoso.""",México,Español,PC,26/3/2017
Femenino,58,Internacional,Excelente,5,150,"""Teatro Juárez""","""Y el lugar cotidiano cuando la gente se reúnen en una cita. Incluso mariachi que arribaron en los árboles durante la noche para empezar a tocar delante de teatro Juárez. 20:00 se puede ver la primera parte de la gira de ir delante del teatro.""",Corea del Sur,Coreano,Móvil,24/3/2017
Femenino,25,Nacional,Excelente,5,50,"""Otro lugar que tienes que visitar""","""Es también un edificio hermoso, no necesariamente tienes que entrar, solo con ver su arquitectura ya es una buena forma de pasar tu tiempo, puedes incluso admirarlo desde alguno de los restaurantes que están frente a él, me toco un festival y había mucha gente, pero igual puedes apreciarlo sin ningún problema.""",México,Español,PC,22/3/2017
Femenino,46,Internacional,Excelente,5,36,"""Vale la pena ver""","""Teatro antiguo con impresionante madera. Todavía se puede ver gran parte del esplendor de antaño.""",Austria,Alemán,Móvil,21/3/2017
Masculino,44,Internacional,Excelente,5,19,"""A must see""","""This is one of the places you need to visit. You pay less than $2 dollars for a self guided tour inside the theater. It will be closed on the afternoons if there's a performance that night (usually on weekends). Try to get tickets for a night concert, that way you'll be able to really experience the magnificence of this place.""",Estados Unidos,Inglés,Móvil,21/3/2017
Masculino,47,Internacional,Excelente,5,111,"""Histórico y hermoso lugar""","""Está si es una visita obligada en Guanajuato. El interior es hermoso, guarda una tremenda historia y los guías del lugar te hacen la visita muy amena, agradable y te cuentan la verdadera historia y no la de los libre de texto que es muy acomodada y no tan real.""",Estados Unidos,Español,Móvil,20/3/2017
Femenino,72,Internacional,Excelente,5,165,"""Aquí se podría celebrar""","""Un edificio precioso y muy bien conservado. El exterior está bien cuidado y muy bien conservado.""",Alemania,Alemán,PC,20/3/2017
Masculino,68,Internacional,Muy bueno,4,296,"""A taste of society in Guanajuato's heyday""","""The wealth generated by gold and silver mining in the area helped to create this amazing theater that was the center of society in the late 19th century. The decoration is over the top, with the exterior marked by huge columns, topped with statues of eight of the nine muses, and the interior a riot red and gold. It would be hard to define a style for the interior, with elements of Art Deco and Nouveau, Asian, and Middle Eastern. But it is definitely ornate and worth a look. Today, the theater is only used for special events, so it is generally open for visitors.""",Estados Unidos,Inglés,PC,19/3/2017
Masculino,27,Nacional,Excelente,5,60,"""Hermoso e imponente""","""El teatro Juárez, hermoso recinto cultural. Me parecio un lugar muy cuidado, lo mantienen en perfecto estado. La entrada solo cuesta 35 pesos, puedes visitarlo en domingo antes de las 2 pm. Vale la pena visitarlo.""",México,Español,PC,17/3/2017
Masculino,38,Nacional,Excelente,5,12,"""¡Tesoro de la nación!""","""Como destino turístico es una ciudad que ofrece mucho: atractivos culturales (de valor histórico para nuestro país), gastronómicos, arquitectónicos (sobre todo) naturales. Vías de acceso rápidas (autopistas, carreteras federales); una ciudad preparada para el turismo por la oferta en hospedaje para todos los monederos. Recorrer sus calles ya es una experiencia diferente, su centro histórico lo vuelve único con edificios históricos coloniales, calles adoquinadas, jardines, plazas; vistas de edificios que te cortan la respiración. Vale la pena visitar una plazoleta en la que encontraras comida de todo tipo. Visita una mina. Visita los museos. Entiendo perfectamente porque Gto fue la fuente constante de inspiración de José Alfredo Jiménez. Sí estás en esa etapa y en él lugar donde ""la vida no vale nada"", prueba sus cervezas artesanales... ayudarán a sobrellevarlo ;) """,México,Español,Móvil,15/3/2017
Masculino,57,Internacional,Muy bueno,4,30,"""Hermoso""","""Es un lugar con mucho detalle, elegante, antiguo y espectacular, por dentro y por fuera. La imaginación vuela con facilidad a principios del siglo XX.""",Chile,Español,Móvil,13/3/2017
Masculino,49,Internacional,Excelente,5,48,"""Increíble""","""Hermoso teatro. De los teatros más bonitos de México. Arquitectura increíble. Vale la pena visitar sin duda.""",China,Español,Móvil,11/3/2017
Masculino,34,Internacional,Excelente,5,151,"""Art and music""","""This theater is located across the street from the Jardin in Centro Guanajuato, Mexico. They have frequent shows at the theater.""",Estados Unidos,Inglés,Móvil,11/3/2017
Masculino,,Internacional,Muy bueno,4,19,"""Beautiful""","""Worth a quick visit, maybe takes 30 minutes. As with many sites, not well curated. You basically walk around. The building is beautiful. Lit up at night, it's stunning.""",Estados Unidos,Inglés,Móvil,8/3/2017
Masculino,56,Internacional,Excelente,5,196,"""Beautiful Architecture located in heart of Historical Center""","""We were not able to hear a performance but the building itself deserves viewing. Quite old and in good condition located near the funicular and good restaurants.""",Estados Unidos,Inglés,PC,5/3/2017
Femenino,51,Internacional,Muy bueno,4,274,"""Old world charm""","""Wonderful old world theater. A must for anyone interested in history, architecture, and Mexico. Also great for photography buffs.""",Estados Unidos,Inglés,Móvil,2/3/2017
Masculino,68,Nacional,Excelente,5,35,"""Verdadera joya arquitectónica""","""Es una construcción majestuosa, creo que de la mitad del siglo XX. Conserva las características originales tanto en su aspecto exterior como en el interior. Ha tenido algunas restauraciones y cambio de algunos materiales pero siempre con el cuidado de mantener la originalidad. El guía que acompña la visita tiene una muy completa información sobre los aspectos arquitectónicos del teatro y, lo mejor, ofrece una excelente reseña histórica del mismo. Es de visita obligada.""",México,Español,PC,24/2/2017
Femenino,35,Internacional,Excelente,5,41,"""Visita obligada""","""No se pierda este teatro construido en 1903 y muy bien conservado. Es maravilloso, tiene dos opciones de entradas: el derecho a fotografiar y sin derecho a fotografar. ¡No pensarlo dos veces! ¡Imposible no tomar fotos! ¡Vaya deleite en la atmósfera del lugar!""",Brasil,Portugués,PC,24/2/2017
Masculino,29,Internacional,Excelente,5,10,"""Inigualable""","""Una construcción inigualable, muy bien conservado, uno de los mejores atractivos y edificios de la ciudad.""",Uruguay,Español,PC,15/2/2017
Femenino,40,Nacional,Muy bueno,4,10,"""Visita obligada""","""Es un bello edificio, mucha gente solo se toma fotos por fuera pero no entra a visitarlo. Recomiendo que entren para que admiren esta belleza. Es una joya de lugar y al estar dentro te transportas a principios de siglo. Vale la pena escuchar la historia del lugar con los guias de turistas que se encuentran ahi.""",México,Español,Móvil,14/2/2017
Masculino,20,Internacional,Excelente,5,7,"""Orchestra""","""Lovely theater... we have seen the symphony here twice during our visit. Arrive early to get seats on the main floor since this is a very popular venue.""",Estados Unidos,Inglés,Móvil,13/2/2017
Femenino,59,Internacional,Excelente,5,58,"""Stunning venue""","""Yes we loved the building but the real treat was Friday nite concert of renowned symphony orchestra of GTO. They were incredible. Who'd think to find such music in not so big city in middle of Mexico. But there they were. At least till early summer when they head out for European tour.""",Estados Unidos,Inglés,Móvil,8/2/2017
Masculino,50,Internacional,Excelente,5,85,"""A surprising facility""","""More than one would expect in city center of Zacatecas. An elegant theatre that was ahead of its times. The theatre is still used today. A must see.""",Estados Unidos,Inglés,Móvil,7/2/2017
Masculino,36,Nacional,Excelente,5,148,"""Ni lo piensen: deben entrar, es un lugar maravilloso""","""Si la fachada y escalinata de este teatro los impresiona, no se pueden imaginar la belleza que es por dentro. Lo anterior aunado a la historia que este edificio lleva en sus entrañas, sin duda de transportan a otra época. Simplemente imperdible.""",México,Español,PC,25/1/2017
Masculino,61,Internacional,Excelente,5,397,"""¡También!""","""Atracción de la ciudad, un punto de encuentro para turistas y locales, el punto central de la cultura. No se pierda la noche con una hermosa vista. En frente es el mejor restaurante de la ciudad y la plaza central. Cuenta con una decoración de lujo y el fruto de la riqueza de las minas de la zona.""",Brasil,Portugués,PC,23/1/2017
Masculino,44,Internacional,Excelente,5,402,"""Gorgeous""","""Went to the opening night of the symphony. Excellent show. The building is a gorgeous place, a true opera house with balconies rising 4 levels. Great acoustics. Seats could be improved, a little hard on the backside after awhile. Regardless of the show, the place is worth a visit.. but i expect all shows here to be at least good... it is the nature of the town.""",Jamaica,Inglés,Móvil,23/1/2017
Masculino,64,Internacional,Excelente,5,172,"""Beauiful Building, Very Nice Concert""","""After touring the beautiful Teatro Juarez this morning and listening to the symphony practice for awhile, we decided to buy tickets for this evening´s performance. We are very happy we did. We were surprised tickets were available, especially since they are only 100 pesos each. The concert was great, and the sound throughout the theater was phenomenal. Touring the theater is worth the 35 pesos, but actually attending a concert is much more fun.""",Nicaragua,Inglés,Móvil,20/1/2017
Femenino,21,Nacional,Excelente,5,12,"""Hermoso""","""Es una obra arquitectónica hermosa tanto al exterior como al interior. Cobran extra por tomar fotografías pero vale la pena pagarlo. Cuando hay evento permanece cerrado.""",México,Español,Móvil,18/1/2017
Masculino,43,Internacional,Excelente,5,317,"""One of the 5 star sights of the city""","""Check opening times for a start. Take the tour (only in Spanish). They say to pay more to take photos, but no one listens. Sit outside and watch the street performers. There is a fantastic silent clown. You are right near one of the main plazas so grab some food/drink.""",Inglaterra,Inglés,PC,18/1/2017
Masculino,47,Nacional,Muy bueno,4,133,"""Mucha historia en ese lugar""","""El lugar está lleno de historia, además los guías dan una explicación excelente, no sólo del teatro si no también de la historia local y nacional.""",México,Español,Móvil,15/1/2017
Femenino,63,Internacional,Excelente,5,56,"""Spectacular""","""The work that has gone into this building is amazing to say the least . My husband and I have walking g around here for past couple days and every corner you go around there's another beautiful building such as this. It is located directly in the Centro and well worth a trip to see.""",Canadá,Inglés,Móvil,15/1/2017
Femenino,27,Internacional,Excelente,5,19,"""Una joya en Guanajuato""","""Su estructura resalta en la ciudad y, sin duda, fue uno de mis lugares favoritos por lo bella de su estructura. El teatro está muy bien conservado y por 35 pesos puedes admirarlo internamente, aunque no todas las áreas están habilitadas. Sus escalinatas son muy concurridas y en las noches suele ser el punto de reunión para las callejoneadas.""",Panamá,Español,PC,14/1/2017
Masculino,40,Nacional,Excelente,5,17,"""Vida nocturna""","""Es el eje de la vida nocturna. Interesante programación, ubicación inmejorable, estéticamente bello. Es el punto de referencia para varios lugares de visita obligatoria.""",México,Español,Móvil,12/1/2017
Masculino,57,Internacional,Excelente,5,581,"""The most architectural stunning buildings in the city""","""The construction was started in 1872 based upon designed by architect Jose Noriega. The theatre follows the neoclassical stylings of eclecticism which was very popular within Mexico at the end of the 19th century. The theatre was inaugurated on 27 October 1903 by President Porfirio Diaz but the heyday was a few years later between 1907 until 1910. Since 1972 the theatre has been the focal point of the International Cervantes Festival. You can enter the Juarez Theatre every day by paying 35 pesos, but you can't go to all areas inside and photos are allowed only without flash.""",Alemania,Inglés,PC,8/1/2017
Femenino,67,Internacional,Muy bueno,4,1,"""Un edificio central de Guanajuato""","""Hermoso edificio en el centro de Guanajuato. Durante el día, hay una magia mago en frente de la sala había mucha gente alrededor. Por la noche se volvió iluminación fría. Un lugar siempre está lleno y la gente está tomando fotografías. Para entrar en el interior parece recibir una entrada independiente.""",Corea del Sur,Coreano,Móvil,7/1/2017
Masculino,53,Internacional,Muy bueno,4,389,"""Worth a Visit to Tour this Classically Beautiful Theatre""","""This theatre is one of Guanajuato's most classically beautiful landmarks, wonderfully preserved despite being over 100 years old, built between 1873 and 1903. The entrance fee to tour the building is not more than a couple dollars, and it's lovely to step foot inside the theatre to see the stately interior architecture. Our only lament was that there were no performances scheduled due to the New Year's holidays.""",Estados Unidos,Inglés,PC,7/1/2017
Masculino,23,Internacional,Excelente,5,46,"""Impactado""","""Ver este teatro, su arquitectura y sus alrededores me impresionaron no pense que fuera, asi lo recomiendo realmente es nuy bonito.""",Colombia,Español,Móvil,6/1/2017
Masculino,29,Internacional,Excelente,5,19,"""Una joya arquitectónica""","""Bella fachada neoclásica, y el interior del teatro decorado con estucos de decoración arabesca. No se requiere mucho tiempo para la visita, pero vale la pena.""",Nicaragua,Español,Móvil,6/1/2017
Femenino,36,Nacional,Excelente,5,7,"""Maravillada""","""Excelente lugar no pierde su encanto ni por dentro ni por fuera, no importa el tiempo de espera es digno de visitar. Su arquitectura, su historia.""",México,Español,Móvil,3/1/2017
Femenino,51,Nacional,Excelente,5,8,"""No te lo puedes perder""","""El teatro es espectacular, con influencia francesa, conservando su mobiliario y detalles originales se convierte en un lugar elegante y espectacular, eso sin mencionar que cuenta con una magnífica acústica y que decir de su personal altamente calificado y al final estoy segura no saldrás como llegaste; pues te llevarás datos muy interesantes de nuestra historia.""",México,Español,Móvil,2/1/2017
Masculino,56,Nacional,Excelente,5,10,"""Un monumento genial""","""De los mejores edificios históricos que he visitado, los detalles de la decoración, el guia y su explicación, por un momento te transporta a la época.""",México,Español,Móvil,30/12/2016
Femenino,35,Nacional,Excelente,5,16,"""Agradable sorpresa""","""Mientras parte del grupo visitaba una cantina local, entre al teatro para conocerlo por dentro. Valió la pena. El teatro se encuentra en muy buen estado. La explicacion del guía, lo que alcance a escuchar, muy completa , llena de datos históricos del teatro y de la ciudad.  Aunque es pequeño en su sala, el mobiliario y la decoración son muy lindos. Vale la pena la visita.""",México,Español,Móvil,30/12/2016
Femenino,32,Nacional,Muy bueno,4,3,"""¡Lindo!""","""Aunque no tuvimos el tiempo para entrar por fuera es muy lindo y las selfies salen increíbles, obvio es visita obligada.""",México,Español,Móvil,30/12/2016
Femenino,37,Internacional,Muy bueno,4,32,"""Not access all areas""","""This is a beautiful theatre and worth the 35 pesos entrance fee but access is restricted. You can access the seats by the aisle in the stalls, one section of the side seats in the stalls but neither of the circles or the balcony. Even the bar area is off bounds!""",Inglaterra,Inglés,Móvil,29/12/2016
Masculino,23,Nacional,Excelente,5,7,"""Precioso""","""Este monumento es precioso punto de encuentro de diversas actividades como mimos punto de partida de las famosas callejoneadas y está frente ala más bonita plazuela el jardín unión.""",México,Español,Móvil,27/12/2016
Femenino,,Nacional,Muy bueno,4,1,"""Hermoso""","""Guarda mucha historia y los guías son lo máximo... el lugar es majestuoso y súper bien cuidado... totalmente recomendado.""",México,Español,Móvil,27/12/2016
