Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha
Masculino,71,Internacional,Muy bueno,4,327,"""Interesting market""","""The building was apparently designed as a railroad terminal, but converted for other purposes when the railroad project did not materialize. Various kind of foods on the first floor, most ready to eat. Since I was worried about Monteczuma's revenge I stayed away! Second floor has clothing, furniture etc. We spent about 30 minutes looking around.""",Estados Unidos,Inglés,PC,28/4/2017
Femenino,44,Nacional,Muy bueno,4,26,"""¡Increible lugar!""","""Es un lugar lindo por fuera y adentro encuentras todo tipo de artesanias al mejor precio. Tambien hay puestos de carnes, pollo, pescado y frutas y verduras y es x eso que hay olores un poco desagradables pero vale la pena visitarlo. En el segundo piso es donde hay mas artesanías. A mi me gusta comprar este tipo de cosas mas directamente de la mano de los artesanos y no tanto en las tiendas grandes donde ya le suben el precio y a los artesanos les dan muy poquito dinero por sus productos.""",México,Español,Móvil,18/4/2017
Femenino,67,Nacional,Muy bueno,4,97,"""Siempre lo visito""","""En mis anteriores visitas a la ciudad de Guanajuato, he recorrido esta gran muestra de la arquitectura del Porfiriato, su valor arquitectónico en la aplicación del acero y vidrio es maravilloso. En 1904 se empezó la construcción del mercado, en lo que fuera anteriormente la plaza de toros de Gavira. Su fachada es de cantera rosa y cuenta con 30 ventanales que le dan luz a su interior, en su bóveda esta la torre del reloj diseñada por Alexandre Gustave Eiffel (el mismo que construyo la torre Eiffel ). Al término de la construcción, en 1910, se programó para que coincidiera con los festejos del centenario de la Independencia y en honor al padre de la patria se le nombró “Mercado Hidalgo”. Cuenta con 4 carátulas y un pararrayos. Ofrece artesanías, artículos de piel, zapatos, ropa. Es posible obtener mejores precios si regateamos. Diferentes opciones para desayunar o comer. ¡¡No se lo pierdan!!""",México,Español,PC,17/4/2017
Masculino,32,Internacional,Muy bueno,4,13,"""Great cheap eats""","""We ate lunch at one of the fondas (Number 10) at the far end of the market in the adjacent newer building. We had two orders of enchilidas mineras - one chile rellano and one carne asada and they were great! A plate full of freshly prepared potatoes, carrots, lettuce, cheese, and your choice of meat. That and a couple cans of soda for less than $10. Nice staff, too.""",Estados Unidos,Inglés,PC,17/4/2017
Femenino,,Nacional,Muy bueno,4,55,"""Muy lleno""","""Si te gusta comer algo local y de rapidísimo, háganlo ; pero si no es así, solo vayan a conocerlo .. pues tmb tiene una historia interesante ... se llena mucho.""",México,Español,Móvil,16/4/2017
Femenino,25,Nacional,Muy bueno,4,74,"""Para encontrar artesanías y comer bien""","""Fuimos a comprar recuerdos y a comer. Las enchiladas mineras es lo típico, pero tienen otras opciones, comida corrida o a la carta.""",México,Español,Móvil,13/4/2017
Masculino,,Nacional,Muy bueno,4,45,"""TODO PARA TODOS""","""Es un lugar donde encuentras de todo, fruta, ropa, camisas, zapatos.... a excelentes precios, hemos venido dos veces y siempre salimos con algo. Muy recomendable, recuerden regatear, ¡¡todo se puede comprar mas barato sabiendo negociar!!""",México,Español,PC,11/4/2017
Femenino,28,Internacional,Excelente,5,54,"""Breakfast, juice and fruits, coffee, souvenirs and crafts""","""You can find almost everything in this traditional market. I loved the freshly squeezed green juices every morning and the delicious espresso shots in the evening. Here you can find souvenirs at great prices. I was lucky enough to be there on the first day of the month for the traditional mass.""",Estados Unidos,Inglés,Móvil,10/4/2017
Masculino,52,Internacional,Muy bueno,4,16,"""Worth a trip""","""We went there on palm Sunday so fairly crowded. Tons of shops, the merchandise was very similar, leather bags, t shirts, talavera pottery (which was inexpensive and beautiful). Lots of fresh food stalls and by the looks of the crowd, lots of locals eating there. The horchata w had was fresh, cold and very tasty. We spent an hour there and that was plenty, though you could stay all day of you were hungry and in the mood to shop.""",Estados Unidos,Inglés,Móvil,9/4/2017
Masculino,,Internacional,Pésimo,1,23,"""Bonita fachada pero hasta ahí""","""Uno espera más pera ser un mercado comuna fachada tan bonita, no hay variedad en productos, no está aprovechado cómo debería.""",España,Español,Móvil,5/4/2017
Masculino,26,Nacional,Regular,3,78,"""Fast breakfast""","""This place is cheap, typical, traditional and similar to other local markets in Mexico. Be carefully if you have a sensitive stomach.""",México,Inglés,Móvil,3/4/2017
Masculino,72,Internacional,Regular,3,99,"""Kind of interesting""","""We've seen this in places all over the world. It's a large market on two floors. Everything from meat and vegetables to souvenirs and clothing. Worth a look.""",Estados Unidos,Inglés,PC,2/4/2017
Femenino,45,Internacional,Muy bueno,4,98,"""Worth walking through""","""This large indoor market is worth the visit for some souvenir shopping and a look at the local street food stalls.""",Estados Unidos,Inglés,Móvil,2/4/2017
Masculino,48,Internacional,Muy bueno,4,316,"""Worth one visit""","""I love to go to local markets when I travel. This one is good to see once, but not a must see if you are short on time. It has two floors. The first floor is a mix of food booths, grocery booths, and general merchandise. The top floor is souvenirs, but only goes around the perimeter of the building. All in all, it is not a huge market compared to some cities, but it might be worth a stroll through.""",Estados Unidos,Inglés,PC,27/3/2017
Masculino,32,Nacional,Muy bueno,4,22,"""Buen lugar para visitar""","""Es el típico mercado antiguo, con puestos de todo, desde especias, dulces, souvenires hasta puestos de comida típica a precios muy populares (El punto menos fuerte es la higiene de algún puesto de comida y la falta de refrigeración de la comida)""",México,Español,Móvil,25/3/2017
Femenino,72,Internacional,Excelente,5,150,"""Comida de la calle en un solo lugar""","""Primer piso, segundo piso borde de la comida de la calle hay tiendas que venden recuerdos y ropa. Aquí, el sabor de este caldo de pescado (haemultang, maeuntang como cocinar) era realmente el mejor. Kaktel camarón era tampoco imaginar ir a degustar tan delicioso que comí un par de días en una fila. ¡El CALIENTE!""",Corea del Sur,Coreano,Móvil,24/3/2017
Masculino,58,Internacional,Muy bueno,4,1495,"""A very large market housed in a stunning building""","""This is a very large market with two floors inside which also spills over the adjacent streets and alleys. There are hundreds shops which sell everything, from vegetables, meat, poultry, fish, clothing, shoes, medicinal herbs, furniture, etc. There are a few touristic shops selling t-shirts and the usual trinkets. Inside there are also many little restaurants selling all kind of local food in questionable hygienic conditions.""",Estados Unidos,Inglés,PC,19/3/2017
Masculino,,Nacional,Pésimo,1,3,"""Sucio""","""Un lugar un poco sucio y feo está bonito por fuera pero por dentro es un poco feo y huele mal además todo es muy caro ahí.""",México,Español,Móvil,19/3/2017
Masculino,74,Internacional,Excelente,5,166,"""Viva como se pone""","""Aquí Stept el oso, usted podría comprar todo lo que el corazón era begehrt.Entsprechend el rango de arena audiencia este domingo. Pero también agradable a la vista.""",Alemania,Alemán,PC,19/3/2017
Masculino,48,Internacional,Regular,3,204,"""Característico""","""No se puede perder, mercado cubierto pintoresca, donde hay una gran variedad de restaurantes y tiendas alimentari.Consiglio todavía tener cuidado de comer la limpieza es una utopía.""",Italia,Italiano,PC,15/3/2017
Femenino,31,Nacional,Excelente,5,36,"""Siempre es buena opcion para los souvenirs""","""Siempre visito el Mercado Hidalgo ya se que de seguro encuentro lo que necesito de souvenir para llevar a alguien ese recuerdito especial del viaje. los precios son Buenos y hay mucha variedad de mercancia.""",México,Español,PC,14/3/2017
Masculino,66,Internacional,Muy bueno,4,326,"""Everything you need here or on the street nearby""","""The Mercado isn't only huge. It spills onto the street, and it's surrounded by businesses lining the street around it. If you're looking for luxury, try the area around Teatro Juarez. Otherwise, come here!""",Estados Unidos,Inglés,PC,13/3/2017
Masculino,32,Internacional,Muy bueno,4,151,"""Huge Mercado""","""This is the largest market in Guanajuato. Check the time before going to see the maximum number of shops open. There are stalls outside, but inside is two floors of small stalls.""",Estados Unidos,Inglés,Móvil,11/3/2017
Femenino,24,Nacional,Excelente,5,26,"""LOCAL COLOR""","""Take a walk through both levels and see how the locals shop. There are lots of inexpensive gift items, some from China,including knock off designer bags. The carnitas stalls are famous. Pick a seat at one that has the largest crowd surrounding it and order up. You can even have a cold beer to go with them. If you are so inclined to eat a sandwich made of carnitas meat you will fine that the crusty roll it is served on is one of the best you will find in Mexico.""",México,Inglés,PC,10/3/2017
Femenino,30,Nacional,Excelente,5,17,"""Bueno,sabroso y barato..!!!""","""Una gran variedad para escoger de comer.. Si quieren comer sabroso, llenador y sobre todo barato..el mercado Hidalgo es una muy buena opcion... Licuados, cafes, tortas de carnitas, guacamayas, almuerzos variados y hasta mariscos los puedes encontrar aqui y a precios bajos; y para bajar un poco el almuerzo dar una vuelta por todo el mercado y aprovechar para comprar alguna artesania o dulces tradicionales...muy recomendable.""",México,Español,Móvil,10/3/2017
Femenino,30,Nacional,Muy bueno,4,92,"""Mercado típico de México""","""¿Quieres conocer el país?, los mercados son el corazón de México y este es uno de ellos, desde los deliciosos platillos, hasta el recuerdito, son dignos de probarse y llevarse. No puede faltar su altar a la virgen. Además al caminar sus pasillos puedes escuchar las típicas frases ""pásele güerita"", ""¿qué se lleva seño?""""¿que va llevar niña?"", que te invitan a comprar.""",México,Español,PC,6/3/2017
Femenino,,Internacional,Excelente,5,34,"""El mercado más bonito""","""La entrada es espectacular cual estación vieja. El mercado es muy bonito y limpio. Ahí encontraras recuerditos y cosas tradicionales y también comida. A ladito hay otro de comida muu muy rico y a buen precio. El chicharron en salsa roja y las enchiladas mineras son un must :)""",Venezuela,Español,Móvil,6/3/2017
Masculino,50,Internacional,Muy bueno,4,196,"""Typical Mexican market but in good building and somewhat clean""","""The fruit and vegetables being grown in this area are incredibly fresh and good. If I lived here would shop often.""",Estados Unidos,Inglés,PC,5/3/2017
Masculino,65,Internacional,Regular,3,36,"""Mercado""","""Un mercado para arriba. Nada especial. Usted puede ir, pero no hay algo especial. El centro de la ciudad es hermosa.""",Alemania,Alemán,Móvil,2/3/2017
Masculino,36,Nacional,Muy bueno,4,73,"""Arquitectura y folklore""","""Fue increíble encontrarnos con esta hermosa fachada de estilo francés como puerta que acoge un mercado lleno de folklore con ricos dulces y artesanía local. Oculta en la vendimia se rescata el hierro de
la estructura tipo estación de tren y escaleras lámparas. Vale la pena visitarlo.""",México,Español,Móvil,27/2/2017
Masculino,48,Internacional,Muy bueno,4,25,"""A collage of colorful food vendors…""","""We tour this market (mercado) five minutes walking distance from Jardin de la Union. Tasted many foods like carniceria tortas, fruit drinks and an array of desserts. Full of local food vendors to taste, buy fresh fruits, drinks and other traditional Mexican products.""",Canadá,Inglés,PC,23/2/2017
Masculino,42,Internacional,Excelente,5,60,"""Love the restaurants here""","""I always eat here for lunch at the restaurants in the center of the Mercado. Cócteles de camarón, sopa de mariscos, o un sandwich de cerdo...all better than average and served in a very nice market atmosphere. Just find a busy stall and pull up a seat.""",Canadá,Inglés,Móvil,22/2/2017
Femenino,,Nacional,Excelente,5,11,"""El mercado más bello""","""Destinado originalmente para se una estación de tren, este bellísimo mercado es un buen lugar para comer, comprar artesanía y dulces típicos, que no se encuentran fácilmente en otros lugares, Hojala hubiera más mercados así y menos Walmart.""",México,Español,Móvil,22/2/2017
Masculino,52,Internacional,Regular,3,170,"""Local Food for the Adventerous""","""Behind the impressive facade lurks a truly local market downstairs and a collection of vendors for touristy stuff on the mezzanine. On the ground floor you will find a huge selection of local ""eateries"" dishing out truly local food to the local crowd. At the back of the building (to the left of the stairs, you will find the top vendor of fresh chicken in all of Guanjuato (expect line-ups). Other than that, I would tread carefully, unless you have a stomach of steel.""",Canadá,Inglés,PC,19/2/2017
Femenino,39,Internacional,Regular,3,110,"""Worth a look but mostly touristy knick knacks""","""The Hidalgo Market is worth going to just for the experience of the busyness of it and also for the history of the building. Lots of food stalls on the first level but in terms of the merchandise stalls on the 2nd level it all mostly very touristy mass produced knick knack stuff.""",Canadá,Inglés,PC,19/2/2017
Masculino,,Nacional,Excelente,5,52,"""Excelente""","""Una muy buena opción para comer muy rico y además muy barato, ubicado en el mero centro Buenos desayunos, cafecito, champurrado, etc.""",México,Español,Móvil,18/2/2017
Femenino,20,Nacional,Excelente,5,4,"""Variedad en articulos""","""En este mercado encontraras un sin numero de artículos distintivos del estado de Guanajuato y su cultura. Ademas sus precios son muy accesibles.Lugar obligado si vas de visita.""",México,Español,PC,17/2/2017
Masculino,60,Internacional,Muy bueno,4,35,"""Sorprendente construcción para una plaza de mercado""","""Al observar la construcción de lejos, no se imagina uno que fuese hecha para tal efecto. Edificación monumental con un bonito techo y un torreón de cuatro caras, que más parece un castillo, una catedral o la estación férrea de una ciudad europea. Por supuesto que muy interesante conocer la gran variedad de mercaderías y viandas en su interior.""",Colombia,Español,PC,16/2/2017
Femenino,,Nacional,Muy bueno,4,91,"""Para comprar barato y típico""","""Es el lugar a donde debes ir para comprar recuerdos típicos de Guanajuato, y además baratos. Lo malo es que en muchos ya hay ""artesanía"" hecha en China. Es interesante preguntar por la historia de la Virgen que tienen en la escalera principal. Después de ver la Virgen, ir a la izquierda y comprar en el puesto de la 1a esquina, trato amable y cosas originales mexicanas.""",México,Español,PC,16/2/2017
Masculino,,Nacional,Muy bueno,4,37,"""Colorido""","""Bueno para comprar artesanías, y ropa típica, comida excelente, precios de mercado, buen lugar para ser tratado como persona normal y no como turista.""",México,Español,Móvil,14/2/2017
Femenino,27,Nacional,Muy bueno,4,85,"""Traditional souvernir and food market""","""The ground level floor has lots of food/fruit/vegetable stalls and lots of places to eat. I'd recommend that you try the tortas at Carnitas Sams (pork meat with salt white bun). The second floor of the market is a great place for you to buy all types of souvenirs and traditional candies from the Guanajuato area.""",México,Inglés,PC,13/2/2017
Masculino,28,Nacional,Excelente,5,146,"""Exelente lugar donde comprar, donde comer y donde conocer""","""En esta ocacion, hablare de este gran mercado pero enfocandonos al aspecto comercial, aqui es el mejor lugar para comprar tus recuerdos, souvenirs y detallitos para llevarle a todos tus seres queridos y obvio para ti, los precios son mas accecibles que las demas tiendas del centro, aqui compramos muchas cosas, de verdad confia en mi y compra aqui tus recuerdos y mas.""",México,Español,PC,13/2/2017
Femenino,40,Nacional,Muy bueno,4,162,"""¡Vale la pena, solamente por el colorido y los olores!""","""Este mercado, además de vender lo típico como frutas, verduras etc, incluye artesanías y dulces típicos de la región, lo cual le da un toque diferente y agradable , sobre todo a los que vamos de turistas. Definitivamente lo reccomiendo.""",México,Español,PC,12/2/2017
Masculino,23,Nacional,Regular,3,94,"""Muy regular la comida""","""Muy regular la comida venden toda la comida regional como enchiladas mineras con pollo chile relleno o milanesa pero muy regular es barato pero la comida no es tan buena.""",México,Español,PC,8/2/2017
Masculino,37,Nacional,Muy bueno,4,82,"""COMIDA REGIONAL""","""Fuimos a desayunar unas tortas de carnitas muy ricas, en un bolillo pequeño, crujiente y muy sabroso, con una salsa que le da un toque muy especial. Hay locales de otras cosas, mariscos, aguas, jugos, postres, etc, más lo que se encuentra en un mercado típico, fruta, carne, jarciería, etc. No es el típico mercado en construcción de hangar, sino que por fuera (la fachada) es de cantera, como casi todo en la ciudad. Por fuera hay locales de más comida y algunas artesanías, pero se ponen tarde (después de las 10:00hrs) El costo de los alimentos es bajo, los baños están muy limpios y esta muy céntrico. Definitivamente una visita obligada.""",México,Español,PC,8/2/2017
Masculino,,Nacional,Excelente,5,17,"""Mucha nostalgía""","""Siendo que lo visitaba desde pequeño y recuerdo que me compraban algún juguete de madera o dulces, no puedo evitar hacer una parada rápida cada que estoy en la ciudad, la estructura de acero del mercado es espectacular, aquí aun puedes encontrar mucho de lo tradicional de Guanajuato, los turistas pueden encontrar productos artesanales y una experiencia mas real y para los locales encontramos nuestro puesto de comida favorita. Visita obligada en la ciudad.""",México,Español,PC,7/2/2017
Masculino,42,Nacional,Regular,3,62,"""Mercado común a cualquier otra ciudad de México""","""Nada que ver, solo su fachada. El lugar se percibe sucio. Es igual a cualquier mercado de cualquier ciudad en México.""",México,Español,PC,7/2/2017
Masculino,27,Nacional,Excelente,5,7,"""Rica comida y muy barato…""","""Los tacos de carnitas están deliciosos. Muchas opciones de comida para comer como si fueras local. Atrévete a comer aquí la verdad si esta bueno. Tal vez no es nada de lujo pero si es muy rico.""",México,Español,PC,5/2/2017
Masculino,31,Nacional,Muy bueno,4,7,"""Vale la pena""","""Se ve lo autóctono del lugar, la simpleza de la gente. Se huele gran variedad de aromas a comida. Recomendable para conocer lo propio de Guanajuato.""",México,Español,Móvil,4/2/2017
Femenino,,Nacional,Regular,3,11,"""Mucha gente y variedad de souvenirs""","""Había muchísima gente en el área de comida, personalmente no se me antojó comer allí. Sin embargo la planta de arriba está llena de tiendas de recuerdos y dulces. Me pareció que todo estaba a buen precio.""",México,Español,PC,2/2/2017
Femenino,,Internacional,Regular,3,11,"""Crafts Market""","""Un mercado donde se pueden comprar muchas artesanías locales y también de la cultura mexicana. Ninguno de los sitios aceptan tarjetas de crédito, a fin de tomar en pesos muy mexicano a pasar, porque hay un montón. Algunas cosas son baratos y algunos son más caros. Examinar y vaya precio de venta. Ninguno de los vendedores despegó.""",Brasil,Portugués,PC,2/2/2017
Masculino,22,Nacional,Muy bueno,4,37,"""Visita Popular""","""Durante tu visita al mercado podras encontrar alimentos para el almuerzo y comida, dulces tipicos y souvenirs.""",México,Español,PC,1/2/2017
Femenino,34,Nacional,Excelente,5,41,"""Good, clean, very mexican!""","""Es cierto que si quieres conocer bien a bien una ciudad, visita los mercados locales, dicen mucho de la gente y la cultura. Este mercado es del tipo ""turístico"" pero también es un lugar a donde gente local va a hacer sus compras. Prueben las carnitas son muy buenas.""",México,Español,PC,1/2/2017
Masculino,31,Internacional,Regular,3,11,"""Nada de otro mundo""","""Se encuentran buenas cosas, desde lo cotidiano hasta comida y dulces regionales. No es imprescindible, pero tampoco es una pérdida de tiempo. Desde fuera su arquitectura es muy agradable.""",Colombia,Español,Móvil,31/1/2017
Femenino,41,Nacional,Muy bueno,4,32,"""GENIAL PARA COMER ANTOJITOS""","""Esta es una de las visitas que disfrutaras, ya que hay comida tan variada como: tortas, tamales, elotes, malteadas, pasteles, chicharrón etc., hasta comidas corridas (aun que no las recomiendo), mejor come antojitos, los disfrutaras mas. Venden variedad de artesanías (solo hay que regatear y buscar el mejor precio). Y no olvides comprar dulces de charamuscas, son geniales para obsequios. Pues, espero que lo disfrutes tanto como nosotros y feliz viaje! :)""",México,Español,PC,28/1/2017
Femenino,26,Nacional,Muy bueno,4,62,"""Lindo mercadito, pintoresco!""","""Ubicado en pleno centro de la cd, Su exterior es bello! y al interior cuenta con venta de artesanias, comidas, frutas, bebidas, recuerditos, etc.""",México,Español,PC,28/1/2017
Masculino,68,Internacional,Regular,3,400,"""Average""","""Nothing outstanding here. Standard market you can find around the world. Stalls with food, stalls with touristy stuff (ie junk). Stall in the middle is a nice 'bar' and might be the only recommended thing in the place.""",Jamaica,Inglés,Móvil,23/1/2017
Masculino,27,Internacional,Regular,3,23,"""Good market to visit""","""A little off the beaten path for foreign tourists, it is a very typical indoor Mexican market featuring food, groceries, sweets, and toys.. Not full of tourist trinkets or the usual goods sold to tourists. It's a good place to visit to get a feeling for how Mexicans shop and eat when they don't go to a supermarket or modern shopping plaza.""",Estados Unidos,Inglés,PC,18/1/2017
Masculino,,Internacional,Muy bueno,4,12,"""El mejor para comprar""","""La arquitectura exterior es preciosa. Al interior se encuentran establecimientos de comida preparada, garnachas, frutas y verduras, dulcerias, recuerdos, etc. A las ocho de la mañana ya estan abiertos los esrablecimiento de comida y algunos de recuerdos. Ideal para comprar charamuscas.""",Colombia,Español,Móvil,18/1/2017
Femenino,63,Internacional,Muy bueno,4,56,"""Lots to see""","""Very nice mercado in centre of town . Not much to say, just lots of fresh food and meat. Go hungry because the vendors inside are fantastic.""",Canadá,Inglés,Móvil,15/1/2017
Femenino,25,Internacional,Muy bueno,4,19,"""Pintoresco mercado""","""El edificio es bien amplio y me pareció muy bien ordenado. Ideal para dar una vuelta y comprar alguna artesanías, frutas o incluso probar algún platillo tradicional en los puestos de comida. El lugar es visitado por locales y turistas, por lo que resulta una pintoresca experiencia.""",Panamá,Español,PC,15/1/2017
Masculino,52,Internacional,Regular,3,397,"""Punto de la cultura local""","""Como cualquier mercado refleja la cultura local y es genial ver, sentir y oler diferentes alimentos, comer allí es muy barato y hay lugar muy limpio. La estructura es muy bonito.""",Brasil,Portugués,PC,14/1/2017
Masculino,49,Internacional,Regular,3,579,"""Historic nice building but average market""","""Let´s make it short. The market inside is the same you can find all over the country where the locals are going shopping. In cities with tourist interests you can find the typical tourist exploring the market too, because if you stay in Mexico you have to enter a Mexican market place ? Differently this market is inside of an interesting architectural building with history .The market´s building structure is a disorganized mixture of different elements, ideas and styles that was originally constructed to be a major train station. The envisaged railway should have brought economic boom to the city but but it was never finalized. The project supposed to be so important that Gustave Eiffel was enticed to work on the project. This project rapidly involved from the 1905 conception to being completely dropped after the finalization of the station in 1910. So when the aging President Porfirio Diaz inaugurated the station in 1910, the station was rapidly transformed into a market.""",Alemania,Inglés,PC,10/1/2017
Masculino,26,Nacional,Muy bueno,4,43,"""Comida y artesanías""","""Es un mercado limpio, donde vale la pena admirar sus instalaciones, no encontraras gran cantidad de ingredientes, pero si lugares muy ricos para comer y comprar artesanías locales a muy buen precio. Los negocios de comida abren como a las 8 am y las artesanías y locales de Comida preparada a las 9 pm. ¡Te recomiendo llegar a pie por qué no hay lugar donde estacionarse como en la mayoría de la ciudad!""",México,Español,Móvil,8/1/2017
Femenino,51,Internacional,Excelente,5,10,"""Great market.. In a very nice building. Fun to walk around and visit""","""Great market in a beautiful historic building. Fun to walk around and visit. You can also eat here, buy food and gifts.""",Estados Unidos,Inglés,Móvil,7/1/2017
Masculino,67,Internacional,Excelente,5,390,"""Interesting Market with a little bit of everything!""","""This is a colorful traditional market with stalls of every type. Of course the food stalls are the most interesting, particularly the ones with all sorts of chilis and grains. The locals are her buying their meat, fish and produce. A colorful experience!""",Estados Unidos,Inglés,PC,7/1/2017
Femenino,,Internacional,Excelente,5,7,"""Too much to buy and little room to pack it""","""My aunt and I did a walking tour of the market. We found fresh fruits and vegetables. The best thing was that all of the crafts and products produced by local artisans were significantly cheaper here than in the venues outside.""",Estados Unidos,Inglés,PC,6/1/2017
Masculino,33,Nacional,Muy bueno,4,45,"""Visita a la arquitectura de Guanajuato""","""Hermoso mercado establecido como si fuera una antigua estación de tren. Vale la pena comprar un ate de guayaba. Delicioso.""",México,Español,PC,4/1/2017
Femenino,24,Nacional,Excelente,5,64,"""Buen lugar para comer enchiladas""","""Al costado del mercado hay varios locales de comida a precios accesibles y sobre todo, con el sazón del lugar. Dentro del mercado hay mayor variedad sin embargo se ve un poquito insalubre.""",México,Español,PC,2/1/2017
Masculino,28,Nacional,Regular,3,52,"""Mezclarse con la vida diaria""","""El Mercado es muy pintoresco, hay mucha variedad de artículos,me toco visitarla el 24 de diciembre, por lo tanto muchas personas comprando lo necesario para la cena de Navidad, también venden artesanías, ropa, comidas etc.""",México,Español,PC,1/1/2017
Masculino,69,Internacional,Excelente,5,15,"""Y el famoso mercado de Guanajuato""","""Al igual que con el mercado en general la venta de una variedad de alimentos y frutas, verduras, carne, etc. Puede conseguir las cosas a un precio razonable. En particular, México se siente el segundo piso, llaveros, etc. Soy un muy buen lugar para comprar recuerdos que se venden en una gran cantidad de accesorios con encanto.""",Corea del Norte,Coreano,Móvil,31/12/2016
Masculino,43,Internacional,Excelente,5,86,"""Pintoresco""","""Hermoso mercado. Lugar recomendado para amantes de este tipo de espacios y aventurados paladares q deseen probar comida local.""",Costa Rica,Español,Móvil,30/12/2016
Masculino,,Nacional,Muy bueno,4,78,"""Muchas artesanías ""","""Nos gustó mucho debido a que es un lugar muy tradicional, con mucho colorido y buenos precios. La comida típica mexicana sabrosa. Antes de comprar recomiendo que procures recorrer la mayoría de los puestos para que compares precios. Sugiero que las autoridades pongan mayor atención a la limpieza del perímetro. Recuerda, es un mercado, no un mall; disfrutarás de lo pintoresco del lugar bajo esa perspectiva.""",México,Español,Móvil,25/12/2016
Femenino,41,Nacional,Excelente,5,123,"""Mercado Hidalgo""","""Bella estructura de lo que antiguamente fue la estacion del tren. Ahora en un bello y limpio mercado de comidas de todo tipico. Economicas y variadas y arriba un piso de diversas artesanias mexicanas. Querras comprar muchas cosas. Bolsas, dulces, blusas tradicionales mexicanas.""",México,Español,Móvil,25/12/2016
Femenino,30,Internacional,Excelente,5,83,"""Good example of a Mexican market""","""Upon entering the market, one can observe an interesting little folkloric market. The top floor sells mostly clothing and Mexican handicrafts like mirrors, keychains, and pens. Downstairs you will mostly find food, kitchen items and piñatas. The market is not restricted to tourists, as one might think. On a regular day, one sees locals flocking about, buying clothes and beef tacos. It's a good little market, and a good place to visit.""",Vietnam,Inglés,Móvil,25/12/2016
Masculino,18,Nacional,Muy bueno,4,22,"""¡¡Bonito Mercado!!""","""Si lo que deseas es consumir algo para comer el precio es accesible, hay locales afuera del mercado que te venden buena comida, los locales de comida dentro del mercado no las recomiendo dado el caso que todos es tan muy juntos y no tienes espacio para comer bien y pasa gente pidiéndote. Ahora si buscas artesanías o recuerdos vale la pena comprar cosas de ahí, ¡¡ya que los precios si son bastantes buenos la verdad!! Hasta encontraras una maquina que aplasta tu moneda de 50 Centavos dejando un logo de Guanajuato jaja""",México,Español,PC,24/12/2016
Femenino,58,Internacional,Excelente,5,28,"""Great food!!""","""The food is excellent here!!! There are numerous places where you can eat typical homemade food at a very reasonable price. It's a market. So it comes along with the bustle and noise of a market, but personally I found it entertaining.""",Estados Unidos,Inglés,Móvil,21/12/2016
Masculino,55,Internacional,Malo,2,3,"""Raw meat and junk""","""Seemed to be mostly full of cheap junk, not of interest to me. The building is perhaps worth checking out if you're nearby, a former train station I think? I'm veg, so don't enjoy seeing my friends all chopped up in on countertops.""",Estados Unidos,Inglés,Móvil,18/12/2016
Masculino,20,Internacional,Excelente,5,79,"""Muy buen precio""","""Se vende todo tipo de artesanías de Guanajuato a un precio increíblemente bajo. Es un buen lugar para llevar souvenires.""",Venezuela,Español,PC,15/12/2016
Masculino,,Nacional,Excelente,5,13,"""Lugar mágico""","""Encantado. Que ligar mas maravilloso y q infinidad de colores, sabores y artesanías locales. Visita obligada.""",México,Español,Móvil,15/12/2016
Masculino,62,Internacional,Muy bueno,4,620,"""A Fine Mercado with High Ceiling""","""The entrance of the Mercado Hidalgo is impressive - a high arch of pink sandstone. Pass though and you find an arched metal roof, very high to permit some air flow. There are many different types of stalls selling cooking ingredients, fresh fruit and vegetables and meat. At the east end are many inexpensive eateries. We purchased some dried spices and will return for some other shopping.""",Canadá,Inglés,PC,12/12/2016
Femenino,27,Internacional,Muy bueno,4,22,"""Mercado Hidalgo. No almacenar junto a la yirang mercado de alimentos""","""Al igual que los puestos de venta en los mercados o en callejón de comida o algo del lado izquierdo del mercado. Comí aquí cada mañana. De acuerdo degustar barato. Cuatro fina simyeon'll comer como ssolre. Golpeado al gusto.""",Corea del Sur,Coreano,Móvil,5/12/2016
Masculino,53,Internacional,Muy bueno,4,98,"""Interesting!""","""You can buy almost anything here and it is a fascinating view into the lives of many Mexicans. Lots of artisans and crafts as well as food stalls. If you have the time it is worth a walk through.""",Canadá,Inglés,Móvil,4/12/2016
Masculino,36,Nacional,Regular,3,16,"""Afuera apesta a orina""","""Nuevamente, afuera apesta a orina!!! Sería bueno que por lo menos echaran cloro o vinagre una vez a la semana o algo así porque es un olor muy muy penetrante, las dos veces que he ido a sido lo mismo.""",México,Español,Móvil,3/12/2016
Femenino,61,Internacional,Muy bueno,4,59,"""Mercado de Guanajuato""","""Un sitio muy bueno para comer gorditas o comida callejera, también puedes comprar regalitos, verduras…""",España,Español,Móvil,29/11/2016
Femenino,42,Nacional,Pésimo,1,43,"""Sucio y descuidado""","""Que triste que un edificio tan hermoso este tan descuidado y sucio y más terrible aún que este sea el sello de Guanajuato. Lamentable que la una ciudad tan bella pierda todo su brillo por descuido de las autoridades y de los ciudadanos.""",México,Español,Móvil,29/11/2016
Masculino,50,Internacional,Muy bueno,4,133,"""Mercado popular""","""Mercado del pueblo, muy vistoso, se encuentran alimentos, frutas, artesanias, piñatas tipicas, esta ubicado en la zona historica del pueblo.""",Venezuela,Español,PC,28/11/2016
