Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha
Femenino,46,Nacional,Excelente,5,9,"""Genial""","""Es un lugar excelente, la vista fue genial y en general Guanajuato y sus alrededores son geniales, el ambiente es fantástico para pasarla genial.""",México,Español,PC,21/5/2017
Masculino,48,Nacional,Excelente,5,14,"""Pedacito de historia""","""Muy buen lugar para recordar momentos importantes de nuestra historia como Mexicanos. Estábamos terminando la visita y justo iniciaban una conferencia/plática sobre otra forma de ver el movimiento de independencia de México por un Doctor y autor local lo que hizo la visita aún más interesante. Les recomiendo tomar la visita guiados.""",México,Español,Móvil,19/5/2017
Masculino,55,Internacional,Muy bueno,4,380,"""Exploración Alhóndiga de Granaditas""","""O porque fue visitado durante el período de Semana Santa, la tarde fue capaz de matriz de entrada de espera. Cuando el nuevo comienzo en la mañana del día siguiente, pudo sin problemas admisión. mural de gran alcance, no hay mucha. Hey, hacer? Es decir, yo también estaba haciendo exposición fotográfica que no conoce la razón.""",Japón,Japonés,Móvil,17/5/2017
Masculino,63,Nacional,Excelente,5,28,"""Historia y belleza""","""El edificio muy bonito y bien conservado. la exhibición muy bien planeada y los servicios muy limpios. Aquí se encuentran objetos iconicos de la independencia de México. El estandarte de la Virgen de Guadalupe es el original usado por Hidalgo (según guia). Una replica de la campana. Vale tomarse tiempo para visitar y conocer de la historia.""",México,Español,Móvil,14/5/2017
Masculino,41,Internacional,Muy bueno,4,10,"""History, Art Architecture""","""Even though the displays are in Spanish you can get laminated English explanations from the ticket office personnel. Don't miss the Chavez Morado murals in the stairwells. And the homage to revolutionaries opposite the entrance is quite moving.""",Estados Unidos,Inglés,PC,13/5/2017
Femenino,30,Internacional,Excelente,5,30,"""A Very Important Historic Place to Visit""","""Take the guided tour (about $8 total for individual or group tour). Highly recommended. Lots of great history here. Impressive!""",Estados Unidos,Inglés,Móvil,12/5/2017
Masculino,45,Internacional,Excelente,5,35,"""Histórico""","""Es una construcción histórica y majestuosa, si se esta en Guanajuato es imperdible porque tiene mucha historia guardada entre sus muros, se puede contratar un guía y la visita se vuelve mas interesante. Sin duda es muy recomendable.""",España,Español,PC,12/5/2017
Masculino,45,Internacional,Excelente,5,17,"""Estudio de la historia""","""Y murales tan grande de escaleras, es un muy buen lugar para conocer la historia de México. Librería allí, compró varios libros en. Será vislumbrar el México de los tiempos turbulentos simplemente mural, pero cuando va a la mina de carbón después de esto, ¿por qué esta tierra ha prosperado, que había sido a expensas usted puede experimentar el verdadero.""",Japón,Japonés,Móvil,9/5/2017
Masculino,41,Nacional,Excelente,5,57,"""Sitio obligado como mexicano visitar""","""Un lugar un poco descuidado pero se debe visitar e imaginar aquella lucha de Independencia, cuenta con un museo y es padre ver el interior del edificio.""",México,Español,PC,4/5/2017
Masculino,60,Nacional,Muy bueno,4,41,"""Hay que visitarlo""","""Forma parte de la historia de Mexico y no hay que dejar de visitarlo. Se mantiene en buen estado y es visita obligada.""",México,Español,PC,3/5/2017
Femenino,64,Internacional,Excelente,5,64,"""Historic site of great significance""","""Combining historic building with a shrine to the sacrifices of the founding revolutionaries the Alhondiga is well worth a visit. There is an eternal flame to stir patriotic feelings. The rooms contain a small museum of not very well provenanced items from preconquest to the present. There was a nice temporary exhibit on photography when we were there. Quite crowded on a Sunday as it is free for nationals that day. There are beautiful murals of the Diego Rivera school.""",Estados Unidos,Inglés,Móvil,3/5/2017
Femenino,60,Nacional,Excelente,5,4,"""Majestuosa""","""El Museo cuenta con una gran colección de arte, interesante para recordar nuestra historia, el edificio se mira en perfectas condiciones para los años que lleva, lo tienen muy bien conservado, todo esta limpio y ordenado. Han hecho muy buen trabajo.""",México,Español,PC,3/5/2017
Femenino,60,Internacional,Excelente,5,151,"""Muy bonito""","""El edificio es impresionante y masiva, pero el interior es muy bonito, con habitaciones que recorre la historia de México con hermosos frescos.""",Francia,Francés,PC,1/5/2017
Masculino,58,Internacional,Regular,3,51,"""Visita no indispensable""","""Aunque es un lugar emblemático, no vale lo que te cobran. Creo que es suficiente apreciarla por fuera.""",Estados Unidos,Español,Móvil,30/4/2017
Femenino,22,Nacional,Excelente,5,24,"""Historia y cultura""","""En la explanada de la Alhóndiga se llevan a cabo distintos eventos culturales, desde Callejoneadas hasta de otro índole. Cerca de ahí se encuentran puestos de comida y bebidas. Además cerca se encuentran monumentos importantes como el Mercado Hidalgo.""",México,Español,Móvil,30/4/2017
Masculino,66,Nacional,Excelente,5,16,"""Lugar histórico fundamental de la Independencia""","""De lo mejor qué hay en México para entender la Independencia de México, un lugar poco visitado pero muy importante.""",México,Español,Móvil,29/4/2017
Masculino,73,Internacional,Muy bueno,4,329,"""I wish there were signs in English!""","""I really wanted to learn more about Mexican history and this place looked like the ideal place for it. Unfortunately I had to use my imagination and the little knowledge I have about the country's history to guess what the signs in Spanish say.. Later I found out that there are cards in English one can borrow. I did not know.""",Estados Unidos,Inglés,PC,28/4/2017
Masculino,59,Nacional,Excelente,5,34,"""Alhóndiga de Granaditas""","""Museo que no debes dejar de visitar en Guanajuato, lugar histórico en el cual se escribió parte de la historia de México, al encontrarte dentro te transporta en el tiempo.""",México,Español,PC,27/4/2017
Masculino,52,Internacional,Muy bueno,4,54,"""Hermoso museo... en la recopilación ordinaria""","""Este hermoso museo es digno de ser visto por la calidad de su construcción. La colección es bastante común en contra pr. Este es un museo muy ""educativa"" (para aquellos que les gusta o para aquellos niños curiosos en la historia de México). Tómese el tiempo para detenerse en uno de los bancos en el suelo y disfrutar de la tranquilidad de este hermoso espacio. Una magnífica ambulatoria.""",Canadá,Francés,PC,26/4/2017
Masculino,28,Internacional,Muy bueno,4,14,"""Mucha historia""","""El museo de la Alhóndiga muestra mucha de la historia del desarrollo del estado, la entrada es económica (descuento para estudiantes) y el recorrido es interesante y corto. Todas o casi todas las salas tienen personal que cuida y puede comentar sobre el tema de la sala lo que le da un plus. Eso si no se espere que el encargado ande detrás de uno. Hay que preguntarles.""",Perú,Español,PC,25/4/2017
Masculino,54,Nacional,Excelente,5,136,"""Impresionante edificación""","""Un sitio histórico lleno de detalles y de tradiciones, convertido en un museo en el cual no hay costo para menores de 13 y adultos mayores, el museo como pocos, muestra una extensa cantidad de objetos que van desde la época prehispánica hasta la consumación de la Independencia de México, afuera puedes encontrar representantes artísticos de todo el mundo. Indiscutible, se debe de conocer... Viva mi México Querido... """,México,Español,Móvil,22/4/2017
Masculino,41,Nacional,Excelente,5,50,"""Museo de gran calidad""","""Un lugar de gran importancia para el conocimiento de la historia de México. Pero además de la relevancia que tiene como monumento, su vocación natural como museo lo hace un sitio OBLIGADO para cuando viajes a Guanajuato, perfectamente bien adaptado, con servicios de primera, limpio y reconfortante. Felicidades a todos los implicados en la conservación, cuidado y administración.""",México,Español,Móvil,21/4/2017
Femenino,32,Nacional,Regular,3,26,"""Cierra los lunes""","""Lugar importante históricamente hablando, punto de importancia turística y en la ciudad, pero no pudimos entrar porque los lunes cierran.""",México,Español,Móvil,18/4/2017
Femenino,33,Nacional,Excelente,5,127,"""Lleno de historia""","""Excelente museo lleno de historia acerca de este museo, de Hidalgo, Allende, Guerrero entre muchos otros que participaron en la independencia de México muestran el acta de independencia, murales replica de la campana, la entrada para maestros es gratuita.""",México,Español,PC,17/4/2017
Masculino,33,Internacional,Excelente,5,17,"""Great visit""","""It is a great museum to learn about the history of Mexico. Fortunately I speak Spanish wish they have English translations for foreigners or a guided tour. Still worthwhile.""",Argentina,Inglés,Móvil,16/4/2017
Femenino,36,Internacional,Excelente,5,55,"""Tiempo y paciencia""","""Muy interesante la visita, es ir con tiempo y paciencia ya que es un lugar muy concurrido debido a su historia, nosotros cometimos el error de pasar antes de irnos a comer y moría de hambre... pero vale mucho la pena ir, darse el tiempo para ir paso a paso por toda la historia que te va narrando.""",Costa Rica,Español,Móvil,16/4/2017
Femenino,26,Nacional,Regular,3,74,"""No puede faltar esta visita si se va a Guanajuato""","""Uno de los lugares más populares en Guanajuato. Contiene toda la historia de la Alhóndiga. Los diferentes usos que ha tenido y los momentos históricos que le tocó presenciar. También tiene unos bellos murales.""",México,Español,Móvil,13/4/2017
Masculino,48,Nacional,Pésimo,1,14,"""Mala atención del personal""","""Supuestamente los maestros entran gratis, pero tienes que llevar tu cédula profesional, tu título o en su caso un talón de pago impreso para hacer válido el acceso gratuito, el personal es muy seco, no te orientan mucho sobre el lugar. Buenos murales y las exposiciones son básicas, nada extraordinario.""",México,Español,Móvil,12/4/2017
Masculino,31,Nacional,Excelente,5,45,"""Obligada visita""","""Es parte esencial de la independencia de México. Recomiendo tomar la platica del guia, es impresionante saber la historia que guarda el museo, muy recomendable.""",México,Español,Móvil,12/4/2017
Femenino,42,Nacional,Excelente,5,43,"""Turismo""","""El guía es muy bueno, una clase de historia excelente y entretenida, se merece una buena propina. Recomendado 100%""",México,Español,Móvil,12/4/2017
Masculino,47,Nacional,Excelente,5,22,"""¡¡¡Olvídate de la historia aburrida!!!""","""La Alhóndiga de Granaditas, el más representativo e importante símbolo de la independencia. Excelente explicación del guía José de Jesús Villafana.""",México,Español,Móvil,12/4/2017
Masculino,30,Nacional,Excelente,5,7,"""Experiencia de Viaje""","""Es un lugar muy impresionante, ahí hay mucho en donde comer muy económico, es un lugar muy transitado pero si estas agusto, la alhondiga es un lugar muy significativo de la historia de México, así es que se siente bien visitar ese lugar, y de ahí te puedes ir caminando al centro o a otros lugares muy buenos, Guanajuato es un lugar en donde puedes caminar de manera tranquila aunque sean las 3 de la mañana.""",México,Español,PC,12/4/2017
Femenino,48,Nacional,Excelente,5,8,"""Estancia mínima de 2 horas""","""Es un museo genial. Adjunto la foto con las tarifas vigentes. Pueden recorrerlo entre 1 o 2 horas, depende que tanto disfruten leer y aprender sobre la historia. En cada sala hay personas a las que se les puede preguntar y explican de manera gratuita.""",México,Español,Móvil,11/4/2017
Masculino,43,Internacional,Excelente,5,280,"""Magnificent Mexican history lesson""","""Without a doubt, we found this marvelous museum to be one of the best teachers of Mexican history we have ever experienced. It contains aspects of Mexico's political history, its struggle for independence, its cultural history, its religious history, and its ancient history. Our Spanish is relatively good, but we greatly appreciated The plasti-coated cards in English that walked us through each salon in the museum. We spent a good two hours there, and recommend that you leave at least an hour and a half to fully enjoy the benefits of this museum and its exhibits.""",Estados Unidos,Inglés,Móvil,9/4/2017
Masculino,40,Internacional,Excelente,5,162,"""Imperdible sitio histórico""","""Viajando en la ruta de la Independencia de México este sitio es obligado, amen que esta perfectamente conservado, fácil acceso y cuanta con una salas extraordinarias, los murales hablan por si mismos.""",Colombia,Español,PC,8/4/2017
Femenino,50,Internacional,Muy bueno,4,56,"""A worthwhile visit""","""A building of interest with a dramatic role in Mexican history. The building itself is interesting but events make it very special. I would recommend a walk around to get a feel for what transpired there. The pre Colombian artifacts are well displayed and the information on independence is well done Its history as a prison for 80 years is mentioned but not portrayed.""",Estados Unidos,Inglés,Móvil,30/3/2017
Femenino,57,Internacional,Muy bueno,4,153,"""A key historical stop in Guanajuato and in Mexico's history""","""Friends have taken me to the site each time I have visited Guanajuato, but this time I went in, enjoyed the historical presentation (in Spanish), understood the bloody history of the Spanish revolution and the role the site played. Easy to visit and walk around.""",Estados Unidos,Inglés,PC,30/3/2017
Masculino,29,Internacional,Excelente,5,8,"""Very historic location""","""For any history buff, this is a can't miss. This building is as important to Mexican independence as no other. The attack on Spanish positions inside this building was one of the most important events in the beginning stages of Mexico's fight for independence from the Spanish empire. The murals inside are incredible and the different rooms show you different parts of Mexican history. I highly reccomend you visit this site.""",Estados Unidos,Inglés,Móvil,29/3/2017
Masculino,24,Nacional,Excelente,5,78,"""Espacio grande""","""Dentro es un museo con historia de México y exposiciones variadas, por fuera es una plaza ideal para que los niños jueguen.""",México,Español,Móvil,28/3/2017
Masculino,33,Nacional,Excelente,5,48,"""Recomendado para visitar""","""Este lugar esta lleno de historia, y grandes recuerdos, se ha conservado en buenas condiciones y te recomiendo lo visites durante tu estancia en la ciudad.""",México,Español,PC,27/3/2017
Femenino,31,Nacional,Excelente,5,50,"""Arquitectura, murales e historia""","""Por principio el edificio es muy bonito, seguimos por admirar en su interior varios murales que refieren a la historia del mismo edificio, y terminamos con la exposición de objetos históricos que hay en su interior.""",México,Español,PC,22/3/2017
Masculino,63,Internacional,Excelente,5,277,"""A historically important symbol for Mexico""","""If you want to understand the origins of the Mexican war of independence, as well as the history of this region in Mexico, this is the place for you. The building, which served as a symbol of Spanish power in the region, became the site of one of the early bloody battles and conquests in Mexico's war for independence. The murals in each of the stairways are done in harsh styles, portraying the struggles of the Mexican people and the rise of heroes like Hidalgo. Each of the exhibit rooms depict an era in the history of Mexico and the region, from pre-Colonial times to the present. And, of course, one room has the detailed timeline of the War for Independence. The heroes of the War for Independence are all displayed in tribute, along with an eternal flame. We were heartened by the number of school groups that we there, learning their history, and appreciating their heroes. It is easy to spend 2-3 hours there, so budget accordingly!""",Estados Unidos,Inglés,PC,19/3/2017
Masculino,27,Nacional,Excelente,5,42,"""Museo Obligado para primera vez en Guanajuato""","""Excelente museo para conocer como se forjo nuestra nación a través de los años, ademas es muy fresco para el clima caluroso de Guanajuato, 100% recomendable.""",México,Español,Móvil,19/3/2017
Masculino,43,Internacional,Muy bueno,4,1503,"""Historical important building now a museum of local history""","""This is a massive stone building which at the beginning of the mexican revolution was a fort and granary. After the Hidalgo grito, the whole spanish garrison and notables of town gathered inside and eventually were all slaughtered. It is a nice sandstone building with a large courtyard which now houses a museum of local history going back millennia. The exhibitions are not as great as those of other towns in Mexico but nevertheless it is a nice way to be educated for a couple of hours.""",Estados Unidos,Inglés,PC,18/3/2017
Femenino,,Internacional,Excelente,5,6,"""Fabulous Museum""","""This is one of the finest museums we have visited in Mexico. Great displays and art work, focusing on the birthplace of Mexico's Independence Movement against the Spanish occupation. Do not miss this during your stay in Guanajuato.""",Estados Unidos,Inglés,Móvil,18/3/2017
Masculino,58,Internacional,Excelente,5,212,"""Pre hispánico y Revolución""","""Buen museo, se lo recomiendo a los que va a visitar esta ciudad, en la vecindad es también una pequeña tarifa de aparcamiento, en el interior hay los artefactos prehispánicos y la historia del levantamiento popular con la Revolución.""",Italia,Italiano,PC,15/3/2017
Femenino,35,Nacional,Muy bueno,4,599,"""Una gran pieza de nuestra historia""","""Desde niños los mexicanos crecemos con la historia nacional que incluye la Alhóndiga de Granaditas por eso poder visitar el lugar fue una experiencia increíble. Dentro del lugar podrás encontrar un pequeño museo con algunos artículos históricos de nuestra independencia. El lugar esta bien cuidado, limpio y la entrada es solamente de 62 pesos pero maestros y alumnos son gratuitos. El uso de cámara fotográfica tiene costo adicional.""",México,Español,PC,15/3/2017
Femenino,39,Nacional,Excelente,5,31,"""Si vas a Guanajuato debes venir""","""La albóndiga es un lugar lleno de historia, lo mejor es que un historiador te vaya narrando lo ocurrido en este lugar, es un museo, el recorrido te lleva aproximadamente 1 hora, es gratuito, puedes ir con niños.""",México,Español,Móvil,13/3/2017
Femenino,22,Nacional,Excelente,5,4,"""Me gustó""","""La verdad me gustó, muy pintoresco el lugar, pero le falta personas que tengan el compromiso de limpiar la ciudad, no tienen mucha cultura por el cuidado y la limpieza turística, me gustó la artesanía, la historia, las rutas, el paseo. Pero hace falta que el municipio ponga de su parte con la limpieza.""",México,Español,Móvil,8/3/2017
Masculino,45,Nacional,Excelente,5,22,"""Un viaje automático al pasado""","""Si se quiere conocer de primera persona los sitios que forman parte de la historia de México, la Alhóndiga de Granaditas es uno de los más importantes. Su historia, amenamente relatada por los guías en el sitio, te transporta hacía aquella época en la que fue tomada por el ejército insurgente, con la leyenda de El Pípila al incendiar su entrada. Es algo que no se pueden perder al visitar la ciudad de Guanajuato, Gto.""",México,Español,PC,24/2/2017
Masculino,50,Nacional,Excelente,5,63,"""Te imaginas la batalla""","""Me impresiono imaginar la cantidad de disparos desde una zona elevada dirigidos a una piedra moviendose , fue una de las maniobras mas arriesgadas rayando en la estupidez caragr semejante piedra para ingresar al edificio y capturar la zona.""",México,Español,PC,22/2/2017
Masculino,39,Internacional,Excelente,5,119,"""Excellent Museum of Mexican history""","""Great variety of displays of Mexican history from pre-hispanic times to modern day. The front desk will provide English language cards to help explain the displays if Spanish is not your first language.""",Canadá,Inglés,PC,19/2/2017
Femenino,57,Internacional,Excelente,5,76,"""Imperdible""","""México es una gran e interminable colección de libros de historia, de leyendas, de cuentos y de placeres... la Alhóndiga no escapa a todo ello y mucho mas: construcción increíble, mantenimiento impecable, murales impresionantes... cada lugar de este país, es un sitio del que seguro llevaras por siempre la imagen en tu retina... no puede no visitarse este en particular, sería un error no hacerlo, creeme...""",Argentina,Español,PC,17/2/2017
Femenino,21,Nacional,Excelente,5,2,"""Impresionante""","""La construcción es un verdadero placer a la vista, la iluminación por las noches lo hace lucir, los murales están perfectamente conservados, la limpieza de las instalaciones está impecable.""",México,Español,PC,16/2/2017
Masculino,38,Nacional,Muy bueno,4,10,"""Excelente para conocer la historia""","""Si solo entras al edificio y no escuchas la platica de los guias te estas perdiendo de lo mejor... los guias juntan a un grupo de personas y empieza una platica muy interesante y amena acerca de lo que paso ahi... hacen que te transportes al momento de los hechos de tal manera que aprendes mas en esa media hora de platica que lo que aprendiste en la escuela. Al final solo les das una propina y un gran aplauso pues realmente hacen muy bien su trabajo. Vale la pena escuchar la platica , pues el edificio por si solo no te dice mucho.""",México,Español,Móvil,14/2/2017
Masculino,28,Nacional,Excelente,5,146,"""Gran historia hay dentro de este gran inmueble""","""Esta cerca de todo, en el mero centro, esta un poco elevado el precio para poder entrar y cobran mas si quieres tomar foto, y si es cámara más, pero bueno fuera de eso hay cosas muy interesantes y mucho que ver y aprender de este sitio emblematico.""",México,Español,PC,14/2/2017
Femenino,40,Nacional,Muy bueno,4,85,"""The Alhondiga""","""It's a very important place and the events that took place here marked a change in this country's history. The building and architecture are old and beautiful, the inside has a small museum. I'd recommend that you visit the museum only if you are into Mexican history or want to learn more about it as if you are not or are going with children, you/they might not find it that interesting. If you are from Mexico or you are keen to learn more about history, then give it a go.""",México,Inglés,PC,13/2/2017
Femenino,63,Nacional,Regular,3,9,"""Un lugar muy emblemático de la historia de la independencia de México, pero no vale tanto la pena su contenido""","""Honestamente me decepcionó el lugar. Considerando la fama que tiene en la historia de México esperaba algo mucho mejor.""",México,Español,PC,12/2/2017
Masculino,44,Nacional,Muy bueno,4,49,"""Pieza Extraordinaria de la Historia de México""","""Definitivamente es un buen museo, pero lo mas importante es pensar en los grandes sucesos que ocurrieron en ese lugar, aunque muy sangrientos, forman parte de la Historia de México. Es uno de los lugares mas emblemáticos de la Independencia. No dejes de visitarlo y si tienes niños de edad escolar, es fascinante.""",México,Español,PC,11/2/2017
Femenino,65,Internacional,Muy bueno,4,82,"""Amazing place...if you know its history""","""Difficult to imagine an edifice with so much powerful history. Also nice to walk to , with the market place nearby…""",Estados Unidos,Inglés,PC,10/2/2017
Masculino,43,Internacional,Excelente,5,74,"""Museo histórico""","""Cuenta con colecciones de la historia de México, desde la época prehispánica. Los domingos es gratis.""",Perú,Español,PC,10/2/2017
Masculino,40,Nacional,Muy bueno,4,82,"""HISTORIA VIVA DE MÉXICO""","""Definitivamente una visita obligada, y más con guía. Parte esencial de la historia de México y no se da uno cuenta de la importancia hasta que esta uno ahí parado, escuchando los detalles de lo vivido y olvidado.""",México,Español,PC,8/2/2017
Femenino,57,Internacional,Excelente,5,58,"""Very interesting""","""This is a place full of history, very interesting place to visit with many tokens and relics from the mexican independence and revolution. Beautiful wall painting here as well! Free Admission.""",Estados Unidos,Inglés,Móvil,8/2/2017
Masculino,26,Nacional,Excelente,5,100,"""Visita obligada""","""Ya sea de día o de noche, para visitar su museo o simplemente apreciarlo por fuera, la Alhóndiga de Granadinas es un lugar que no se puede dejar de visitar en Guanajuato. La iluminación nocturna es casi mágica.""",México,Español,Móvil,8/2/2017
Femenino,32,Nacional,Excelente,5,29,"""Construcción impresionante""","""De lo mejor de Guanajuato, vale la pena conocerlo y visitarlo, de dia y de noche, eso si abundan muchísimas cucarachas en los escalones, ahi son los inicios de las callejoneadas.""",México,Español,Móvil,6/2/2017
Femenino,69,Nacional,Excelente,5,13,"""Impresionante""","""Después de tres décadas de no visitar Guanajuato encontré un lugar que conserva su esencia y en contraste se evidencia desarrollo, este museo da firme muestra de ello, conservado excelente atención y un guía de claros conocimientos, analítico y reflexivo... hermoso.""",México,Español,Móvil,3/2/2017
Femenino,26,Nacional,Muy bueno,4,41,"""¡De cajón!""","""El lugar tiene unos murales hermosos! Es una visita obligada cuando vas a Guanajuato, pero también es una buena oportunidad para refrescar el baúl de las lecciones de historia de México... entenderás muchas cosas.""",México,Español,PC,1/2/2017
Masculino,57,Internacional,Regular,3,89,"""A very important site in Mexican history""","""The Alhondiga is to Mexico a bit of what Lexington is to Americans. Read the history before you go. (That is true for Dolores HIdalgo and San Miguel as well as Guanajuato). That said, it is unfortunate that the signage and information is all in Spanish. Not a problem for me, but my friends who speak no Spanish got tired of me translating and lost interest. Tourists who respect Mexico and want to know its history come from all over the world. Frankly, English is the language of travelers from the US, Europe, and Asia, for good or bad. The information should be available for them.  The Museum itself does not have much more than a few displays. It could be and should be much more given its history.""",Estados Unidos,Inglés,PC,30/1/2017
Masculino,28,Nacional,Excelente,5,78,"""Mexican Independence Landmark""","""This is a place full of history, very interesting place to visit with many tokens and relics from the mexican independence and revolution. Beautiful wall painting here as well! Free Admission""",México,Inglés,PC,30/1/2017
Masculino,42,Nacional,Excelente,5,196,"""Monumento histórico que todo mexicano debe conocer""","""La Alhóndiga es un monumento que todo mexicano debe conocer, icono de la independencia. Lugar enmarcado por la tragedia y muerte. Buena exposición.""",México,Español,Móvil,29/1/2017
Femenino,31,Nacional,Muy bueno,4,62,"""¡Lugar de mucha historia""","""Es un lugar aun muy bien conservado, el guia que nos toco nos dio una super explicacion en poco tiempo, lo cual nos agrado, para aprovechar y conocer las salas, cada una toma su tiempo, depende del gusto de cada quien en unas tardas mas que n otras, pero esta recomendable. Ubicado en el centro, por lo que tienen que visitarlo. Abren a las 10 am.""",México,Español,PC,28/1/2017
Masculino,42,Internacional,Excelente,5,81,"""Good place for quick history lesson""","""We know so little about Mexican history and the Alhondiga is a great place to learn about the revolution of 1810. Well worth the hour!""",Vietnam,Inglés,PC,24/1/2017
Femenino,25,Internacional,Excelente,5,7,"""One of the Most Important Sites in Mexican History""","""This former granary is like Concord or the hanging of Patrick Henry for Americans. Here El Pipila - a miner - tied a stone to his back to protect him from bullets and set fire to the door of the granary and downtrodden Mexicans stormed inside and slaughtered every man, woman, and child inside then sacked the city.  When the Spaniards captured four of the leaders of the rebellion - Hidalgo, Allende, Aldama and Jimenez - they were killed by a firing squad and decapitated and their heads hung from the corners of this building. Ask for the English tour book.  And as you leave the Alhondiga look across the street to the Museo de Cero (wax museum) some of the figures there are kitsch - but some of the figures are truly lifelike - and you'll get some good photos.""",Estados Unidos,Inglés,PC,23/1/2017
Masculino,38,Nacional,Excelente,5,12,"""Imperdible""","""Este museo tiene piezas en exhibición que van desde la epoca de los aztecas hasta el siglo XX. Las salas están muy bien organizadas para que todo sea visible y en orden cronológico, al exterior aun se visualizan golpes de bala.""",México,Español,Móvil,18/1/2017
Masculino,50,Nacional,Excelente,5,6,"""Un lugar lleno de historia y ciudad encatadora""","""Visiten Guanajuato y quedense al menos una noche para disfrutar de las callejneadas y de tanto lugares historicos Altamente recomendable la ciudad donde además hay un buen clima de seguridad.""",México,Español,PC,18/1/2017
Masculino,57,Nacional,Muy bueno,4,148,"""Visita obligada. Mucha historia en un gran museo""","""El lugar esta muy bien conservado y el museo bastante bien organizado en la planta alta. Vale la pena recorrerlo todo y darse el tiempo de hacer un viaje relámpago a buena parte de la historia de México. Lo recomiendo ampliamente.""",México,Español,PC,17/1/2017
Masculino,47,Nacional,Muy bueno,4,13,"""Historia pura""","""Hay que ir con tiempo suficiente y recomendable tomar los servicios de un guía para saber los detalles del lugar.""",México,Español,PC,16/1/2017
Femenino,26,Internacional,Excelente,5,19,"""¡No dejes de visitarlo!""","""Es una de las mejores atracciones de Guanajuato y el mejor museo. Su interior, así como su estructura, están llenos de historia y de datos muy interesantes que hacen de este lugar una visita obligatoria. El museo se divide en varias salas que relatan la historia de México y de Guanajuato, desde la época prehispánica hasta la actualidad. y también cuenta con varias exposiciones fotográficas y varios murales. La vista puede tomar de 2 a 3 horas y tiene un costo de entrada de 52 pesos por persona.""",Panamá,Español,PC,15/1/2017
Masculino,62,Internacional,Muy bueno,4,397,"""Historia y más historia""","""Un lugar para aprender más de la historia de la ciudad y la región, está cerca del mercado Hidalgo y sólo tiene que ir hasta dos bloques de llegar a conocer el museo.""",Brasil,Portugués,PC,14/1/2017
Masculino,38,Internacional,Excelente,5,11,"""Cuna de la independencia""","""Learn about the heroes of the Mexican Revolution and the story of El Pipila where much of it took place. Excellent displays and definitely worth at least an hour if not much more.""",Estados Unidos,Inglés,PC,13/1/2017
Masculino,58,Nacional,Muy bueno,4,17,"""Lugar obligado a visitar""","""Por ser tan emblemático el lugar se tiene que visitar, además de que está muy bien conservado. El guía te adentra en la historia de México.""",México,Español,Móvil,11/1/2017
Masculino,53,Nacional,Excelente,5,4,"""Lugar histórico""","""Uno lee sobre estos lugares pero al estar frente a ellos es como si la historia cobrara vida. Es el punto de reunión de muchas estudiantinas y de ahí salen las callejonadas.""",México,Español,Móvil,11/1/2017
Masculino,37,Nacional,Excelente,5,16,"""Tienes que visitarlo""","""Mi visita fue en la noche ya que no me dio el tiempo de llegar temprano al lugar pero el edificio guarda una semblanza que al estar frente a el o en las escalinatas sientes la piel chinita al momento de estar ahÍ. ¡Es magnifico debs de ir!""",México,Español,PC,9/1/2017
Masculino,56,Nacional,Excelente,5,54,"""Muy recomendable""","""Es un museo para ir con niños, les gustó mucho, lo mejor fue la historia que narran sobre el edificio, porque su nombre, lo que ahí pasó etc. Sin duda regresaría.""",México,Español,Móvil,9/1/2017
Femenino,36,Nacional,Excelente,5,96,"""El mejor museo en Guanajuato""","""Visita obligada para recordar un poco de la historia de México. Te recomiendo primeramente escuchar la explicación del guía y posteriormente recorrer las salas del museo. Aquí encontrarás un recorrido de la historia de nuestra país desde los tiempos prehispánicos hasta la época actual.""",México,Español,Móvil,3/1/2017
Femenino,62,Internacional,Muy bueno,4,244,"""Mexican history encapsulated!""","""Don't miss this well planned and varied museum. The building has had many uses and its large and open space suits the museum well. There is enough to keep all ages occupied. A collection of Reuters photographs of the Spanish Civil War was an added bonus.""",Australia,Inglés,PC,1/1/2017
Masculino,32,Nacional,Excelente,5,52,"""Gran recorrdio por la historia""","""Por si sólo el edificio guarda un gran significado para la historia de Independencia del país, si a eso le agregamos la exhibición que hace para explicar la lucha de Independencia la hace una visita obligada al visitar la ciudad, frente a las escalinatas se encuentra un estacionamiento, es la mejor opción para dejar su auto, y de ahiívisitar este lugar y otros mas que se encuentran cerca.""",México,Español,PC,1/1/2017
Femenino,65,Internacional,Excelente,5,885,"""One of the best things to see in Guanajuato!""","""There is no senior discount unless you have a resident card & they add a fee for a camera...totally worth a few USD! As suggested in another post, I asked for the English cards to read and we embarked on a timeline history of Mexico including the indigenous peoples. The displays were exceptional but I saw some students who looked less than interested. If you're taking your children that are less than 14, expect it to be too detailed. We spent about 1 1/2 hours perusing the artifacts. I really enjoyed it.""",Estados Unidos,Inglés,PC,31/12/2016
Masculino,45,Internacional,Excelente,5,90,"""Obligado""","""Excelente espacio cultural para conocer de la historia de Guanajuato y México en general. Bien merece la visita.""",Costa Rica,Español,Móvil,30/12/2016
Masculino,58,Internacional,Excelente,5,10,"""Nno debes dejar de visitarlo""","""Un paseo a la historia de México, no dejes de visitar, la explicación del guía fue genial, la exposición muy buena.""",Ecuador,Español,Móvil,30/12/2016
