Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha
Femenino,,Internacional,Regular,3,79,"""Interesting""","""A long walk up a hill. In my group many really liked it, others thought it was ok. Good experience. A lot of skinny, boney dead people. Oldest mummy was born in 1903. Fun if you like dead people. Give it a try.""",Estados Unidos,Inglés,Móvil,9/3/2017
Masculino,60,Internacional,Muy bueno,4,276,"""Creepy but a must""","""While it has more sensational, or even shock, value that substance, it was interesting to see these 100 year old mummies. I am suspecting these specimen were selected for display based on how scary some of their facial expressions are, and some are little babies even. Would not be a good idea for younger children.""",Estados Unidos,Inglés,PC,9/3/2017
Femenino,37,Internacional,Muy bueno,4,2991,"""Museo de la momias""","""Puedes ver una gran cantidad de momias. Creo que es un museo donde puedes sentir el parecido de México de una manera que no te hace sentir extraño.""",Japón,Japonés,PC,8/3/2017
Femenino,,Internacional,Excelente,5,4,"""No me gustó""","""Tiene razón la gente que nos da el tour, no puedes cobrar por un servicio tan deficiente, son 15 minutos de trayecto, desean cobrarte por tomar fotos y por un guía que en realidad no son costeables. Desearía que fuera un museo con todas las características que debe de tener uno... la verdad no me gustaron las instalaciones... tienen pobre iluminación, si lo hacen para que nos de miedo es un fracaso, inviertan en una decoración.""",Paraguay,Español,Móvil,8/3/2017
Masculino,,Nacional,Regular,3,359,"""Morbid Experience Provides a Wake Up Call""","""Minutes away from Centro and up some rather steep roads, we opted to take UBER car ride share to the museum. Our 30 peso entrance tix got us 30 minutes of walk and stare time...that's all we needed. We thought the museum was interesting. One of us commented on the odour of death in the air. We noticed youngsters 7-12 thrilled to be in there laughing - while we were anxious to hurray along. One visit is enough unless your a kid.""",México,Inglés,Móvil,8/3/2017
Masculino,35,Internacional,Regular,3,23,"""Curating needs some work""","""Bizarre collection of mummies from the cemetery next door. Several of the mummies have placards in Spanish and English, but they don't tell you much about what is interesting about that particular mummy. The introductory video is only in Spanish. They do claim the worlds smallest mummy.

They have tours, we observed one in Spanish. Not sure if English tours are available or worth the extra money.

You can visit the cemetery next door. Worth a quick stroll.

Mummies and cemetery maybe take an hour to see. The walk is a moderate climb maybe 20 minutes from city center if you are fit. Otherwise suggest a taxi up and walk down.""",Estados Unidos,Inglés,Móvil,8/3/2017
Masculino,,Nacional,Regular,3,7,"""Regular""","""Me agrado, mas siento que hay mejores atracciones en esta hermosa y maravillosa ciudad, pero para pasar el rato, es buena opcion.""",México,Español,PC,4/3/2017
Masculino,67,Nacional,Muy bueno,4,65,"""Cercanía con la muerte""","""Una experiencia única ver las condiciones de los cuerpos momificados, sólo por el efecto del terreno donde fueron sepultados, una sección cuenta con estudios de imagenolgia (Resonancia nuclear magnética) de todo el cuerpo.""",México,Español,PC,4/3/2017
Femenino,30,Nacional,Regular,3,28,"""Bien""","""Nada del otro mundo. Suficientes momias, el guía muy melodramatico, muy metido en su papel. Lo más equis en Guanajuato la verdad.""",México,Español,Móvil,3/3/2017
Masculino,43,Internacional,Excelente,5,3,"""Strange but Interesting""","""If you make it to Guanajuato, you must visit the mummies...It is a very strange yet very interesting place to visit. I only took one photo out of respect for the dead.""",Estados Unidos,Inglés,PC,3/3/2017
Masculino,28,Nacional,Excelente,5,76,"""Muy bien cuidado""","""Hace como 15 años que no lo visitaba y me sorprendió todo bien ordenado y a buena temperatura en comparación de como estaba antes.""",México,Español,Móvil,2/3/2017
Masculino,26,Nacional,Regular,3,87,"""Lugar de visita de rigor""","""El museo es bueno, recorrido corto pero sustancioso, si van en coche procuren estacionarse afuera del museo cuesta 8 pesos la hora, abajo hay otro donde ofrecen tours pero abusan te dicen que cooperación voluntaria y nada que sales pagando más que lo que podrías durar en el estacionamiento del museo, por cierto la atención de los guías es buena, no olviden dar su cooperación por la explicada y no tiren sus boletos porque al final los piden nuevamente para tachar el código.""",México,Español,Móvil,25/2/2017
Masculino,26,Nacional,Excelente,5,6,"""No puedes dejar de visitarlo""","""Es un museo donde puedes aprender quienes y por que motivo los monerales transformaron a las personas en momias pero no a todas, es muy interesante la historia, el ambiente que se siente al entrar a este lugar es un lugar lleno de historia.""",México,Español,Móvil,25/2/2017
Femenino,58,Nacional,Muy bueno,4,11,"""Muy interesante""","""Fui cuando era niña y ahora que regrese se ve mejor, lo modernizado y ofrecen un guía al comprar el boleto, es una parada obligada si van a Guanajuato.""",México,Español,Móvil,22/2/2017
Masculino,43,Nacional,Muy bueno,4,63,"""Algo para recordar""","""La momificación es un proceso que se hacía manualmente, pero en Guanajuato los cuerpos se momificaron por un proceso natural, aquí podrás ver diferentes cuerpos y entender un poco del porque.""",México,Español,PC,22/2/2017
Masculino,60,Internacional,Muy bueno,4,52,"""Diferente experiencia""","""Es muy padre conocer lo qué hay aquí, hay que ver el video al entrar o que alguien te explique para entender bien. Es rápido y accesible el recorrido.""",Estados Unidos,Español,Móvil,18/2/2017
Femenino,47,Nacional,Excelente,5,10,"""Excelente lugar""","""La atención al cliente fue muy buena y el recorrido muy agradable las exhibiciones están en perfecto estado, sólo demasiados vendedores an las afueras del museo pero todo muy padre.""",México,Español,PC,15/2/2017
Femenino,17,Nacional,Excelente,5,23,"""Imperdible, ya que es emblemático de la cuidad""","""Para entrar había una fila enorme, tardamos aprox 1:30hrs formados. El guía muy amable y con una amplia explicación, es cierto que piden propina sin embargo creo que lo vale por lo bien que explican. Es museo es realmente pequeño, el recorrido dura aprox 30 mins, pero considero que es suficiente e interesante.""",México,Español,PC,15/2/2017
Masculino,57,Nacional,Pésimo,1,37,"""Mal""","""Nada que se disfrute solo ver cadáveres deshidratados, si es lo que se quiere ver adelante, en lo personal no disfrute este paseo en lo más mínimo.""",México,Español,Móvil,14/2/2017
Femenino,24,Nacional,Excelente,5,146,"""Gran atracción, gran emblema cultural del estado""","""Como he comentado es un museo muy interesante, lleno de misterio, terror y cosas sin igual, es una lástima que pidan muchas propinas, fuera de eso visitálo y conocelo, recuerda que es obligatorio.""",México,Español,PC,13/2/2017
Femenino,44,Internacional,Pésimo,1,104,"""Lugar pobre y con fines comerciales exclusivamente""","""¿Cuál es el valor de engañar al visitante con una visita a momias? Si lo que ve son cadáveres. NO VAYAN ES UNA ESTAFA.""",Argentina,Español,PC,12/2/2017
Femenino,64,Nacional,Regular,3,9,"""Un lugar muy famoso, pero en temporada alta son colas de varias horas que no lo valen""","""Es muy conocido este lugar por la tradición popular. Las momias exhibidas son piezas raras que no se pueden ver en otro lugar, sin embargo en época de vacaciones es un suplicio llegar por los embotellamientos y una sola calle conduce allí, no hay donde estacionarse y se hacen colas de más de tres horas que no valen la pena para el contenido. Sugiero que si la visita a Guanajuato se hace en estas temporadas, esta atracción no le den de las prioridades más altas.""",México,Español,PC,12/2/2017
Masculino,28,Internacional,Excelente,5,74,"""Excelente y sombrío""","""Es un museo que cuenta con momias naturales, es impresionante ver desde bebés hasta adultos, cuenta con guías que te cuentan la historia de varias momias.""",Colombia,Español,PC,10/2/2017
Femenino,25,Nacional,Muy bueno,4,12,"""Bien""","""El museo es interesante, es importante saber que se encuentra en un cerro alejado de la ciudad. Si vas por tu cuenta, te conviene llevar un buen vehiculo ya que la subida esta muy pronunciada. Al llegar al museo no esperes ver un paisaje bonito. El lugar es muy simple y siempre esta saturado de personas, asi que ten paciencia, formate, paga tu boleto y disfruta. El acceso a pesar de haber tantas personas (1,000 aproximadamente) es muy rápido. La atracción es bonita.""",México,Español,PC,9/2/2017
Masculino,47,Nacional,Regular,3,94,"""MUSEO DE LOS MUERTOS""","""Lo conocimos en un recorrido turístico. Es impresionante ver el estado de conservación de los cuerpos, pero en lo personal la idea de ir a ver cadáveres no me es muy grata. Hay de todo, cuerpos de adultos, jóvenes, embarazadas y hasta niños. En la parte de afuera hay puestos de artesanías.""",México,Español,PC,8/2/2017
Femenino,62,Nacional,Muy bueno,4,234,"""Interesante""","""El museo está bien, es una visita obligada si estás en Guanajuato, es interesante ver los cuerpos de las personas fallecidas conservadas. Se pueden observar personas de distintas edades. Si lo recomiendo.""",México,Español,Móvil,8/2/2017
Masculino,56,Nacional,Muy bueno,4,94,"""Visita obligada en Guanajuato""","""Visita obligada en Guanajuato ya que son únicas por sus características por las propiedades de la tierra sales nivel de humedad etc. de la región pero como todo mi percepción es que esta muy descuidado y sucio su entorno y el lugar propiamente.""",México,Español,PC,8/2/2017
Masculino,51,Nacional,Excelente,5,63,"""Excelente lugar, visita con un poco de morbo""","""Extraño e impresionante lugar. Muy buenas instalaciones (remodelado). Siempre soliciten guía para comprender la historia del lugar.""",México,Español,PC,7/2/2017
Femenino,32,Internacional,Pésimo,1,8,"""Just horrible""","""I wish I would never enter into this place . It's horrifying. I couldn't stay more than 5 minutes. The look of dead bodies especially babies made me sick.""",Australia,Inglés,Móvil,7/2/2017
Masculino,47,Nacional,Excelente,5,502,"""Truly Unique!""","""This is not your typical museum, but it is fun! Where else can you see hundreds of reasonably well preserved mummies this side of Cairo? These days most of the mummies are behind glass, starting when the museum was remodeled a few years ago. They used to be out in the open, and some brave souls would even touch them.

It is a bit far from the centro, so take a taxi. I walked back after my visit, but I wouldn't recommend it as it's far and it can be easy to get lost.""",México,Inglés,PC,5/2/2017
Masculino,31,Nacional,Excelente,5,60,"""Es un clásico de Guanajuato""","""Es un lugar súper padre, qué hay que es de visita obligatoria en Guanajuato. Como crítica, es necesario regular el número de personas por grupo. Para hacer más ágil la visita.""",México,Español,Móvil,4/2/2017
Femenino,33,Internacional,Muy bueno,4,11,"""Museo de atracciones""","""En este museo cuentan la historia de personas que fueron enterradas en la ciudad de Guanajuato, pero el cuerpo no se descompuso, pero fueron 'momificadas' naturalmente. Dicen que esto ocurrió a causa de componentes químicos que están presentes en el suelo del cementerio. Yo contraté una empresa que nos llevó hasta el museo y tuve una explicación de cómo todo sucedió (pagué 150 pesos mexicanos, lo que equivale a R $ 40 - para visitar varios lugares - valió mucho la pena). Si usted es solo, tal vez no entienda la historia.""",Brasil,Portugués,PC,2/2/2017
Femenino,20,Nacional,Regular,3,11,"""Más tardas en la fila que dentro del museo""","""Fui a Guanajuato en los últimos días del Cervantino, por eso creo que había demasiada gente formada, tardamos como 35 minutos formados. El museo es interesante si es que tienes esos interéses.""",México,Español,PC,2/2/2017
Masculino,52,Internacional,Regular,3,153,"""Muy macabro""","""Visitamos el ""museo"" con un grupo empresarial. Las reacciones a las momias, que se mantienen aquí porque los familiares no pueden pagar el dinero que debe pagarse después de 5 años para quedarse en la tumba, fueron muy diferentes. Bien vale la pena ver por mí.""",Suiza,Alemán,Móvil,1/2/2017
Masculino,42,Internacional,Malo,2,11,"""Para ser museo le falta formalidad""","""Llama la atención por ser el museo de las momias y la experiencia es complicada de encontrar, pero de museo real tiene poco. No hay organización en su contenido, no información suficiente. Es caro. Más una atracción atrapa turistas que una aportación cultural.""",Chile,Español,Móvil,31/1/2017
Femenino,56,Nacional,Excelente,5,7,"""Lo más famoso de Guanajuato""","""La experiencia al visitar este museo es realmente asombrosa y sin duda algo que no puedes dejar pasar si vas a Guanajuato. La estancia ahí es de 30 a 45 min, vale la pena, conviene buscar tours que traigan integrada la visita, para pasar por ahí un rato y seguir recorriendo Guanajuato. La entrada es barata. Aprox. 55 pesos por persona.""",México,Español,PC,30/1/2017
Masculino,30,Nacional,Regular,3,78,"""Interesting place to visit""","""This is a place that is far from downtown Guanajauto, you would need to have a suitable amount of time to visit this place, admission is not as cheap as everything else in Guanjuato but it is still accessible. Transportation back to Guanajuato Downtown is difficult.""",México,Inglés,PC,30/1/2017
Femenino,23,Internacional,Muy bueno,4,13,"""Buena experiencia""","""Muy organizado y limpio, económico y representativo del lugar. Personal muy atento y vigilante del recorrido.""",Paraguay,Español,Móvil,29/1/2017
Masculino,43,Nacional,Muy bueno,4,197,"""Imperdible""","""Es un must en la ciudad. Paseo excelente para las familias. Los guías del museo con explicaciones adecuadas.""",México,Español,Móvil,29/1/2017
Femenino,23,Internacional,Muy bueno,4,60,"""Interesting""","""It was Día de Muertos so the line was very long and it took us over an hour to get in but it was worth it.""",Estados Unidos,Inglés,PC,25/1/2017
Masculino,59,Internacional,Excelente,5,16,"""Mummies and a few daddies!!""","""Our family taste's run on the morbid side of things. Skull church in Prague. Catacombs in Paris. Mummies in Guanajuato. So this place was home away from home for us. Technically, these poor souls are not mummies in the classic sense, but perfectly preserved exhumed corpses. Google it! Once you enter, you are invited to watch a historic video. Then, a guide to the dead will shuffle you through the different exhibits. I found it a bit crowded in those big groups, so I stayed in a little pocket between and took photos. You have to purchase a separate photo pass. It's a great peaceful setting inside. Like one long hallway filled with skeletons staring off into oblivion. If you are like me and love oddities, then this is the place for you!! Not much of a gift store, but there are little shops in the parking lot and you can score all of your mummy memorabilia there.""",Estados Unidos,Inglés,PC,25/1/2017
Masculino,48,Nacional,Muy bueno,4,12,"""Interesante visita""","""Se me hace una visita obligada por la fama que tiene el museo, no pasan de ser momias llegando al morbo para saber un poco más de sus historias.""",México,Español,PC,24/1/2017
Femenino,42,Nacional,Excelente,5,28,"""Rigurosa visita""","""¡No te lo debes perder! Es un lugar tradicional de Guanajuato con un fenómeno natural excepcional a la altura de las mejores ciudades del mundo.""",México,Español,Móvil,23/1/2017
Femenino,53,Internacional,Regular,3,7,"""La espectativa vs la realidad""","""Es tanta la publicidad para lo que en realidad es, hay mejores museos que este allí en Guanajuato, he visto las momias en otras exposiciónes y nada que ver hay mucho más información. Además es caro para los 15 minutos que si acaso puedes estar…""",Costa Rica,Español,Móvil,21/1/2017
Femenino,35,Internacional,Muy bueno,4,26,"""Muy interesante""","""Es un pequeño lugar, lo que hace quizás un poco complicado movilizarte si hay muchas personas de visita. En particular, me pareció que valió mucho la pena, el recorrido es guiado y en verdad te proporcionan bastante información. La exhibición de las momias está muy bien montada lo que facilita realizar la toma de fotografías. Lo recomiendo, no te lleva más de 40 min a una hora completar la visita.""",Costa Rica,Español,PC,21/1/2017
Masculino,22,Nacional,Malo,2,12,"""Decepcionante""","""Me decepcionó mucho este museo. Para ser uno de los puntos principales a visitar en Guanajuato está un tanto descuidado, fui en temporada baja y no habia guías. Las momias ciertamente son impresionantes pero pocas tenían una placa con la descripción de ésta, por lo menos una de estas placas era ininteligible por lo decolorada que estaba. Se recorre todo entre 20 y 30 minutos.""",México,Español,Móvil,18/1/2017
Masculino,63,Internacional,Regular,3,173,"""Okay, But Not Our Cup of Tea""","""Well, I suppose if someone likes to view ""disinterred mummies,"" then this is your place. It was rather morbid, in my humble opinion. We didn't really like seeing the mummified babies, old people, young adults, etc., in various stages of (what appeared as) distress when they died. Maybe it's a ""cultural difference,"" but after we'd seen a few mummies, we were ready to walk by all the others quickly and leave.""",Nicaragua,Inglés,Móvil,18/1/2017
Femenino,34,Internacional,Muy bueno,4,219,"""As advertised, bit sickening""","""It's really gruesome. I felt a quite sick and I'm a doctor. Suggest reading about it on Wikipedia before you get there if you're English speaking, as there is no explanation when you get there (only a video in Spanish). Entry is cash only, easy enough to find and park with Google maps. It's a bit sad that they are on display given that some are only 100 years old and may be people's relatives but hopefully they have gained consent. They had already been dug up before they decided to make the museum so it's not like they dug them up on purpose.""",Australia,Inglés,Móvil,18/1/2017
Masculino,26,Nacional,Pésimo,1,60,"""Sólo para gente morbosa""","""Aunque dicen que ahora la presentación de las momias es mucho más digna de lo que era antes, en general es un recorrido que me desagradó mucho, momias desnudas y con pelos, no lo disfruté ninguna de las veces que fui obligado a llevar visitas.""",México,Español,PC,17/1/2017
Masculino,36,Nacional,Regular,3,6,"""Must""","""Tienes que ir... No es la gran cosa, está normal pero ve, está agradable aunque dura 15 minutos. Pero como dice el título es un must.""",México,Español,Móvil,17/1/2017
Masculino,49,Nacional,Muy bueno,4,149,"""Experiencia bizarra, pero casi obligada""","""Llegar y salir del museo es feo y complicado. El museo es mas bien pequeño pero en general me parece que está bien montado. No estoy muy de acuerdo en que tengas que obligarte a hacer el recorrido guiado, pero la poca-nula información en la exhibición lo justifica; amén de que con muchos visitantes el lugar sería un caos.""",México,Español,PC,17/1/2017
Masculino,29,Internacional,Excelente,5,38,"""Vacaciones 2016""","""Muy buen lugar para conocer un poco de las historias que cuentan de las Momias de Guanajuato, y también cuentan las historias de cómo se hacen las momias.""",Estados Unidos,Español,PC,17/1/2017
Femenino,33,Nacional,Excelente,5,45,"""Museo único""","""Es la primera vez que lo visito y no es como lo imagine, pero me gusto bastante mi visita, hay historias increíbles y por lo cual es una experiencia única.""",México,Español,PC,17/1/2017
Femenino,49,Internacional,Regular,3,15,"""Me impresionó mucho""","""¡Muy impresionante! Pero está bueno si queres conocerlo. Es interesante. Una atracción igualmente prescindible.""",Argentina,Español,Móvil,16/1/2017
Femenino,24,Internacional,Excelente,5,34,"""Not easy to forget""","""Well, seeing the mommies it quite impressive, I was not really ready for the state of conservation, and how their body was places, some died and were buried, some other looked like they were buried alive...

I really liked it, something worth seeing, but not for people not ready to see well maintained mommies...""",Francia,Inglés,PC,16/1/2017
Masculino,35,Nacional,Malo,2,139,"""No era lo esperado""","""El lugar es pequeño, caluroso y con falta de información. Debido a los vidrios en ocasiones no se ven bien las momias por el brillo o refecciones de la luz. Son pocas las momias y la descripción es poca o nula y en ocasiones es muy pequeña y mal ubicada.""",México,Español,Móvil,15/1/2017
Masculino,,Nacional,Regular,3,15,"""Muy pocas momias""","""Se me hicieron pocas pero pues te entretiene un rato si vas ve en coche porque si te vas caminando desde el centro y no tienes condición puede que no llegues, está cansada la subida.""",México,Español,Móvil,15/1/2017
Femenino,61,Internacional,Excelente,5,56,"""Eeeerie""","""Never seen anything like this before, was not prepared to see the baby mummies though . Something unique to see for sure.""",Canadá,Inglés,Móvil,15/1/2017
Masculino,63,Internacional,Malo,2,397,"""Sólo tiene fama""","""El lugar podría ser mejor y ofrecer un acervo mayor de las momias, no tiene nada de atractivo a no ser ver los cadáveres desechados de moradores antiguos y afuera hay a tal venta de recuerditos.""",Brasil,Portugués,PC,14/1/2017
Masculino,27,Nacional,Muy bueno,4,113,"""Algo que tienes que visitar…""","""Este atractivo de la ciudad el cual cuenta con estas momias que por el tipo de suelo y clima se han conservado por tantos años por lo que te recomiendo asitir.""",México,Español,Móvil,13/1/2017
Femenino,20,Nacional,Excelente,5,3,"""Tour en Guanajuato""","""¡Sorprendente! Algo muy interesante de ver.. de verdad recomiendo este museo. Me fascinó. Recomiendo que no tomen la visita del museo guiada porque no te enseñan todas las momias pero también cuando vas con guía te van explicando todo. Pero en sí este museo esta muy padre. Y les hacen descuento con credencial de estudiante vigente de cualquier universidad.""",México,Español,Móvil,13/1/2017
Femenino,31,Internacional,Excelente,5,5,"""Se roll""","""El museo muestra los cuerpos momificados del cementerio que se encuentra sobre el museo. Ahí te explican cuál es la razón por que los cuerpos llegan a ese proceso de momoficación natural muy diferente al de los egipcios, el cual lleva un proceso elaborado.""",Guatemala,Español,Móvil,11/1/2017
Masculino,50,Internacional,Muy bueno,4,9,"""Very interesting, but morbid""","""This is one of the must see attractions for Guanajuato, but may not be for all tastes. There are infant bodies on display and I found it a little morbid. When you buy your ticket ask for the mummy only price. The second part is a cheesy haunted house type attraction. It is indoor with A/C. During peak season, wait time in line could be over an hour. The actual museum is not big and can take you as little as 15 minutes to complete. Tickets are not expensive. Just out front of museum there are all sorts of souvenir shops and food stands. There is also public bathrooms, but parking is very limited.""",Estados Unidos,Inglés,PC,11/1/2017
Femenino,20,Nacional,Malo,2,9,"""Mal organizado y vigilado""","""Después de hora y media de cola muy organizada, ya dentro del museo no hay orden y dejan entrar demasiada gente a pesar de que solamente está permitido el acceso de grupos de 30 personas.""",México,Español,PC,10/1/2017
Masculino,18,Nacional,Muy bueno,4,16,"""Muy interesante""","""Muy buena la visita en Guanajuato. Uno de los lugares a los que tienes que ir, sí visitas Guanajuato. Muy buen trato desde que ingresas y la platica que da el guía también es muy buena, sólo que las personas se amontonan y aveces dejas de escuchar al guía por detenerte a observar las momias. Lo dificil es el estacionamiento y afuera venden momias de azúcar o dulces típicos están muy buenos. ¡Tienes que visitarlo!""",México,Español,PC,9/1/2017
Masculino,37,Internacional,Pésimo,1,33,"""WHAT?!""","""Unearthed bodies including babies on display. WTF ... disgraceful, morbid, gross! Walked out after see families taking selfies in front of dead babies.""",Canadá,Inglés,Móvil,9/1/2017
Femenino,40,Internacional,Muy bueno,4,23,"""Gruesome but interesting!""","""This is one of those unique and strange tourists sites that you encounter once in your life so I recommend you visit the Momias if you have the chance to visit Guanajuato. It's an exhibit that may not be enjoyable for all, especially those who have strong value towards respecting the dead. However, those who have any fascination with death or the obscure, this is a museum which you will not forget. 

In order to facilitate your visit, be aware that there is only a thin, one-way road which winds up a steep hill around to the Museum. If driving, there is a decent sized parking lot at the site, which I recommend, rather than those bootleg spots on the way. 

We visited in the afternoon during the break between Christmas and New Years. The wait was two hours. It's good to go early. The line moves along, but went way out into the parking lot and along the shops. 

The tour is conducted in Spanish. 

My 10 -year-old was not scared or freaked out. She thought it was interesting and cool.""",Estados Unidos,Inglés,PC,8/1/2017
Femenino,54,Internacional,Pésimo,1,5,"""No recomendable""","""No recomendable para gente susceptible. Mucha gente, espacios pequeños y la parte de los niños un exceso de morbo.""",Perú,Español,Móvil,7/1/2017
Femenino,36,Nacional,Muy bueno,4,31,"""Fascinante, no pueden dejar de ir""","""Recuerdo que antes era más grande, pero sin duda es un lugar para visitar sobre todo a los niños les encanta, con un buen guía puedes enterarte de la razón de las momias de una manera divertida, nadie se puede ir sin verlas.""",México,Español,PC,6/1/2017
Femenino,49,Internacional,Excelente,5,7,"""Excellent recovery of mumified bodies""","""I initially liked this exhibit, but found that after looking at a few mummies I was violating the burial privacy of these ancient beings. I don’t recommend you bring children, it is almost like seein a horror show and some people may think of this as morbid.""",Costa Rica,Inglés,Móvil,6/1/2017
Masculino,29,Nacional,Muy bueno,4,11,"""Interesante""","""El lugar está un poco alejado del centro pero puedes tomar un camión en la plaza de la paz o puedes irte en el coche solo que el estacionamiento no es tan grande y más si vas en días festivos. Te pasan en grupos con un guía que te va explicando las momias que se encuentran allí. Si conviene la experiencia sólo que se me hace que esta un poco caro 56 pesos por persona. Dado que el museo no es tan grande y sin guía lo recorres en poco tiempo.""",México,Español,PC,5/1/2017
Masculino,50,Nacional,Malo,2,45,"""Visita museo momias""","""No explican cómo se hace el proceso de momificación, ni temperatura indicada. Esta sucio. Poco recomendable.""",México,Español,PC,4/1/2017
Femenino,31,Nacional,Regular,3,11,"""NO TODO SON LAS MOMIAS PERO HAY QUE VISITARLAS""","""Si bien el museo esta en buenas condiciones y la exposición se ha modernizado con los años, es parte de la cultura de Guanajuato, hay que ir con tiempo pues las filas son interminables, vale la pena visitarlo por lo menos una vez, si vuelves a Guanajuato hay mucho más por ver.""",México,Español,PC,4/1/2017
Femenino,46,Internacional,Muy bueno,4,10,"""Bizarre!""","""Interesting, but quite bizarre!!! Some of the mummies are from the early 1900's , but some are as recent as 1964!!""",Estados Unidos,Inglés,PC,4/1/2017
Femenino,30,Nacional,Malo,2,7,"""Guanajuato no es sólo momias""","""Mucha gente y poco espacio. Muy sucio los alrededores. Yo tenía un recuerdo de Guanajuato limpio. Me cobraron uso de cámara y todo mundo tomaba foto con flash. Poca gente vigilando y si había suficiente dinero para contratar gente que organizará.""",México,Español,Móvil,3/1/2017
Masculino,34,Nacional,Muy bueno,4,58,"""Referencia de Guanajuato""","""El Museo de las Momias de Guanajuato es una parada obligada y referencia de la ciudad, la colección de momias y la explicación de los guías es muy buena, me toco visitarlo en un día de poca afluencia de turistas y pudimos apreciar mejor las distintas salas de exhibición. Puede que algunas personas lo encuentren algo perturbador, pero en mi grupo había familias con niños pequeños, y los niños parecían también muy interesados y nada asustados.""",México,Español,PC,1/1/2017
Femenino,32,Internacional,Malo,2,950,"""Way out of the way...don't walk like we did!""","""We spent countless effort climbing a steep hill to get here and then only spent less than 20 minutes inside the 'museum'. It was crowded, people have an unusual interest in photographing and standing in front of child/baby mummies and the movie was in Spanish...no help for us. We wound up paying for a taxi to take us back to the center of town. Complete waste.""",Estados Unidos,Inglés,PC,31/12/2016
Femenino,47,Nacional,Muy bueno,4,16,"""Mmmm…""","""Teníamos mucha expectativa por ver las momias. Después de casi 2 horas de fila, no estoy segura que valga la pena. Es interesante entender lo que las características del suelo pueden hacer a los cuerpos, pero al final no me deja mucho la visita, excepto quitarme la curiosidad.""",México,Español,Móvil,30/12/2016
Masculino,27,Internacional,Excelente,5,97,"""Parada obligada""","""Interesante fenómeno natural local muy bien expuesto y explicado. La fila para entrar es larga y tediosa pero vale la pena el esfuerzo. Si vas a Guanajuato no se lo pierdan.""",Costa Rica,Español,Móvil,30/12/2016
Femenino,24,Internacional,Muy bueno,4,7,"""Family Trip""","""Enjoyed the museum, but our group was too big to appreciate the tour. Our visit was during peak time and had to wait over an hour to enter.""",Estados Unidos,Inglés,Móvil,30/12/2016
Masculino,55,Nacional,Excelente,5,1,"""Visita a museo de las momias""","""Muy buena e interesante exposición cuenta con estacionamiento costo de entrada accesibles alta mente recomendable.""",México,Español,Móvil,29/12/2016
Femenino,29,Internacional,Regular,3,4,"""Interesante pero descuidado""","""Hace falta darle mantenimiento a las instalaciones, es interesante ver a las momias. Falta información e historia.""",Venezuela,Español,Móvil,28/12/2016
Masculino,,Nacional,Regular,3,1,"""Momias""","""An impressive museum that makes us value our existence. No parking space, long waiting lines, very crowed inside the museum, but worth the trip one timer.""",México,Inglés,Móvil,28/12/2016
Femenino,,Internacional,Pésimo,1,3,"""Distasteful""","""Not worth the time. Takes ten minutes to walk through viewing dis-interned bodies, some of which died just a few decades ago and their names are provided. The poor families whose loved ones are on display. As a result of this visit, I am ensuring I will be cremated so preclude any possibility of being put on display like this!""",Canadá,Inglés,PC,27/12/2016
Masculino,43,Nacional,Regular,3,21,"""Depressing, unusual attraction""","""I realize that many people find this Mummy museum to be a must-see. I frankly found it to be depressing and sad. Looking at people who died many years ago is not my idea of a good time.

The best part of the visit was a local bus ride from the Guanajuato central area. Mixing with the locals is always a good way to feel a part of the culture. It becomes clear very quickly that Guanajuato is a real city with real people, and not just a tourist attraction.""",México,Inglés,PC,27/12/2016
Masculino,28,Nacional,Excelente,5,3,"""Excelente""","""Un museo excelente, el personal de este es amable y atento y si cumplió con nuestras expectativas, gracias ello aprendimos más sobre este museo y los cuerpos exhibidos en el.""",México,Español,Móvil,26/12/2016
Femenino,36,Nacional,Excelente,5,16,"""No te hagas momia. Ve como se conservan estos cuerpos y algo mas de la ciudad""","""En vitrinas en un recorrido corto con breves explicaciones ya sea con visita guiada o por tu cuenta ve a ver como estos cuerpos se conservan naturalmente.Además no dejes de visitar minas y monumentos, además de museos y realizar una divertilla callejoneada cantando y bailando por el centro de Guanajuato en el corazón de México ven y visita esta magnífica ciudad.""",México,Español,PC,26/12/2016
Femenino,,Internacional,Excelente,5,5,"""Vacaciones""","""Un lugar que al principio empiezas a ver como algo sencillo, pero conforme vas avanzando y empiezas a observar los tipos de momias se empieza a poner la piel chinita, lo recomiendo.""",España,Español,Móvil,25/12/2016
Masculino,36,Nacional,Malo,2,32,"""Parada interesante pero de una sola vez""","""El lugar generalmente está lleno, está estrecho y no se permiten fotos con fallas y mucha gente lo hace, por lo que no hay control del lugar.""",México,Español,Móvil,24/12/2016
Masculino,33,Nacional,Regular,3,43,"""Si te sobra tiempo""","""Si eres mexicano es imposible no haber escuchado hablar de las momias de Guanajuato, el lugar no es malo pero tampoco es la gran cosa, Guanajuato es una ciudad hermosa con lugares muchísimo más interesante que ver, ir sólo si te sobra tiempo.""",México,Español,Móvil,24/12/2016
Femenino,31,Internacional,Excelente,5,3,"""Love it!""","""There might be something a little morbid about this place. But for a historian it's super cool! I loved reading and hearing the story of the mummies!""",Italia,Inglés,Móvil,22/12/2016
