Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha
Masculino,45,Nacional,Excelente,5,25,"""Muy hermoso""","""Realmente es un lugar muy agradable para pasar un buen rato en familia, está rodeado de árboles buenos restaurantes.""",México,Español,Móvil,20/4/2017
Femenino,42,Nacional,Muy bueno,4,26,"""Un lugar agradable""","""Es un jardin muy lindo, donde hay muchos restaurantes con mesitas en terraza donde se puede desayunar, comer y cenar muy a gusto. Los precios no son economicos, pero tampoco son muy muy caros. Hay muchas banquitas tambien donde te puedes sentar a ver el paisaje, escuchar estudiantinas, comerte un elote o unas papas, etc.""",México,Español,Móvil,18/4/2017
Masculino,70,Internacional,Muy bueno,4,28,"""Pleasant oasis""","""The jardin in the middle of the city is a welcome oasis, a place to sit, eat and watch the locals. There is a bandstand with occasional music in the evenings.""",Estados Unidos,Inglés,PC,17/4/2017
Femenino,61,Nacional,Muy bueno,4,96,"""El corazón de Guanajuato""","""Visita obligada si vacacionas en Guanajuato. De ahí parten las callejoneadas en diferentes horarios, Frente al Teatro Juárez, lleno de vida, y rodeado de restaurantes y bares. Lo mantienen muy limpio, la arboleda es una delicia para tomar un respiro bajo su sombra.""",México,Español,PC,17/4/2017
Masculino,,Internacional,Muy bueno,4,3,"""Beautiful garden in the center of town""","""Great for a stroll but eat/drink somewhere else. The only place in town that felt touristy. Everything is close so start walking.""",Estados Unidos,Inglés,PC,17/4/2017
Masculino,21,Internacional,Excelente,5,86,"""¡Espléndido!""","""Este jardín es excelente. La forma en que los árboles se podan es de lo más original. El lugar es limpio y muy ordenado. Totalmente peatonal y muy bien situado, justo al lado del teatro Suárez. Es muy agradable venir y pedir que un par de horas.""",Francia,Francés,PC,17/4/2017
Masculino,46,Internacional,Excelente,5,220,"""Central Hub of the City, Great People Watching & Soaking Up the Culture""","""Central to the lively downtown area, everyone comes through here. A peaceful garden gives you shade and coolness from the heat.
Music can be heard from all around. And there are nice restaurants and cafes to people watch.
Also, the cultural events happen here as well. Dia De Los Flores went off and this was the place where the politicians had lunch amongst the people. And crowds surrounded the flower vendors and variety of gift tables.""",Estados Unidos,Inglés,PC,15/4/2017
Masculino,55,Internacional,Muy bueno,4,27,"""Lovely park in the Centro""","""Lots of shady seating in the middle of all the action! Great for people watching and resting from exploring the town.""",Estados Unidos,Inglés,PC,13/4/2017
Femenino,22,Internacional,Excelente,5,34,"""Variety""","""Something is happening every night, including very entertaining musical tour (7:30 in English), parades, bandstand or concerts in the theater.""",Estados Unidos,Inglés,PC,10/4/2017
Femenino,44,Nacional,Muy bueno,4,3,"""Lugar bohemio""","""Lugar bonito para pasar una noche con tu pareja, se come muy bien en su variedad de restaurante y al rededor lleno de bares donde podrás pasar el rato.""",México,Español,Móvil,10/4/2017
Femenino,34,Internacional,Excelente,5,54,"""Seguro y agradable""","""Puedes escuchar musica en vivo desde una de las bancas que rodean el kiosko o comer en unos de los restaurantes. Justo enfrente se encuentra el templo de San Diego y el Teatro Juárez, cada noche se juntan ahi, los grupos de estudiantinas y comienzan las callejoneadas. Es un lugar seguro y agradable para pasar varias horas hasta la madrugada.""",Estados Unidos,Español,Móvil,10/4/2017
Masculino,67,Internacional,Excelente,5,162,"""Muy mexicano""","""Extraordinario sitio para comer, escuchar mariachis y estar listo para la callejoneada, se siente el ser mexicano, todos los restaurantes a su entorno son de excelente calidad.""",Colombia,Español,PC,8/4/2017
Masculino,,Internacional,Muy bueno,4,16,"""Absolutely Beautiful - Europe in Mexico!""","""This jardin gives you the feel of being in Europe. Street cafes, al fresco dining, people watching, no cars, lots of benches in the shade and strolling musicians. Starbucks right there, too! Enjoy.""",Estados Unidos,Inglés,Móvil,8/4/2017
Femenino,23,Internacional,Excelente,5,18,"""Busy and exciting!""","""Busy with vendors, restaurants, music. Lots of tourists, trees, shade, places to sit down, gift shops and ice cream... The heart of town, and an easy reference point. Next to Teatro Juarez, which is old and beautiful, and has lots of steps that everyone sits on to warm up in the sun in the morning and drink your coffee or hot chocolate and eat a chocolate croissant, or sit there in the afternoon and people-watch. Great spot, El Jardín.""",Estados Unidos,Inglés,Móvil,6/4/2017
Femenino,32,Internacional,Muy bueno,4,5,"""Familiar""","""Está en el corazón de Guanajuato, imprescindible si vienen de visita. Generalmente hay mucho turista en temporada alta, si quieren comer en los restaurantes cercanos mejor lleguen temprano.""",Costa Rica,Español,PC,5/4/2017
Femenino,69,Internacional,Excelente,5,19,"""Espléndido""","""Maravillosa buen lugar para parar por un momento y disfrutar del fresco bajo los árboles punto de encuentro de los habitantes.""",Suiza,Francés,Móvil,3/4/2017
Femenino,,Internacional,Excelente,5,3,"""Beautiful Jardin with lots of nice bistros""","""This is a beautiful Mexican jardin lined with nice shops and Bistros. It is worth strolling around this Garden. On Sunday afternoon, there is a beautiful concert of classic and pop music. Very enjoyable for everyone!""",Estados Unidos,Inglés,PC,1/4/2017
Femenino,64,Nacional,Muy bueno,4,56,"""Charmingly lovely""","""Since our hotel is on the plaza we got to feel the place. Unlike some other cities in Mexico you don't get a constant barrage of vendors. The restaurants around it don't charge too much extra for the pleasure of the place and wether it is mariachis at a table or a salsa group in the gazebo there are pleasant tunes in the evening. Youth promenade early evening followed by couples with children later.""",México,Inglés,Móvil,30/3/2017
Femenino,47,Internacional,Excelente,5,98,"""Just Beautiful!""","2Well this is the main square of the beautiful city of Guanajuato, there are musicians strolling at night along with the locals doing the ""La Merienda"", the nightly stroll that seems to go on for hours, it is really fantastic.""",Estados Unidos,Inglés,Móvil,29/3/2017
Masculino,26,Nacional,Excelente,5,78,"""Una tarde de descanso""","""El jardín de la unión está frente al Teatro Juárez y es un lugar perfecto para descansar después de un tour turístico por la capital.""",México,Español,Móvil,28/3/2017
Femenino,23,Nacional,Excelente,5,65,"""Hermoso día romántico""","""Adoro este lugar todo, su musica, su gente, de dia o de noche es increible, escuchar musica sentado en una banca es lo ideal.""",México,Español,PC,27/3/2017
Femenino,31,Internacional,Muy bueno,4,148,"""Pleasant respite for people watching""","""This pleasant, though small, well-shaded jardine is a perfect spot to rest on surrounding benches and people watch or to get a meal at one of the bordering restaurants with outdoor seating. We enjoyed ice cream from a nearby vendor while watching a quincenera photo shoot taking place in the center gazebo. A very pleasant way to relax and pass the time in Guanajuato.""",Estados Unidos,Inglés,Móvil,25/3/2017
Masculino,28,Nacional,Excelente,5,60,"""Muy concurrido y vivo""","""Parece ser el sitio de reunión de los locales, de los jóvenes que son de ciudades y pueblos cercanos a Gto. y de los turistas y todas las actividades turísticas nocturnas. Hay mucha vida y movimiento, buen punto de entretenimiento y de partida para un plan.""",México,Español,Móvil,24/3/2017
Femenino,72,Internacional,Excelente,5,150,"""Bastante pequeña""","""Pequeño parque de Juárez teatro situado justo en frente de usted. Las personas como un lugar donde hay un montón todo el tiempo.""",Corea del Sur,Coreano,Móvil,24/3/2017
Masculino,30,Nacional,Excelente,5,29,"""Excelente lugar para caminar y visitar""","""Sin duda el corazón de la zona centro de la ciudad de Guanajuato, ideal para caminar visitar restaurantes, bares, cafe o solamente admiar la arquitectura de sus edificios como el Teatro Juarez o el monumento del pipila en lo anto del cerro.""",México,Español,PC,22/3/2017
Masculino,,Internacional,Excelente,5,5,"""The Center of Guanajato""","""This is the place to hangout - day or night. Dancing, live music, clowns, strolling musicians. It's a great place to be.""",Estados Unidos,Inglés,PC,22/3/2017
Femenino,50,Nacional,Excelente,5,262,"""Extraordinario""","""Lo mantienen en excelentes condiciones de limpieza, agradable a la vista, para caminar o simplemente descansar en una de sus bancas y ver pasar la vida, rodeado de hermosas tiendas y restaurantes.""",México,Español,PC,21/3/2017
Masculino,71,Internacional,Excelente,5,265,"""A pleasant place to relax and watch the world go by""","""The Jardin is centrally located in the middle of the action in Guanajuato. The large number of benches, under the well-manicured trees, provides a comfortable place to rest, get out of the sun (or rain), listen to music, watch the street performers, and generally watch the world go by. There are also a number of sidewalk cafes adjacent to the garden if you are in the mood for a little refreshment. It is probably the best place to spend some relaxing moments in the city.""",Estados Unidos,Inglés,PC,19/3/2017
Femenino,55,Internacional,Excelente,5,49,"""Lovely central plaza area, a lot of great people watching y musica""","""Center of the centro de Guanajuato (CTO). Holiday weekend for Mexicans so GTO was quite crowded but not overwhelming. This garden/plaza area is a great place to dine, to people watch to enjoy. Everyone was festive and very relaxed. Great locale.""",Estados Unidos,Inglés,PC,19/3/2017
Femenino,,Nacional,Excelente,5,4,"""Mi favorito""","""Un lugar agradable para relajarte, escuchando los Mariachis y Norteños y disfrutando de algun rico cafe o cualquier bebida.""",México,Español,PC,18/3/2017
Masculino,38,Internacional,Muy bueno,4,15,"""Take a seat, charge your batteries""","""Very relaxing to take a seat and recharge to keep walking. There are tons of places to eat. You can take a look at the local artists around this area.""",Estados Unidos,Inglés,PC,18/3/2017
Masculino,58,Internacional,Excelente,5,1495,"""Excellent small square and garden with mariachi, bars and restaurants""","""This is the center of town. A small square with trees and garden surrounded by dozen bars and restaurants. A great place to have an aperitif and observing the mariachi.""",Estados Unidos,Inglés,PC,17/3/2017
Femenino,27,Internacional,Excelente,5,4,"""Se siente bien Square""","""Envidio a la gente de esta ciudad, que se va a recibir en un lugar así. En una muy bonita plaza a un pequeño pueblo, una gran cantidad de banca. La mañana era mejor que los pájaros cantores.""",Japón,Japonés,PC,15/3/2017
Masculino,44,Nacional,Muy bueno,4,30,"""Tradicional""","""Es para mi familia asistir aquí cada que visitamos Guanajuato, el lugar es bonito y tiene mucho encanto.""",México,Español,Móvil,13/3/2017
Femenino,19,Nacional,Muy bueno,4,72,"""¡Para caminar esta lindo!""","""Es un fantastico lugar para caminar mientras vas comiendo una rica paleta helada!!.. hay mucha gente, ¡y se pone mas padre cuando hay representaciones teatrales en las escaleras del teatro!""",México,Español,PC,13/3/2017
Masculino,33,Internacional,Excelente,5,20,"""Relaxing in the shaded park""","""We so enjoyed sitting and relaxing in this magnificent park. The trees are beautiful and all of the music was fantastic! Don't miss it!""",Estados Unidos,Inglés,PC,13/3/2017
Femenino,52,Nacional,Excelente,5,13,"""Hermoso jardín con un kiosko precioso""","""Nos hospedamos en un hotel con una vista al jardín disfrutamos mucho desde nuestro balcón viendo pasar los grupos de la estudiantina.""",México,Español,PC,13/3/2017
Masculino,40,Internacional,Excelente,5,51,"""Excelente lugar para vivir el alma de Guanajuato""","""Desde ahí puedes buscar un mariachi, irte a las estudiantinas o ir a comer platillos mexicanos en algunos de los restaurantes.""",Perú,Español,PC,13/3/2017
Masculino,24,Internacional,Excelente,5,6,"""Donde cada día está lleno de emoción""","""Un buen lugar para descansar, sentado a la sombra en climas cálidos es difícil mariachi siempre sonidos procedentes mokyol abrió un concierto de la noche libre por el momento estoy siempre llena de lugares exagerada.""",Corea del Norte,Coreano,Móvil,9/3/2017
Masculino,68,Internacional,Excelente,5,151,"""Center of activity""","""The Jardin de la Union is a hub of activity. The location is close to the university, theater and many churches of antiquity. There are also many restaurants and other plazas closed by this jardin.""",Estados Unidos,Inglés,PC,9/3/2017
Masculino,46,Internacional,Muy bueno,4,19,"""Noisy""","""Center of the city plaza with a lot of dueling (maybe not on purpose) bands. Can be quite noisy at night. Much more relaxed during the day.""",Estados Unidos,Inglés,Móvil,8/3/2017
Masculino,29,Internacional,Excelente,5,41,"""Good restaurants around area""","""Busy area but worth a stroll around and good place to eat. Central to everything but limited parking unless staying a hotel with valet parking.""",Escocia,Inglés,PC,4/3/2017
Femenino,39,Internacional,Excelente,5,274,"""Archetypical latin public square""","""Great place for people watching, dining, listening to mariachi bands. Also visit the nearby Teatro Juarez. Lots of shade trees, fountains, and benches. Like stepping back in time.""",Estados Unidos,Inglés,Móvil,2/3/2017
Masculino,63,Internacional,Muy bueno,4,36,"""Bonito lugar""","""Un lugar bonito con árboles podados. Sin embargo, siempre está muy ocupado. Muchos músicos ofrecen sus servicios.""",Suiza,Alemán,Móvil,2/3/2017
Femenino,,Internacional,Excelente,5,11,"""Beautiful Jardin""","""So beautiful, especially at night. Great place to people watch and relax in the shade of the Laurel trees. Always something going on.""",Estados Unidos,Inglés,Móvil,24/2/2017
Masculino,59,Internacional,Excelente,5,25,"""Nice Plaza Surrounded by Restaurants…""","""We stayed at Hotel Boutique 1850 right on the Jardin de la Union. There are several nice restaurants surrounding the plaza with shops, Teatro Juarez & the San Diego Catholic Church. A lot of events occur at this plaza with music at night. This is the centro plaza with mobile vendors coming daily selling their wares.""",Estados Unidos,Inglés,PC,23/2/2017
Masculino,,Nacional,Muy bueno,4,4,"""Tradicional y placentero""","""El jardín cuenta con bancas donde descansar y disfrutar lo que esté presentándose en el kiosco. Además esta rodeado de lugares para comer al aire libre.""",México,Español,PC,20/2/2017
Masculino,34,Internacional,Muy bueno,4,170,"""People Watching Central""","""No matter what day of the week, this square is always buzzing with life. From art students sketching, your couples smooching to the gentle people watchers. The central fountain is encircled by a selection of restaurants. Although they are pretty touristy you will get a taste of true Mexico here. There is always something going on.""",Canadá,Inglés,PC,19/2/2017
Masculino,55,Internacional,Excelente,5,11,"""Perfect spot""","""Bustling small pedestrean plaza in the Center of town. Outdoor cafes, some hotels, in the evenings it's a center of activity.. Mariachi bands, bands of minstrels and performers in colonial costumes, plus a lot of fun, friendly people of all ages.""",Estados Unidos,Inglés,PC,18/2/2017
Masculino,30,Nacional,Excelente,5,146,"""Excelente y lindo lugar""","""Bonito jardin dentro de la bonita ciudad, diria que poco tranquilo por la cantidad de personas que hay pero esta bonito.""",México,Español,PC,14/2/2017
Femenino,37,Nacional,Muy bueno,4,85,"""Beautiful place to chill and have a beer""","""This is the main square in Guanajuato, as in many other Mexican towns/cities, it is surrounded by restaurants, gardens, church and theater. It's a great place for people watching, admiring the old architecture, have a beer, for sightseeing and to book your place for the traditional Callejonadas. Lovely place.""",México,Inglés,PC,13/2/2017
Masculino,41,Internacional,Excelente,5,49,"""Pintoresco y Cosmopolita""","""Excelente Lugar de esparcimiento, rodeado de excelentes restaurantes, justo enfrente del Teatro Juarez.""",Argentina,Español,PC,11/2/2017
Masculino,27,Internacional,Muy bueno,4,27,"""NICE SQUARE""","""When you visit Guanajuato there is no way to miss this visit. You have to visit some of the shoppings and cafes, bars, or restaurants in the nearby.""",Estados Unidos,Inglés,PC,11/2/2017
Masculino,35,Nacional,Excelente,5,82,"""Hermoso""","""Pintoresco, romántico, bohemio, fiestero, bonito y céntrico. Este jardín tiene todo, hoteles, restaurantes, salidas turísticas, música, artistas plásticos, artesanos. Se llega solo a pie, ya que las calles cercanas son exclusivas para peatones. Un kiosko al centro y una fuente le dan un toque increíble, donde el desayuno, la comida o la cena pueden convertirse en algo inolvidable. Definitivamente una visita obligada.""",México,Español,PC,8/2/2017
Femenino,64,Nacional,Excelente,5,222,"""¡¡Hermoso!!""","2Estuvimos hospedados en un hotel frente al jardín de la unión, el jardín es hermoso, se escucha mucha música de distintos géneros mariachi, bandas, tríos. Además de que está cerca del teatro Juárez. Es un lugar hermoso para pasear.""",México,Español,Móvil,8/2/2017
Masculino,34,Nacional,Excelente,5,100,"""Monísima placita""","""Esta plaza es chiquitita y está rodeada por restaurantes. Repleta de árboles y con un pequeño quiosco al centro, es tan compacta que se siente techada por los árboles, un lugar mágico para visitar de noche.""",México,Español,PC,7/2/2017
Femenino,27,Internacional,Excelente,5,14,"""Hermoso y alegre""","""Es un lugar muy concurrido, pintoresco. Lleno de alegría con la música del mariachi, romántico y lleno de fiesta, sin duda tienes que visitarlo.""",Chile,Español,Móvil,5/2/2017
Femenino,21,Nacional,Regular,3,13,"""Lindo jardín""","""Un lugar chico , lleno de restaurantes, musica y sobre todo mucha gente buen lugar para sentarse a escuchar musica o comprar una nieve.""",México,Español,PC,5/2/2017
Masculino,38,Nacional,Regular,3,7,"""No es la gran cosa""","""Un jardín en el medio de la ciudad y nada más. No difiere mucho de una plaza. Lo lindo son los músicos que están allí.""",México,Español,Móvil,4/2/2017
Masculino,40,Internacional,Excelente,5,26,"""Great Plaza in the City""","""Nice place for a rest from walking, people watching and meal or a drink. There's a travel information kiosk as well.""",Estados Unidos,Inglés,Móvil,3/2/2017
Femenino,71,Internacional,Muy bueno,4,54,"""Noche de diversión""","""Sin duda, es sólo un cuadrado, pero está reproduciendo música en el entorno y visitar por la noche, también hay un poco de iluminación, ya que fue el comienzo del año, fue muy divertido puede degustar el ambiente exótico de paso por el lado del parque.""",Japón,Japonés,Móvil,1/2/2017
Masculino,69,Internacional,Excelente,5,150,"""Sensacional""","""Una visita obligada para todos los di cercanos son la noche muchas personas Mariachis están ahí - vida pura. La iluminación de las iglesias de los alrededores, teatros - Edificios y la fuente es bella.""",Suiza,Alemán,Móvil,1/2/2017
Masculino,65,Nacional,Excelente,5,11,"""Muy lindo""","""Lleno de gente, ruido y música por las noches. Poético, romántico por las mañanas. Lleno de restaurantes y cafeterías, de buenas vistas y de variedad de visitantes.""",México,Español,Móvil,31/1/2017
Masculino,24,Nacional,Excelente,5,78,"""Beatiful place to spend a relaxing time!""","""This place has a kiosc where orchestras and other artistical expresions perform, there is always something going on here and is surrounded by very good restaurants and bars. Also a starbucks for coffee lovers.""",México,Inglés,PC,30/1/2017
Femenino,50,Internacional,Excelente,5,89,"""Simply the Nices Square in Mexico""","""I love Mexico, especially the colonial cities. This is the nicest jardin in the country. The restaurants surrounding it are actually pretty good. The Teatro Juarez across the street is stunning. I've been here many times and never cease to smile when I see it again.""",Estados Unidos,Inglés,PC,30/1/2017
Femenino,31,Nacional,Excelente,5,62,"""Pequeño pero tiene su encanto""","""Es un lugar agradable, ya sea para descansar un rato despues de tanto caminar por el centro de gto y/o para tomar o comer en un restaurante, algunos son algo caritos, pero hay otros de precios accesibles, es pequeño pero pintoresco, es visita obligada en el centro, justo frente al teatro.""",México,Español,PC,28/1/2017
Femenino,23,Nacional,Excelente,5,112,"""Agradable""","""Este jardín me resulta agradable, desde pasar por ahi,admirar desde ahi el teatro juarez, tomarte un café, sentarte a escuchar la música que tienen en ocasiones o solo ver la gente pasar.""",México,Español,PC,25/1/2017
Masculino,66,Internacional,Excelente,5,397,"""Plaza Central""","""Punto obligado de turistas y locales, muchas atracciones alrededor. Hay varios restaurantes con diferentes opciones además de actuaciones musicales en el quiosco de música.""",Brasil,Portugués,PC,23/1/2017
Masculino,35,Internacional,Excelente,5,218,"""Very Enjoyable""","""Came with two business colleagues to enjoy the mariachi bands, people watch, and have a nice dinner. Had a great time, very interesting and busy place.""",Estados Unidos,Inglés,PC,21/1/2017
Femenino,45,Nacional,Excelente,5,11,"""Música de la banda del Estado en el kiosko""","""Los jueves y domingos la Banda de Música del Estado de Guanajuato ofrece un concierto en el kiosco del Jardín de la Unión con un programa variado de autores mexicanos y clásicos.
Los días jueves en un horario de 18:00 a 19:00 horas, mientras que los domingos están presentes en un horario de 12:00 a 13:00 horas.""",México,Español,Móvil,20/1/2017
Masculino,73,Internacional,Excelente,5,170,"""Beautiful Square But Touristy""","""This beautiful and pleasant square or garden is surrounded by nice open air and indoor restaurants, shops, and a few hotels. There are lots of musicians playing for the tourists and some vendors trying to sell their tours or other goods. It´s a bit touristy but still relaxing and enjoyable.""",Nicaragua,Inglés,Móvil,19/1/2017
Masculino,41,Internacional,Excelente,5,23,"""Jardín de la Unión""","""A great place to hang out and just people watch, especially on Friday or Saturday night. Very tourist-oriented, however. It is the center of the tourist district.""",Inglaterra,Inglés,PC,18/1/2017
Femenino,27,Nacional,Excelente,5,28,"""¡Un lugar pintoresco y perfecto para caminar!""","""El jardín de la unión es uno de los más céntricos, no dejes de visitarlo! Hay restaurantes de comida mexicana para algún antojito, un kiosko desde dónde se ve el Pípila y las ninfas del teatro Juárez. Un Must en Guanajuato.""",México,Español,PC,16/1/2017
Femenino,32,Internacional,Excelente,5,217,"""Go after 7pm to hear mariachi""","""Mariachi play every night for tips at the restaurants, so you can listen for free outside on the park benches. The restaurants that allow the mariachi generally don't have good food and drinks though (compared to other restaurants around)""",Australia,Inglés,Móvil,16/1/2017
Masculino,49,Nacional,Excelente,5,41,"""Joyful environment!!""","""Restaurants and music during evenings, groups for Callejoneada experience around the garden, every visitor needs to be there. Prices are reasonable for eating there, and enjoying life music of the traditional mariachi or banda.""",México,Inglés,Móvil,15/1/2017
Masculino,28,Nacional,Muy bueno,4,11,"""Lugar precioso""","""Hermoso lugar para conocer en guanajuato, es un punto por donde todos deben pasar, esta ubicado enfrente del Teatro Juárez, lugar para escuchar música y beber una rica copa de vino.""",México,Español,PC,11/1/2017
Masculino,29,Internacional,Muy bueno,4,579,"""Social heart of the city""","""The pretty Jardin de la Union, surrounded by restaurants and shaded by Indian Laurel trees, is the center of the city. Here tourists and well to do locals congregate in the late afternoon along with buskers, shoe shiners and mariachis.""",Alemania ,Inglés,PC,8/1/2017
Masculino,30,Nacional,Excelente,5,45,"""Paseo visita jardín de la unión""","""Hermoso lugar para pasear en familia. Seguridad. Existen varios restaurantes y una hermosa vista al teatro.""",México,Español,PC,4/1/2017
Femenino,26,Nacional,Excelente,5,4,"""Jardín de la Unión""","""Es el corazón de Guanajuato, visita obligada, a su alrededor se encuentran las grandes atracciones del centro de la ciudad, lugar fresco y agradable.""",México,Español,PC,2/1/2017
Masculino,38,Internacional,Excelente,5,52,"""Europe in Mexico""","""If you were blindfolded and dropped off in la Jardin de la Union, you would have no idea you weren't in Europe. This place is perfection. And, having come from San Miguel de Allende, I would put la Jardin de la Union a decent step above SMA's famed jardin (which is also beautiful).""",Estados Unidos,Inglés,PC,2/1/2017
Femenino,73,Internacional,Excelente,5,885,"""Most beautiful, active central location to enjoy!""","""We loved sitting on the many benches in the evening to just take in the festive atmosphere, daily life, and the people willing to spend money at the cafes that line the park. There are 2 fountains, competing mariachi groups, and street vendors.""",Estados Unidos,Inglés,PC,31/12/2016
Masculino,35,Internacional,Muy bueno,4,87,"""Very busy and active city center of a rich in experience city of Guanajuato""","""This is not just a review of Jardin de la Union, but a 'travelers tips' on the culturally rich city of Guanajuato - a more 'real world' San Miguel de Allende and a beautiful town. 
1. Jardin de la Union is in the Centro region (city central). Try and get a hotel in the Centro region. There are plenty of small hotels with oodles of character around Centro and they are very affordable. 
2. One restaurant recommendation - Truco 7, which is not in the Jardin- but on the next street. Nice ambience and food. The waitress was not very friendly though. Try the Tortilla soup.
3. Try and squeeze in a trip to the silver mine at Valenciana - you can walk down into the no longer in use mine and it is a good experience. Also a good experience is the taxi ride which weaves through the myriad tunnels in Guanajuato.
4. The city is very safe. And the people are super friendly and nice!! Everywhere we went, they would go out of their way to help. Much love to Mexicans! 
5. Budgeting for food- at local restaurants expect to pay about 100 to 150 pesos ($5 to $7) for lunch including soup, a starter and a main course per person. Street side food about a third of that. 
6. Taxi rides are easy. But just agree on the fare upfront. You can get to most places within 70 pesos. In most cases the fares were reasonable. 
Bit on buses in Mexico (in all my posts on travels in Mexico) 
1. Bus anywhere in Mexico is a good idea. They are cheap, safe, comfortable and are extensively networked. 
2. 'First' class buses as they call it are express buses that go from one city to another without stops. They are more expensive and luxurious than 'Second' class buses that stop at an infinite number of stops along the way. 
3. 'First class' ones which we have tried to be good are ADO (in the Yucatán region and up to Mex city), Primera Plus and ETN (the latter two serve north of Mex City). ETN has a super deluxe service with airline business class type seating (though on one leg they were very late). 
4. Intercity buses are from the 'Central De Buses De Guanajuato' (~ 60 pesos taxi ride from the city center). Bus tickets can be bought at outlets in the city center. Some OXXO (7 Eleven equivalent) outlets sell the tickets too for a small commission.
5. We have been advised by a local to not book online as he has had cases when the txn seemed to go through but in the end he had to rush to get it done. (We haven't tried it)
6. Online system does not take international credit cards.
7. They take international credit cards when you buy at their counters.
8. If you are flying in from a different country as we were, you could book as soon as you reach Mexico. Most cities have plenty of coverage and even a day or few hours booking in advance is enough. 
9. Quick note on 'Collectivo' (shared mini bus)- you can hail these shared rides for within the city. Very cheap. But no room for luggage.
Hope this helped and safe travels!
Cheers""",Estados Unidos,Inglés,PC,31/12/2016
Femenino,40,Nacional,Muy bueno,4,21,"""Sitio obligado""","""Es pequeno pero bonito. Hay restaurantes y tiendas alrededor. Lindo para caminarlo de noches, hay mucha gente.""",México,Español,PC,28/12/2016
Masculino,,Internacional,Excelente,5,390,"""What a delightful town square!!""","""Such a lively town square with competing mariachi bands, wonderful cafes, and a hub of couples, families and tourists all enjoying a wonderful vibe. This is definitely a highlight of Guanajuato which is most memorable. You will want to spend a couple afternoons or evenings here -- an obligatory stop during your visit to Guanajuato!!""",Estados Unidos,Inglés,PC,28/12/2016
Masculino,19,Internacional,Regular,3,6,"""Not much to do""","""Nice to see all the mariachi play. Very popular hangout spot. Lots of hoteles and a big church around the jardin""",Estados Unidos,Inglés,Móvil,26/12/2016
Masculino,48,Nacional,Excelente,5,32,"""Plaza central bonita""","""Es un lugar obligado porque es El Centro de la ciudad y tiene excelentes restaurantes. Además de ver el Teatro Juarez.""",México,Español,Móvil,24/12/2016
Masculino,44,Nacional,Excelente,5,62,"""A tranquil place in the shade""","""A beautiful town square, one of the best we've seen. Sitting in the shade of the many trees in the hot sun drinking a beer listening to the various musical entertainment, was wonderful. At night various bands perform at the gazebo all for free. People watching is also a favorite pass time.""",México,Inglés,PC,21/12/2016
Femenino,23,Internacional,Excelente,5,28,"""Gorgeous Views!""","""You can take some pretty amazing pictures here. The houses in the background are very colorful. A very picturesque location. Perfect weather as well.""",Estados Unidos,Inglés,Móvil,21/12/2016
Masculino,63,Internacional,Excelente,5,610,"""Beautifully Manicured Garden""","""Grab a coffee at a nearby cafe and then sit in this lovely garden park to relax and people watch. The trees are beautifully manicures with flattops. The rest of the garden is well cared for as well. The center gazebo attracts children on weekends to run and play on the platform.""",Hungría,Inglés,PC,20/12/2016
Femenino,36,Nacional,Excelente,5,14,"""Hermoso lugar para platicar sentados en una banca""","""El ambiente y la música del lugar lo hace ideal para parejas o platica de amigos. Sentados en una banca ves pasar la gente, escuchas de todo tipo de música mariachi, orquesta, estudiantina o trova depende de que lado te sientes. Es seguro todo el día e inclusive durante la madrugada.""",México,Español,Móvil,20/12/2016
Femenino,37,Nacional,Muy bueno,4,11,"""Para un exelente fin de semana, en pareja , o en familia""","""Tiene exelente ambiente familiar, y muy romantico , los restaurantes con comida deliciosa y buen ambiente dentro de ellos , destacando ""CASA VALADEZ"" riquisimo, y luego compras un starbucks y te cientas super agusto a oir o ver los eventos . muy tranquilo y pacifico.""",México,Español,PC,19/12/2016
Masculino,21,Nacional,Excelente,5,7,"""Relajante lugar""","""Muy padre el Ambiente en esta plazuela del Centro ya que entre bares y música, cafés y callejoneadas es inigualable.""",México,Español,Móvil,19/12/2016
Masculino,64,Internacional,Excelente,5,620,"""An Oasis""","""Guanajuato is lovely for walking - compact many pedestrian-friendly alleys (callejones) and streets. But eventually one needs to take a load off. The Jardin de la Union is a lovely park with a garden in the middle, rimmed by lush trees and surrounded by sidewalk cafes and upscale hotels. The Jardin is directly north of the beautiful Teatro.  We will return to sample the sidewalk cafes.""",Canadá,Inglés,PC,13/12/2016
Masculino,34,Internacional,Excelente,5,58,"""El corazón de Guanajuato""","""rebanada de queso que alberga algunos hoteles y restaurantes, es un lugar imperdible para comer, tomar una cerveza y escuchar mariachi. Es el punto de partida para todo lo demás.""",Colombia,Español,PC,12/12/2016
Femenino,33,Internacional,Muy bueno,4,51,"""Beautiful""","""Lovely square for sitting around on the benches and watching the world go by. There are artists plying their trade and also a dance class of Latin movements; i. e. Rumba whilst I was there.""",España,Inglés,Móvil,8/12/2016
Femenino,,Nacional,Excelente,5,5,"""Excelente noche""","""Se ve precioso iluminado de noche, me tocó escuchar música de mariachi en vivo y es el punto de partida de las famosas callejoneadas.""",México,Español,PC,7/12/2016
