Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha
Masculino,48,Nacional,Excelente,5,3,"""Visita al Observatorio""","""Visita obligada para los amantes de la astronomía! Para lo que no sepan, la universidad cuenta con un observatorio en el techo de la escuela, además de contar con varios telescopios que los profesores que atienden muy amablemente te prestan.""",México,Español,Móvil,12/1/2017
Masculino,23,Internacional,Muy bueno,4,580,"""One of the oldest in Latin America""","""This University goes back to its foundation on October 1, 1732 with the name Hospice of the Holy Trinity. On August 29, 1827 the constitutional government changed the name to the College of the Immaculate Conception. Programs founded around this time included Mining, Law, Painting, Sculpture and Architecture. In 1945 the college changed the name in University of Guanajuato. You should climb the steep steps up to the entrance of the building you will have an wonderful view of the city.""",Alemania,Inglés,PC,8/1/2017
Masculino,38,Internacional,Muy bueno,4,390,"""Impressive facade worth the visit""","""It seemed only right to see the University of Guanajuato being that the city is such a university town. Because we were there over the New Year's holiday, we weren't able to enter the buildings, but the front facade of the main building with its impressive stairway makes for a nice photo opportunity.""",Estados Unidos,Inglés,PC,7/1/2017
Masculino,36,Nacional,Excelente,5,45,"""Visita familiar""","""Hermoso lugar para ver Guanajuato. Muy importante asistir en la noche y en el día pasar a la tienda de la universidad de Guanajuato.""",México,Español,PC,4/1/2017
Masculino,19,Nacional,Muy bueno,4,21,"""Fotogénico""","""Muy bonito y no puede faltar la foto luego de subir todos los escalones. Muy común que haya turistas.""",México,Español,PC,2/1/2017
Masculino,40,Nacional,Excelente,5,2,"""¡Muy bonito!""","""Vista hermosa, localizada en el centro histórico de Guanajuato, la zona tiene muchos lugares para conocer.""",México,Español,PC,2/1/2017
Femenino,24,Nacional,Muy bueno,4,21,"""Necesario ir con un buen guía""","""historia es interesante. No se dejen enganar con datos superfluos o incorrectos. Solo 84 escalones.""",México,Español,PC,28/12/2016
Femenino,35,Nacional,Excelente,5,11,"""Interesante arquitectura""","""Siempre me sorprende su estilo diferente, su armoniosa estética. La extensa programación cultural que se ofrece.""",México,Español,PC,27/12/2016
Masculino,60,Nacional,Excelente,5,125,"""Universidad de Guanajuato""","""Hermosa y representativa fachada de la Universidad de Guanajuato. Cuyos origenes son de 1732 aproximadamente. Es tipico una foto en esa bella escalinata.""",México,Español,Móvil,25/12/2016
Masculino,18,Nacional,Excelente,5,22,"""Impresionante y hermoso""","""Vaya que es un lugar bonito, les recomiendo que visiten tanto como la fachada, así como el interior es muy bonito, la universidad es amplia y grande, creo que tiene 6 o 7 pisos, los invito que visiten el observatorio de la universidad, desde la terraza de la universidad pueden ver una pequeña parte de la ciudad!! :D""",México,Español,PC,21/12/2016
Femenino,44,Internacional,Muy bueno,4,13,"""Arquitectura""","""Hermosa Fachada. Legado de los Jesuitas ubicada en un lugar privilegiado desde donde se admira todo el pueblo y frente a la catedral.""",Argentina,Español,PC,20/12/2016
Masculino,65,Internacional,Excelente,5,634,"""Not Open, but Worth a Look""","""This magnificent building is worthy of a look due to the architecture alone. If you are feeling energetic, climb the stairs to the top, but the view is just as lovely from the lazy bottom.""",Hungría,Inglés,PC,20/12/2016
Femenino,37,Nacional,Excelente,5,9,"""Hermoso""","""Simplemente un hermso lugar para visitar y tomar fotos, en especial en la noche la panoramica y el ambiente es espectacular.""",México,Español,Móvil,17/12/2016
Masculino,22,Internacional,Muy bueno,4,79,"""Impresionante""","""Quizá la Universidad más chiquita del mundo, pero el edificio es impresionante. Lo envidio mucho a los estudiantes de acá.""",Honduras,Español,PC,15/12/2016
Femenino,23,Nacional,Excelente,5,9,"""Hermosa vista""","""Un profesor nos explico a detalle toda la construccion. Las leyendas y la antiguedad y significado de las mismas. Fuimos de visita y la verdad. Junto con la unam es de las universidades que por su tipografia imponen sorprenden y dejan con una agradable sensacion de querer regresar.""",México,Español,Móvil,11/12/2016
Masculino,31,Internacional,Muy bueno,4,89,"""Hermoso""","""Edificio distintivo hermosa, caminando por la ciudad que no puede dejar pasar por delante.""",Italia,Italiano,PC,5/12/2016
Masculino,,Nacional,Excelente,5,6,"""Fotos de la Universidad de Guanajuato""","""Es de buen ejercicio su gran escalinata hecha en el cerro es la universidad, tiene tipo españolete, desde arriba se ve gran parte de la ciudad, hay gente q si quieres por un donativo te platica la historia.""",México,Español,PC,5/12/2016
Masculino,43,Nacional,Excelente,5,4,"""Impresionante""","""El lugar es muy bonito y pintoresco no sólo para visitar si no para escuchar su historia y apreciar los acabados que tiene la verdad me gustó mucho este lugar.""",México,Español,Móvil,4/12/2016
Femenino,32,Internacional,Excelente,5,15,"""EXCELENTE ARQUITECTURA""","""Hermoso lugar hay que conocerla. sus escalinatas son imponentes. enfrente hay un lindo barcito. de pelicula guanajuato belleza sus calles y veredas.""",Argentina,Español,PC,1/12/2016
Masculino,39,Internacional,Muy bueno,4,197,"""Linda facultad""","""La universidad con una hermosa arquitectura y un diseño muy peculiar, ya que se aprovecha de la diferencia, como un aumento con el fin de aprovechar todos los espacios. Interesante.""",Brasil,Portugés,Móvil,30/11/2016
Masculino,37,Nacional,Excelente,5,37,"""Obligatorio""","""Al caminar por las calles de Guanajuato, toparas aquí con una magnifica arquitectura como un lugar de reunión de muchas personas para partir de aquí a las callejoneadas.""",México,Español,PC,29/11/2016
Masculino,20,Nacional,Excelente,5,27,"""¡Hermosa!""","""Excelente lugar, muy bonito pero son bastante escalones por subir jaja de ahí en mas, vale la pena conocer y tomar muchas fotos.""",México,Español,PC,28/11/2016
Masculino,32,Internacional,Muy bueno,4,582,"""Awesome architecture""","""This stunning building definitely stand out among the rest, especially from the viewpoint on the ridge. I was unable to tour the grounds as school was in session but enjoyed viewing from the outside.""",Estados Unidos,Inglés,Móvil,27/11/2016
Masculino,30,Internacional,Excelente,5,14,"""Majestuosa""","""Una universidad con una escalinata y arquitectura excepcional, mi esposa que es muy sensible al arte se quedó sin habla, definitivamente es un lugar qué hay que visitar solo para admirarlo y sentirse orgulloso de lo que tenemos en nuestro país.""",Chile,Español,Móvil,27/11/2016
Masculino,54,Internacional,Excelente,5,133,"""Hermosa Universidad""","""Hermosa construccion con enorme escalinata que al subir se aprecia una gran vista de la ciudad, está contigua al templo de la compañía.""",Venezuela,Español,PC,25/11/2016
Masculino,59,Nacional,Excelente,5,14,"""Mi alma mater""","""No puedes dejar de visitar las escalinatas de la Universidad de Guanajuato, este edificio tiene su lugar ganado en los billetes de mil pesos, por algo sera.""",México,Español,PC,23/11/2016
Femenino,,Nacional,Excelente,5,21,"""LA MEJOR VISTA DE LA CIUDAD DE GUANAJUATO""","""Definitivamente es el mejor lugar para apreciar el colorido y hermoso centro de la ciudad, un lugar lleno de calma, donde puedes comprar recuerdos y comida típica como las ""guacamayas"" una botanita y por supuesto, el mejor fondo de fotografías. Tiene un mirador que tiene un costo de $10 por persona, en lo personal me da mucha paz el lugar.""",México,Español,PC,23/11/2016
Femenino,21,Nacional,Excelente,5,28,"""Visita escolar a la Universidad""","""Simplemente ¡Wow! Entrar a la Universidad recorrer sus espacios  hasta la azotea prácticamente, nos dieron chance por que íbamos como estudiantes de otra Universidad.""",México,Español,PC,23/11/2016
Femenino,23,Nacional,Excelente,5,13,"""Buena vista""","""Subir las escaleras no requiere de mucha condición y al llegar a la cima la vista es excelente. Recomiendo visitarlo de día para apreciar la ciudad y de noche para ver lo hermoso que brillan las luces.""",México,Español,PC,21/11/2016
Femenino,48,Internacional,Muy bueno,4,198,"""Gorgeous Building""","""During your visit to Guanajuato, be sure to have a look at this beautiful university building. The steps are often used for various purposes--we saw graduation photos being done and also a music performance. Be sure to get your photo on the steps.""",Estados Unidos,Inglés,PC,20/11/2016
Femenino,56,Nacional,Excelente,5,39,"""Vistas preciosas""","""Edificio impresionante a poca distancia del centro. Si subes las escaleras tienes unas vistas de la ciudad muy bonitas.""",México,Español,PC,20/11/2016
Masculino,34,Internacional,Regular,3,33,"""Great building""","""Great picture opportunity. Its close to the center of the city with many other attractions around it we only spent about 15 minutes there and took some nice pictures.""",Costa Rica,Inglés,PC,15/11/2016
Masculino,38,Nacional,Excelente,5,17,"""No aceptes explicaciones""","""Guanajuato es difícil sino imposible disfrutar sin ser asaltado por guías que realmente pueden llegar a ser agobiantes. En las escaleras la universidad, preciosas, no pude evadir a uno que hablaba y hablaba, haciendo imposible que puedas seguir y disfrutar el lugar. Quizá es mejor correr el riesgo de lucir descortés, avanzar sin mirar a nadie y así poder disfrutar del lugar.""",México,Español,Móvil,15/11/2016
Femenino,34,Internacional,Muy bueno,4,36,"""Hermosa fachada""","""Visitamos Guanajuato en nuestro recorrido por México y la verdad que es muy lindo! Tiene pintorescos edificios y calles angostas y con escaleras. Está construida en desnivel por lo que a veces resulta un poco cansador el paseo pero se disfruta muchísimo. La universidad es un edificio de fachada imponente y de color blanco. Es muy tradicional en octubre la fiesta del Cervantino por lo que está llena de estudiantes de todo el mundo.""",Argentina,Español,PC,13/11/2016
Masculino,41,Nacional,Excelente,5,4,"""Parece un castillo""","""Ideal para subir las escalinatas y divisar su linda vista panoramica de la ciudad. recomiendo visitarla de noche cuando esta iluminada.""",México,Español,PC,12/11/2016
Femenino,46,Nacional,Muy bueno,4,15,"""Una fachada espectacular""","""La primera impresión al verla por fuera es ¡GUAU! Es impresionante su fachada, de verdad visítenla y suban sus escaleras. Lástima que no destaque académicamente en nada pero su edificio es genial.""",México,Español,Móvil,8/11/2016
Femenino,46,Nacional,Excelente,5,55,"""Vista inolvidable""","""Unas escaleras que te llevarán a una imagen increíble para tu recuerdo. No dejes pasar este sueño en tus ojos.""",México,Español,Móvil,6/11/2016
Femenino,45,Nacional,Excelente,5,25,"""Gran Edificio""","""Edificio histórico con un gran auditorio que nos albergo durante el Coloquio Cervantino, Si subes las escaleras tendras una buena vista de la ciudad. El edificio es histórico y bello.""",México,Español,PC,4/11/2016
Masculino,40,Nacional,Excelente,5,23,"""Excelente arquitectura y buen lugar para fotos""","""Magnificas posibilidades de fotos, arquitectura espectacular y un lugar céntrico y pintoresco. Su escalinata es impresionante.""",México,Español,PC,2/11/2016
Femenino,35,Nacional,Excelente,5,34,"""Realmente bonita y espectacular""","""Te quedas boquiabierta, es una universidad como pocas, está situada en el centro de Guanajuato, es grandísima, sus oficinas bonitas, acondicionadas, limpias y elegantes, te dan ganas de volver a estudiar en ese lugar, su gente se vé sana en todos los aspectos,""",México,Español,PC,1/11/2016
Femenino,21,Nacional,Excelente,5,19,"""Hermoso edificio""","""Es parte importante de Guanajuato y realmente es un bello edificio según nos comentaron está basado en un edificio europeo, realmente tiene una arquitectura wow! Estoy enamorada de mi México.""",México,Español,Móvil,26/10/2016
Masculino,47,Nacional,Excelente,5,14,"""Precioso edificio""","""Si visitas Guanajuato no puedes dejar de conocer la Universidad, este tipo de arquitectura no es común dentro de las ciudades de México.""",México,Español,PC,26/10/2016
Masculino,53,Nacional,Excelente,5,63,"""Enmarca la ciudad, con su bella arquitectura""","""El edificio de la Universidad es además de bello arquitectónicamente, un lugar muy popular y tradicional entre los visitantes a la ciudad, en la tarde para admirarlo y en las noches los fines de semana con la estudiantina en las callejoneadas.""",México,Español,PC,26/10/2016
Femenino,50,Nacional,Regular,3,20,"""Imprescindible visitarla""","""Me agrado mucho revisitar esta casa de estudios, aunque las escalinatas estan algo descuidadas, mantiene su imagen de formadora de talentos.""",México,Español,PC,25/10/2016
Masculino,50,Nacional,Excelente,5,44,"""PRECIOSA Y SEÑORIAL""","""Es un recinto impresionante, hermoso, digno representante de la casa de estudios del estado de Guanajuato. Con una arquitectura maravillosa y con su escalinata tan representativa y famosa.""",México,Español,PC,19/10/2016
Femenino,23,Nacional,Muy bueno,4,70,"""Hermosa""","""La arquitectura de la universidad es impresionante es casi una obra de arte. Puedes subir y ver todo muy padre. Hay personas ahí que te cuentan un poco sobre la historia. Solo cuidado por que te ponen un precio.""",México,Español,Móvil,18/10/2016
Masculino,26,Nacional,Excelente,5,46,"""Bonito lugar""","""Es un bonito lugar para visitar, las escaleras de la universidad resultan ser muy emblemáticas, sin duda alguna uno de los lugares obligados de Guanajuato.""",México,Español,Móvil,18/10/2016
Femenino,31,Nacional,Excelente,5,40,"""Nice public university""","""I don't know how relevant it would be to visit this site during other times but for the festival Cervantino is an excellent place to be because they have art galleries related to the Quijote theme, and their theatre shows excellent plays dealing with Cervantes works.""",México,Español,PC,17/10/2016
Masculino,40,Nacional,Excelente,5,11,"""Entré a la tienda =O""","""Quedé fascinado por todos los productos que venden, algunos ecológicos, otros de vestir, unos otros académicos y varios mas. Una tienda que muestra respeto e idealismo del ser un estudiante universitario. Además, los precios no se me hicieron elevados. Se me antoja estudiar ahí...""",México,Español,PC,16/10/2016
Masculino,,Nacional,Excelente,5,5,"""Maravillosa estructura arquitectónica""","""Mas sorprendente en persona que en fotografías, es difícil encontrarla libre de turistas pero vale la pena admirarla y recorrerla, no está abierta al publico durante periodos de clases.""",México,Español,PC,13/10/2016
Femenino,,Internacional,Muy bueno,4,12,"""De visita en el coloquio""","""Es un hecho modo recinto que cuenta con un observatorio, un hermoso auditorio y una sala de exposiciones ocasionales.""",Perú,Español,Móvil,11/10/2016
Femenino,39,Internacional,Excelente,5,52,"""Las universidad más grande que he visto""","""Está super bin cuidada, esta muy grande. Tiene varias aulas, actividades para público en general y un mirador para que los turistas puedan ver (tienes que ir después de las 7:30pm)""",Panamá,Español,Móvil,8/10/2016
Masculino,47,Internacional,Muy bueno,4,93,"""La universidad insignia del estado""","""La arquitectura de este edificio es diferente al resto de la cuidad lo que lo hace destacarse a la vista.""",Estados Unidos,Español,PC,2/10/2016
Masculino,64,Nacional,Excelente,5,24,"""Una belleza""","""Impresionante hermosura de lugar, icono de de Guanajuato, lo complicado es el acceso en automóvil. su arquitectura majestuosa.""",México,Español,PC,29/9/2016
Femenino,31,Internacional,Regular,3,211,"""University""","""Its Guanjuato´s University it's has amazing architecture and it has a lot of stairs great for taking pictures and experiencing amazing adventures.""",Estados Unidos,Inglés,Móvil,28/9/2016
Femenino,36,Nacional,Muy bueno,4,30,"""Buen edificio y un sello de Guanajuato""","""Es un edificio característico de Guanajuato, tiene una gran historia y es un sello indiscutible de la ciudad.""",México,Español,Móvil,27/9/2016
Femenino,21,Nacional,Excelente,5,63,"""Hermosa""","""La verdad es que todo Guanajuato es hermoso, pero sus edificaciones te dejan con la boca abierta, la universidad es una de las tantas riquezas visuales y culturales que tiene este Estado, su cantera, escalinata, puertas y demás la hacer verse hermosa y majestuosa. Cuando vayan a Guanajuato, es uno de los lugares a visitar sin duda, si se quedan hospedados en algún hotel del centro se llega caminando.""",México,Español,PC,27/9/2016
Masculino,57,Nacional,Excelente,5,7,"""Parada obligada en Guanajuato""","""Un lugar muy bonito en guanajuato, parada obligada en guanajuato si se visita por primera vez, imperdible una fotografía en la escalinata. Muy bonito.""",México,Español,PC,26/9/2016
Femenino,31,Nacional,Excelente,5,42,"""¡Hermosa!""","""Mis viajes a esta ciudad siempre han sido en temporada de cervantino, temprano hay menos gente por el solazo así que es buena opción para recorrer la universidad por dentro es hermosa!! y por las tardes instalan un cine en las escaleras <3 (cervantino)""",México,Español,PC,24/9/2016
Femenino,46,Nacional,Excelente,5,16,"""¡¡Una arquitectura hermosa!!""","""Vale mucho la pena visitarla, nosotros no pudimos entrar porque ya era tarde; sin embargo solo el subir las escaleras visitarla por fuera vale mucho la pena. Suban las escaleras para que tengan una vista de Guanajuato desde la Universidad. ¡Muy bonita!""",México,Español,Móvil,23/9/2016
Masculino,28,Nacional,Muy bueno,4,83,"""No entré, pero por fuera es bello""","""No entré al edificio, pero en si su fachada y sus escaleras ya son un lugar iconico de Guanajuato. Si vas a Guanajuato lo debes visitar.""",México,Español,PC,22/9/2016
Masculino,33,Nacional,Muy bueno,4,73,"""Escalar""","""Lo interesante de la Universidad es su gran escalinata donde se pueden obtener excelentes fotos para el diario de viaje, y el enclave dentro del corazón del centro histórico de esta ciudad increible. NO vas a dejar de ir porque está ahi!!...de pasada!!!""",México,Español,PC,18/9/2016
Masculino,37,Nacional,Excelente,5,453,"""El patio central es amplio y su fachada es hermosa""","""Visita la zona UG, sube sus escalinatas y puedes entrar a su interior para visitar su Galería y su observatorio en el 5to. piso puedes subir por el elevador de la parte de atrás de las escalinatas, pero sobre todo la vista desde ahí es maravillosa.""",México,Español,PC,18/9/2016
Femenino,25,Nacional,Excelente,5,11,"""Imperdible""","""Tan solo admirar esas escaleras, te dan ganas de subir para tomarte la foto, en las tardes, empiezan las callejoneadas y ahí es un punto de partida, donde hacen una presentación muy cómica.""",México,Español,PC,18/9/2016
Masculino,42,Nacional,Excelente,5,101,"""Imponente""","""Este edificio esta imponente se puede ver desde todo lados de la ciudad de Gto. es increible que haya un edificio tan grande como su basílica. Su arquitectura es impresionante. esta en el centro de Gto. GTO. y es una obra de arte la construcción.""",México,Español,PC,18/9/2016
Masculino,38,Nacional,Excelente,5,25,"""No puede faltar el recorrido""","""No puedes no ir a conocer y tomarte la foto en este grandioso lugar. Muy céntrico. A un costado hay más instalaciones que también debes conocer.""",México,Español,PC,15/9/2016
Masculino,,Internacional,Excelente,5,11,"""Excelente lugar para visitar""","""Si vas a Guanajuato, tienes que visitar su majestuosa Universidad, subir sus escalones y hasta visitar su museo Alfredo Duges, que se encuentra en el edificio.""",Venezuela,Español,Móvil,15/9/2016
Masculino,39,Nacional,Muy bueno,4,60,"""Revives la película El eestudiante""","""Gracias al guía (Sr de bastón amarillo) nos descifro todos los símbolos y origen de su arquitectura, junto con parte de la historia de México. Contó algunas leyendas del lugar. No es solo una escalinata para tomar la foto del recuerdo, vale la pena dedicarle unos minutos.""",México,Español,Móvil,14/9/2016
Femenino,56,Internacional,Excelente,5,20,"""Impressive building""","""Everytime I come to Guanajuato, I go all the way up and take beautiful pictures of the city, 86 steps to be exact. For the first time we decided to take a tour inside the university and it was pretty cool. If you have the chance go inside and take that tour, it is worth it.""",Estados Unidos,Inglés,PC,14/9/2016
Masculino,29,Internacional,Regular,3,55,"""Nice Building to Take a Look at""","""It's a very nice building, right in the city centre so I would definitely go for a look. It seemed to be closed up when I went so I couldn't go inside. It's by no means the best thing to visit in the city but still worth a visit.""",Estados Unidos,Inglés,Móvil,13/9/2016
Masculino,26,Nacional,Excelente,5,25,"""Night stroll""","""We came across this beautiful university while taking a nigh walk. It is lit up beautifully at night. Catch your breath and climb the many afford to see the best view of el pipila at night. A very nice art shop is across the street I highly recommend for souvenirs.""",México,Inglés,Móvil,13/9/2016
Masculino,65,Internacional,Muy bueno,4,1,"""Accidentalmente llegó a esta ......""","""Guanajuato pequeñas atracciones se concentran, acabamos de vivir en el centro, el transporte todos los días es ""patas"" y vieron este edificio blanco, eso es lo que la iglesia, a continuación, navegar por Internet en la Universidad de imagen Guanajuato, sé que ya lo he visto. No se puede ir, podemos darle la vuelta en un círculo, sino que también es una muy pequeña universidad.""",Birmania,Chino,PC,10/9/2016
Femenino,33,Nacional,Excelente,5,8,"""Para conocer y disfrutar""","""El edificio principal de la Universidad posee una belleza arquitectónica que vale la pena conocer, además de poder disfrutar de las proyecciones y eventos a los que da lugar para todos los estudiantes, visitantes y público en general.""",México,Español,Móvil,9/9/2016
Masculino,50,Nacional,Muy bueno,4,100,"""Bonito edificio""","""Este es el lugar para tomar un agradable imagen. Usted no necesita ir dentro del edificio. Durante el Festival Cervantino es el lugar para mirar fotos agradable en el la Universidad de escaleras.""",México,Español,PC,7/9/2016
Masculino,30,Nacional,Muy bueno,4,39,"""¡Muy bonita para verla!""","""Es de lo más bonito de Guanajuato. Subiendo las escaleras tienes otra bonita vista. Está muy cerca del Teatro Juarez.""",México,Español,PC,6/9/2016
Femenino,42,Internacional,Muy bueno,4,80,"""Emblema de la ciudad""","""La Universidad tiene mucha tradición y además tiene correlato con la activa vida que tiene la ciudad, puesto que ahí estudian jóvenes de diversas partes de México y también del exterior. También se puede apreciar una parte de la ciudad desde la parte superior de las escalinatas.""",Argentina,Español,PC,6/9/2016
Masculino,29,Internacional,Excelente,5,3,"""Emblemática""","""Emblemática construcción y gran institución con enorme historia y un futuro prometedor. Vale la pena subir las escalinatas para observar la vista desde arriba.""",Argentina,Español,Móvil,2/9/2016
Femenino,30,Internacional,Excelente,5,53,"""A symbol of great architecture""","""This building is amazing to look at the craftsmanship. It is a symbols of simplicity and effective building as the place where it sits is very constrained. I recommend walking up the stairs as there is an amazing view the monument of the Pipila and of the city.""",Canadá,Inglés,PC,28/8/2016
Masculino,24,Nacional,Regular,3,7,"""Paseo en pareja""","""Muy bonitas edificaciones y con excelentes eventos realizados en las escaleras enormes, cuando fuimos habia un tipo de expo cinematografica, donde en una mega pantalla proyectaban peliculas y la gente nos podiamos sentar gratuitamente en las escaleras de la universidad, muy bonito.""",México,Español,PC,25/8/2016
Masculino,45,Nacional,Excelente,5,6,"""Imponente""","""Escalinatas que representan el camino a la excelencia, sede de la facultad Derecho, antes Colegio del Estado.""",México,Español,PC,24/8/2016
Masculino,23,Nacional,Muy bueno,4,22,"""Bella""","""Lugar emblemático, muy bello, unas escaleras muy bien cuidadas que cuando las subes todas tienes una bonita vista de la ciudad, De noche se ve espectacular.""",México,Español,PC,23/8/2016
Femenino,,Nacional,Muy bueno,4,10,"""Icono de la ciudad""","""Las escalinatas de la universidad son accesibles a todos y el interior del edificio encierra varias sorpresas, recomiendo el llamado ex patio jesuita y buscar la puerta del cielo""",México,Español,PC,23/8/2016
Masculino,23,Nacional,Excelente,5,1,"""UG""","""Excelente las escalinatas una vista increíble y la infraestructura de la misma forma muy recomendable para visitar en familia, con tu pareja o amigos.""",México,Español,Móvil,22/8/2016
Femenino,,Nacional,Excelente,5,10,"""Beautiful building for sightseeing""","""Beautiful building and offers you with great views of the town! The place seems magical and is a place to visit.""",México,Inglés,PC,22/8/2016
Masculino,47,Internacional,Muy bueno,4,21,"""De los lugares obligados para visitar…""","""Muy bonita la universidad. Siendo de los lugares emblematicos de guanajuato creo que es de los lugares obligados a visitar al menos para tomarte la foto y conocer un poco del patrimonio del estado.""",Ecuador,Español,PC,16/8/2016
Masculino,58,Nacional,Excelente,5,116,"""Hermosa fachada""","""Esta vista de la Universidad de Guanajuato es una de las mas contempladas e icónicas de la ciudad. Con esa gran escalinata al frente al subir o estar al pie de ella nos da cuenta de la imponente escala de esta edificación.Su ambiente como casi toda la Ciudad de Guanajuato es demasiado agradable,solo que aquí se ven mas juventud,debido a los estudiantes que acuden a estudiar aquí.""",México,Español,PC,14/8/2016
Masculino,,Internacional,Regular,3,2,"""Interesante""","""Disfruta de una buena vista, tanto de una parte de la ciudad como de algunos callejones que pasan debajo de ella, ideal para night selfies.""",Ecuador,Español,Móvil,13/8/2016
Femenino,,Internacional,Muy bueno,4,57,"""De película""","""Las escalinatas y su arquitectura son divinas. Y muy utilizadas para recrear épocas en pelìculas Se ve imponente desde el Pipila y subir todo un desafío.""",Argentina,Español,PC,13/8/2016
Masculino,20,Nacional,Muy bueno,4,27,"""Majestuoso inmueble""","""Bellísimo lugar con monumentales escaleras y puertas, desde su entrada principal hay una maravillosa vista de la ciudad, el color de la cantera es observable desde cualquier lugar de la ciudad un punto clave de visitar la ciudad.""",México,Español,Móvil,12/8/2016
Femenino,67,Internacional,Excelente,5,47,"""Historical""","""If you want to learn a little bit more of the history of Guanajuato and add a little bit of culture, you should visit the University, is like traveling to the past.""",Estados Unidos,Inglés,PC,10/8/2016
Masculino,44,Nacional,Excelente,5,3,"""Universidad de Guanajuato""","""Hermoso lugar.... De noche es espectacular, se siente la buena vibra, es digno de visitarlo. Y sus alrededores también increíble.""",México,Español,Móvil,10/8/2016
Femenino,34,Nacional,Muy bueno,4,23,"""Impresionante""","""No te imaginas lo que encontrarás adentro, no solo es el auditorio lo que ves, puedes recorrer las aulas de esta bonita universidad.""",México,Español,PC,9/8/2016
Masculino,35,Nacional,Excelente,5,108,"""Foto obligada""","""Uno de los edificios más bellos de Guanajuato. Esa larga escalinata, los colores que tiene y su arquitectura lo hacen único. Vale la pena más de una foto en ese lugar.""",México,Español,Móvil,8/8/2016
Masculino,29,Internacional,Excelente,5,63,"""Un resumen de la ciudad""","""Es de los sitios más representativos de la ciudad, con una historia reciente, pero que representa todo lo demás a la perfección. Todo un reto subir las escaleras para tener una vista diferente.""",España,Español,PC,7/8/2016
Masculino,31,Internacional,Excelente,5,141,"""Hermoso""","""La universidad es un lugar muy bello que esta dentro de la ciudad Magica. Tiene una arquitectura increible, sus pasillos son eternos y es casi como un castillo, desde la cima de sus escaleras, se puede ver gran parte del pueblo de Guanajuato.""",Perú,Español,PC,4/8/2016
Femenino,28,Nacional,Muy bueno,4,25,"""Graduados""","""Fuimos en la salida de estudiantes asi que estaba a reventar y muy arreglado, y estaba abierto.""",México,Español,PC,1/8/2016
Femenino,46,Nacional,Excelente,5,59,"""La arquitectura es maravillosa""","""Ir a Guanajuato visitar sus callejones y pasar por la uní, esa exquisita escalinata que te da una gran vista de la ciudad, se respira un ambiente colonial ahí, vale la pena que la visites quien no se ha enamorado de Guanajuato.""",México,Español,PC,1/8/2016
Femenino,40,Nacional,Excelente,5,58,"""Cerrado""","""No pudimos entrar por remodelación pero se que es un museo de la universidad, por fuera es imponente, su construcción es hermosa, fue una lastima no poder entrar.""",México,Español,Móvil,1/8/2016
Femenino,28,Nacional,Excelente,5,16,"""DE VISITA EN GUANAJUATO""","""A simple vista te puedes maravillar con su arquitectura de tan imponente y significativo lugar, además de su historia, un lugar que no puedes dejar de visitar, si estas ahí.""",México,Español,PC,30/7/2016
Masculino,31,Nacional,Muy bueno,4,189,"""Visita obliga""","""La hermosa universidad con sus famosas escaleras, todo en verde, hecha de cantera, es un joya de la arquitectura mexicana.""",México,Español,PC,29/7/2016
Femenino,35,Nacional,Excelente,5,111,"""Very impressive arquitechture""","""Dont forget to visit the arquitecture is beautiful.""",México,Inglés,PC,29/7/2016
Femenino,65,Nacional,Muy bueno,4,453,"""An attractive site and unique""","""Not sure what is is suppose to represent. Is it a castle?, is it a church to a fortress? In any case, walk up the long and somewhat steep exterior staircase and you will be rewarded with a very nice view. When we were there, it was very busy with students going up or down, chatting away, laughing etc. it was a joy to be there.""",México,Español,PC,27/7/2016
Masculino,49,Nacional,Excelente,5,4,"""Amazing place!!!""","""Plan to visit during the night, ilumination along with the building itself is just great!! During the day it's also good.""",México,Inglés,Móvil,27/7/2016
Femenino,60,Nacional,Regular,3,5,"""Guanajuato""","""Uno de los lugares más bellos de Guanajuato, impresionante la escalinata, nadie puede ir a Guanajuato y no conocer la casa de estudios más importante del centro de la República.""",México,Español,PC,25/7/2016
Femenino,21,Nacional,Muy bueno,4,58,"""IDEAL PARA UNA BUENA FOTO""","""La arquitectura de este lugar es perfecto para unas foros increíbles... sus características escalinatas serán el marco perfecto junto con un guía que explica la historia del recinto.""",México,Español,PC,25/7/2016
Femenino,57,Nacional,Excelente,5,5,"""Excelente Arquitectura""","""La universidad es muy bonita por dentro y por fuera , tiene bastantes escalones y es muy bonita la vista desde ahí arriba.""",México,Español,PC,25/7/2016
Masculino,58,Nacional,Excelente,5,2,"""Familiar""","""Un lugar lleno de calles por recorrer, además vas por la calle con unos señores que cantan estilo español muy bueno vale la pena visitar.""",México,Español,Móvil,25/7/2016
Masculino,24,Internacional,Excelente,5,1,"""Excelentes fotografías""","""Que tal amigos, en este lugar de Guanajuato podrás tomar unas hermosas fotos de la ya tradicional Universidad, sus escaleras y fachada son increíbles, solo te recomiendo tener cuidado con los que supuestamente te dan informes, ya que se ofrecen amablemente a tomarte una foto y contarte historia sobre la iniversidad, a cambio te piden cooperación ""voluntaria"" que si no cumplen sus expectativas terminan molestanse y hasta ""te mientan la madre"" discretamente, te recomiendo que le pidas a alguien más te tome la foto y así sirve que socializas con nueva gente y se hacen pláticas increíbles.""",Paraguay,Español,Móvil,25/7/2016
