Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha
Masculino,44,Nacional,Excelente,5,57,"""Visita obligada de pareja""","""Es un espacio muy pequeño pero hay que ir, puedes entrar a la casa que fue de Ana y subir hasta el balcón, ahí venden recuerdos y podrás amarrar un candado si deseas como simbolo de enamorados, muy bonito.""",México,Español,PC,4/5/2017
Masculino,60,Nacional,Regular,3,41,"""Parte de la historia de Guanajuato""","""Es un lugar curioso e histórico. Hay siempre mucha gente y hay que tener paciencia para la foto. De noche es más complicado por ser muy estrecho el callejón.""",México,Español,PC,3/5/2017
Femenino,34,Nacional,Muy bueno,4,4,"""Momento de bonito""","""Fue una impresión de sorpresa al llegar al lugar, pues creí que las casas eran más grandes y estaban más separadas, pero es un lugar bonito, mágico y trágico por las historias que se narran. Me gustó mucho conocerlo.""",México,Español,PC,3/5/2017
Masculino,50,Nacional,Excelente,5,14,"""Parador obligado para todo visitante a la ciudad""","""Es el final del recorrido de la callejoneada, y que es una callejoneada, pues nada más que un recorridos entre los más de 3000 callejocitos del centro de la ciudad, obvio guiados por jóvenes vestidos a la usanza colonial los cuales engalanan el recorrido con historias y cánticos románticos y picaros además de dinámicas participativas con el público acompañante. Definitivamente una experiencia grata y amena para el visitante y no basta con hacerla una vez..""",México,Español,PC,3/5/2017
Femenino,32,Nacional,Excelente,5,49,"""Caminata, rinconada y casa""","""Después de caminar por los andadores, puedes llegar a este callejón y es lindo. Si hay mucha gente pues es un lugar típico de conocer, pero vale la pena, además sentir que puedes darle un abrazo y beso a tu pareja es como cumplir una tradición pueblerina linda.""",México,Español,PC,3/5/2017
Masculino,38,Internacional,Excelente,5,22,"""You'll fall in love all over again""","""We visited this place in April of 2017 and loved it the story behind El callejón del beso will make you fall in love all over again his a must see attraction in Guanajuato.""",Estados Unidos,Inglés,Móvil,2/5/2017
Masculino,21,Internacional,Excelente,5,117,"""Recomendado para parejas""","""Su espacio permite que se las parejas puedan hacer su ritual, de lo contrario puede acarrear mala suerte, muy curioso y de obligada visita.""",Colombia,Español,PC,2/5/2017
Femenino,25,Internacional,Muy bueno,4,65,"""Do it through a Callejoneada""","""It's worth coming with a Estudiantina during a callejoneada. Otherwise you might be somewhat disappointed of how dirty and small it is. It's necessary to know the story through a Estudiantina that you can start in from of the San Diego Church.""",Bélgica,Inglés,PC,1/5/2017
Masculino,50,Internacional,Malo,2,51,"""No dejes que te lleven""","""Llega por tus propios medios, porque si llegas auxiliado por alguien, es seguro que te pedirá -de alguna manera- dinero para pasar por el mentado callejón. En mi caso, llegué en una callejoneada, y al arribar al callejón el animador de la tuna se pone en la entrada pidiendo ""cooperación voluntaria para una asociación"".""",Estados Unidos,Español,Móvil,30/4/2017
Femenino,34,Internacional,Muy bueno,4,56,"""El camino angosto es como Guanajuato""","""Una pequeña atracción turística que también figura en la guía. El lugar donde la casa y la casa se llenan tan cerca que el camino se estrecha. Dependiendo de algunas personas, parece que terminará bien, pero hay muchas personas que se besan mientras se besan o toman fotos.""",Japón,Japonés,Móvil,26/4/2017
Femenino,,Nacional,Muy bueno,4,5,"""Romantic one!""","""Is a lovely hallway, very romantic story but always with a huge queue the best hour to hit is by the morning before 9.""",México,Inglés,Móvil,25/4/2017
Masculino,22,Nacional,Regular,3,8,"""Un besito para la suerte""","""Es un callejón donde te das un beso (o dos o tres o cuatro) no tienen nada de especial, más que la leyenda y que al lado venden excelentes recuerdos, lo mejor de todo esto fue besar a mi novia técnicamente en público, buen lugar.",México,Español,Móvil,24/4/2017
Masculino,40,Internacional,Excelente,5,148,"""Un lugar obligado""","""Es un lugar típico de Guanajuato el cual por lo mismo es muy concurrido entoces debes ir con paciencia, falta un poco de orden pero al final logras la foto, si quieres menos gente puedes ir de noche que por lo mismo ya no hay tanta gente y puedes estar más agusto.""",Colombia,Español,PC,24/4/2017
Masculino,52,Nacional,Excelente,5,10,"""¡Hay que ir! ¡Es un MUST de Guanajuato!""","""En esta ocasión yo no llevaba expectativas y me dejé llevar por la experiencia del misterioso callejón del beso.

En realidad la historia del callejón es contada por todos lados, escrita en souvenirs, contada una y otra vez por varios oportunistas desde niños a señores que por unos cuantos pesos o como le llaman ellos ""cooperación voluntaria no obligatoria"" le cuentan a uno la tan famosa historia en 2 minutos.

Vale la pena esperar unos minutos a que avance la fila de los enamorados del momento a que les tomen unas 3 o 4 fotos del beso en el escalón pintado de rojo para llegar y formar parte de tan conocida historia por algunos segundos.

También nos subimos al balcón sin costo alguno y ahí venden candados a $40 para ponerlos en el balcón y pedir un deseo o hacer una promesa en pareja.

Lo curioso es que no te dan llave así que sabes que los van a quitar sino ese día uno próximo.

Así que vayan, conózcanlo y no se ""engenten"" de los oportunistas que no dejan de ofrecer sus servicios.""",México,Español,Móvil,21/4/2017
Masculino,31,Nacional,Regular,3,140,"""Imposible llegar en auto""","""Las calles aledañas son muy estrechas y no es recomendable ir en auto hay incluso marcas de tallones en las paredes de los autos que no caben y salen rallados. Lo mejor es contratar un tour, ellos te llevan a una calle cercana y ya se camina hasta el callejón; pero si la subida es pesada, la caminata es relativamente larga para ver solamente el callejón que es muy chiquito. Es una atracción famosa, pero hay que estar dispuesto a caminar y de subida ya que está en una parte alta.""",México,Español,Móvil,18/4/2017
Masculino,,Nacional,Regular,3,10,"""Un beso más…""","""Clásico callejón del beso en Guanajuato, está padre para la foto del recuerdo. Al llegar regularmente hay alguien q te cuenta la historia del callejón y por q es tan famoso, en días festivos ( Semana Santa) llega a haber cola para la foto en el dichoso callejón.""",México,Español,Móvil,18/4/2017
Femenino,40,Nacional,Muy bueno,4,26,"""Un clásico""","""Un clásico para visitar en Guanajuato, siempre está muy lleno, pero es un lugar lindo y vale la pena esperar (maximo 5 min) si no, es mejor regresar después. Te cuentan la leyenda por una módica propina y el acceso y tomarte la foto ahí no tiene ningún costo.""",México,Español,Móvil,18/4/2017
Femenino,33,Nacional,Malo,2,127,"""Largas filas""","""Si vas ármate de paciencia, fuimos en temporada alta y la fila larguísima de mas de una hora eso sin contar que la gente se metía a la fila y muchas personas queriéndote contar la historia a cambio de propina, vendedores ambulantes y todo para obtener tu foto.""",México,Español,PC,17/4/2017
Masculino,61,Internacional,Excelente,5,58,"""Visita""","""Callejón emblemático de la ciudad de Guanajuato, un bello lugar con una bonita historia. Visita obligada en Guanajuato.""",Uruguay,Español,Móvil,17/4/2017
Femenino,42,Internacional,Muy bueno,4,186,"""Get there early or expect to queue""","""A lovely spot for a smooch and a photo. We went at 9am and there was no queue. A man there to take photos for you for a small fee if you need it. If you go late afternoon expect to wait your turn.""",Islandia,Inglés,Móvil,16/4/2017
Masculino,48,Nacional,Muy bueno,4,5,"""Check necesario""","""Es una parada obligada cuando estás en Guanajuato, en temporadas altas la fila es larga pero vale la pena si quieres tener tu foto del recuerdo, hay gente que te ofrecen tomarte la fotografía del recuerdo a un precio accesible. Por la zona encontrarás personas que te cuentan la leyenda del callejón del beso, busca que te la cuente algún niño y dale a cambio unas monedas (vale la pena).""",México,Español,Móvil,15/4/2017
Masculino,51,Nacional,Regular,3,55,"""Un lugar para visitar siempre que vamos a Guanajuato""","""Cada vez que vamos con la familia a Guanajuato visitamos el callejón del beso, es bueno conocer la leyenda y disfrutar de un beso con mi esposa.""",México,Español,PC,14/4/2017
Femenino,37,Nacional,Muy bueno,4,55,"""Dice la leyenda""","""Mágico, la leyenda es romántica y trágica a la vez.. vayan con tiempo porque hay fila para pasar y tomar fotos.""",México,Español,Móvil,14/4/2017
Femenino,26,Internacional,Malo,2,327,"""Way over-touristed""","""I haven't read other reviews, but I get the idea that the ""lovers"" who kiss on the balcony are paid actors. The huge crowds here (at certain times) make for a mob scene. If you must come here -- vs. the many other romantic callejones in Guanajuato -- walk uphill (or start from the uphill side and walk downhill) to where the passageway is really narrow. There are some graffiti-enscribed doorways that feel much more romantic than the chaos below.""",Estados Unidos,Inglés,PC,13/4/2017
Masculino,64,Internacional,Muy bueno,4,190,"""A tradition""","""End the Callejoneada (one hour walking tour through small alleys in downtown Guanajuato with a music group) with an stop at the Alley of the Kiss....sad story...a legend...you never know if that really happened.""",República Dominicana,Inglés,Móvil,13/4/2017
Femenino,23,Internacional,Excelente,5,5,"""Love…""","""Charmin little place to visit in the heart of the city....a must when in Guanajuato...for a small donation there's many teens willing to tell you a bit of background on how this place got its name...its nice that they let you go up and snap your picture for free.""",Estados Unidos,Inglés,Móvil,13/4/2017
Masculino,57,Nacional,Regular,3,93,"""Como éste hay muchos callejones en la ciudad""","""Callejones más limpios, mejor cuidados y más lindos que éste. Y sin guías de turistas cambiando el nombre de la leyenda ni vulgaridades. No es un sitio indispensable.""",México,Español,Móvil,13/4/2017
Masculino,56,Nacional,Muy bueno,4,8,"""Leyenda urbana""","""Lugar clásico que por su situación constructiva se ha vuelto una leyenda urbana en la ciudad. Interesante sitio rodeado de la arquitectura típica de la ciudad. Todo un atractivo. Se recomienda no ir solo, por seguridad.""",México,Español,Móvil,13/4/2017
Masculino,42,Nacional,Excelente,5,5,"""Es un clásico con leyenda""","""Su leyenda lo hace más interesante... Cuando dos enamorados pasan por el Callejón del Beso, deben besarse en el tercer escalón para que su amor perdure por siempre.""",México,Español,Móvil,13/4/2017
Masculino,59,Internacional,Excelente,5,14,"""Una buena leyenda sobre la ciudad""","""El lugar es un icono de la ciudad, es un sitio imperdible para todas las parejas, ya que cuenta la leyenda que debes besar a tu pareja en el tercer escalón si quieres tener una relación duradera. El callejón es angosto y pintoresco.""",Colombia,Español,Móvil,13/4/2017
Femenino,23,Nacional,Regular,3,13,"""Demasiada gente y poco orden""","""n lugar característico de Guanajuato pero con demasiada gente que llegaba el momento en que ni siquiera cabíamos llegando a representar un peligro... ojalá la secretaria de turismo o quien corresponda organice esta situación.""",México,Español,Móvil,12/4/2017
Femenino,64,Nacional,Muy bueno,4,17,"""Una lástima…""","""Visitamos el callejón toda mi familia. Una lástima que las niñas que te cuentan la leyenda, lo hagan con chistes morbosos, de doble sentido y muy corrientes a mi gusto, respecto a los 'tipos de besos'. Fuera de eso, vale la pena conocerlo por ser un ícono de la ciudad.""",México,Español,Móvil,11/4/2017
Femenino,45,Nacional,Malo,2,13,"""El callejón de los empujones""","""Tanto me platicaron del Callejón que llegue a Guanajuato con un solo objetivo, conocer el dichoso Callejón, y valla sorpresa que me he llevado pues no era nada parecido a lo que me esperaba . Entre gritos, vendedores gritando a todo pulmón y basura logre atravesar a la multitud solo para percatarme de que ahora había que pagar para tomarse la foto, para subir al balcón , casi había que pagar para verlo. Yo solo quería conocer el Callejón y valla la sorpresa que me lleve.""",México,Español,PC,10/4/2017
Masculino,33,Internacional,Excelente,5,301,"""Be your own Romeo and Juliet""","""There is a romantic Mexican tale associated with this little alleyway and it's easy to get caught up in it. A classic tale of love between two young people, despite the objections of intolerant parents, One can practically imagine the presence of these young people on the balcony above this alleyway. Despite the little gift shop tucked in at the top of the stairs, you can have your photographic moment on the balcony, but we believe the best photo opportunity is on the third stair up beneath the balcony and it is painted red to mark it! If you really want to enter into the romance of this experience, buy a small lock and paint or write your names on it and then attach the lock to the railing!""",Estados Unidos,Inglés,Móvil,9/4/2017
Masculino,49,Internacional,Muy bueno,4,161,"""Obligado en Guanajuato""","""Lo rico es ir a conocer este callejón en las callejoneadas con las tunas. Realmente delicioso y el comentario y las charlas con los muchachos de la estudiantina fabulosos.""",Colombia,Español,Móvil,8/4/2017
Femenino,33,Internacional,Malo,2,21,"""Meh""","""There are better things to do if your time is limited. I do love the tiny streets and alleys, the narrow, winding, cobblestones drives. And the tunnels! This is close to the Basilica, and we had to ask at least 3 people where it was before we found it, even when we were within a block or two of it! Tiny alley between two buildings, and you can kiss there and get at least 7 more years out of your love relationship! We were determined to find this and get it done! It is really just one more narrow, winding alley. But it's probably the tiniest!!!""",Estados Unidos,Inglés,Móvil,6/4/2017
Femenino,35,Nacional,Muy bueno,4,8,"""Esta muy padre pero hay mucha gente y no está tan bien organizado""","""Es simplemente un callejón y no es tanto algo súper turístico en mi opinión deberían de organizarse mejor, ya que hay mucha gente.""",México,Español,Móvil,31/3/2017
Masculino,53,Internacional,Regular,3,154,"""Bring a loved one""","""Great story for this romantic stop. (I won't spoil the story.) Bring a love interest or at least kiss someone while you are there.""",Estados Unidos,Inglés,PC,30/3/2017
Masculino,25,Nacional,Excelente,5,78,"""Visita obligada""","""Si estás de visita por Guanajuato, el callejón del beso es una visita obligada, si vas con tu pareja mejor, la oportunidad perfecta para un beso memorable.""",México,Español,Móvil,28/3/2017
Masculino,29,Nacional,Muy bueno,4,48,"""Excelente para visitar""","""Este lugar relata la historia de un antiguo amor y por costumbre los visitantes se dan un beso en este pequeño callejón, sin embargo la poca atención que le han puesto las autoridades ha permitido que personas ajenas al gobierno se apodere de esta atracción, deberían asignar personal para que preserve esta atracción.""",México,Español,PC,27/3/2017
Femenino,53,Internacional,Muy bueno,4,151,"""Fun little aside""","""With the narrow spot where couples are enclosed close enough to kiss and the steep steps, this is a fun little aside in a day of exploring Guanajuato.""",Estados Unidos,Inglés,Móvil,25/3/2017
Masculino,35,Internacional,Muy bueno,4,33,"""I guess you have to come""","""It's part of Guanajuato, and it's a good photo spot. You can get the whole story of the alley from a kid for just a few pesos.""",Estados Unidos,Inglés,Móvil,24/3/2017
Femenino,60,Internacional,Excelente,5,150,"""El callejón más famoso de Guanajuato""","""Es donde Guanajuato es llamada la ciudad del amor. Es agradable ver el Centro de Guanajuato como un callejón entero y verlo. Si te acercas al lugar donde la gente se está reuniendo, estaré allí. Las legendarias dos casas esperaban que los fotógrafos profesionales tomaran dinero y tomaran fotos.""",Corea del Sur,Coreano,Móvil,24/3/2017
Femenino,26,Nacional,Malo,2,57,"""Creo que ya ser volvió un touristrap""","""Hay callejones igual de lindos por toda la ciudad, antes estaba bonito porque no había tanta gente, ahora no se puede pasar, creo que es una pérdida de tiempo, a menos que tengas que pasar por ahí, pero ir a eso únicamente no creo que vale la pena.""",México,Español,PC,24/3/2017
Masculino,39,Nacional,Excelente,5,60,"""Cliché para cumplir""","""Esta bello, para ir y tomarse la foto y listo. La historia/leyenda te la relatan cada local a su forma.""",México,Español,Móvil,24/3/2017
Femenino,34,Internacional,Regular,3,26,"""Prefer do it with the guides or the night music show""","""It just a ""Callejon"" (alley) as many others you will see in the whole city. It did not seem anything special other than some locks spread around the signs. I would recommend visiting it with the guides or the nigh music show which provide far more entertaining experiences.""",Canadá,Inglés,Móvil,23/3/2017
Masculino,20,Nacional,Muy bueno,4,115,"""Punto romántico obligado""","""Como parte de los puntos icónicos de la ciudad no puedes no ir. Escucha la historia de Ana y Carlos, mientras haces fila para subir al 3er escalón, además también puedes subir al balcón. Vale la pena pagar a los fotógrafos del lugar para que te saquen una buena foto (puedes tambien darles tu cámara y te sacarán una con ella).""",México,Español,PC,23/3/2017
Femenino,30,Internacional,Excelente,5,7,"""Puro romance, icono Guanajuatense""","""Guanajuato en general es encantador, sus más de tres mil callejones, colores, calles empedradas, el callejón del beso específicamente es algo que no te debes perder si visitas Guanajuato, por tradición, solo que sea en horas de la mañana (Antes de las 11 am) ya que el lugar se pone muy muy lleno, aparte de que es muy estrecho, hay demasiada gente por la tarde y ni que decir de la noche.. Les recomiendo que vayan por la mañana a besarse... P.D. Nada más ¡No rayen las paredes!""",Argentina,Español,PC,23/3/2017
Femenino,20,Nacional,Excelente,5,30,"""Único""","""Lugar único ... Al caer la noche y con las callejoneadas es imposible pasar por ahí, así que recomiendo visitar en las tardes o mañana.""",México,Español,PC,23/3/2017
Femenino,26,Nacional,Muy bueno,4,50,"""Parada obligada, pero…""","""Este es un lugar que tienes que visitar por tradición y leyenda, la historia es muy romántica y si vas en pareja es mejor, pero como tal no es bonito, ni te ofrece un gran espectáculo.""",México,Español,PC,22/3/2017
Masculino,33,Nacional,Excelente,5,116,"""¡Lugar icónico y romántico!""","""En la bella ciudad de Guanajuato, llena de estrechos callejones y sus pintorescas fachadas, se encuentra el afamado callejón del beso.
Un lugar icónico de esta ciudad, visitada por miles de parejas donde la espera no tiene importancia con tal de inmortalizar ese beso tan ansiado en este bello lugar. Se dice que cuando dos enamorados pasan por el Callejón del Beso, deben besarse en el tercer escalón para que su amor perdure por siempre. Este callejón tiene la peculiaridad de que mide 68 cm de ancho y sus balcones están casi pegados el uno uno al otro, a la trágica distancia de -un beso-""",México,Español,PC,22/3/2017
Masculino,67,Internacional,Muy bueno,4,165,"""Apenas capaz de obtener acceso de la multitud""","""Juzgando desde lejos, puedo entender la situación de los dos amantes en este callejón. Recuerda mucho a Romeo y Julieta.""",Alemania,Alemán,PC,19/3/2017
Femenino,25,Internacional,Muy bueno,4,6,"""Gotta have photo kissing your lover here!""","""Ok...so this is a minor 'must do' while visiting this enchanted city...sort of silly, but your pictures will lend you lasting memories!""",Estados Unidos,Inglés,Móvil,18/3/2017
Femenino,26,Nacional,Excelente,5,72,"""Es único""","""Este lugar en unico en México.. lo único malo es que esta rodeado de mucha gente y es casi imposible poder pasar o tomarte foto... esta lleno de 'guias' que quieren contarte la historia del lugar...""",México,Español,PC,13/3/2017
Masculino,68,Internacional,Malo,2,86,"""Got time to kill?""","""Easy to get to, this narrow alley/stairway has a Romeo and Juliet story that you can live without. Take it or leave it, better to make out with your girl and create your own story.""",Estados Unidos,Inglés,PC,12/3/2017
Femenino,38,Internacional,Regular,3,53,"""¡Más nombre de lo que vale!""","""¡He encontrado bien sin gracia! ¡Es una escalera estrecha sin nada! Pero, como creo en esas cosas, me dio dos besos en mi marido. ¡Dice que quien se besa en esa escalera será feliz para siempre!""",Brasil,Portugués,Móvil,12/3/2017
Masculino,27,Internacional,Excelente,5,2,"""Romance""","""It's a must go! This is were I proposed to my lovely Fiancé! We go back every time we are in town. Make sure you hear/read about the legend and go up to the balcony where it all began. Bring your own lock to leave of the railing of the balcony.""",Estados Unidos,Inglés,Móvil,12/3/2017
Femenino,22,Internacional,Excelente,5,21,"""Una bella historia""","""En lo particular Guanajuato es muy pintoresco y el tema de las callejoneadas, como le llaman es algo que me encantó, recorrer esos callejones al lado de las estudiantinas fue algo diferente y de los más agradable, terminando en el callejón del beso, con su bella pero trágica historia. Que te hace recordar lo bello que es el amor, a pesar de la adversidad que se presente.""",Colombia,Español,Móvil,12/3/2017
Femenino,51,Internacional,Malo,2,275,"""Meh, tourist trap""","""Not really anything to see here. So many more interesting places in Guanajuato. Save you time and go exploring all the other colorful narrow alleys around town.""",Estados Unidos,Inglés,PC,9/3/2017
Masculino,32,Internacional,Muy bueno,4,152,"""Kiss her here""","""This is a famous place in Guanajuato for lovers to come and kiss on the 3rd step (it is painted red) for 7 more years of marital bliss. It is also a nice area to photograph.""",Estados Unidos,Inglés,PC,9/3/2017
Masculino,,Internacional,Excelente,5,11,"""A Tradition""","""This alley is known all over the world for the tradition. You must stand at the 7th step with your loved one and if you don't kiss you will have bad luck! A love story like Romeo and Juliet.""",Estados Unidos,Inglés,PC,8/3/2017
Masculino,,Nacional,Excelente,5,14,Callejoneada,"""Muy buena la atracción con historia y una gran arquitectura de los alrededores . Sin duda un lugar que no debe de faltar al visitar esta hermosa ciudad, un lugar muy seguro.""",México,Español,Móvil,7/3/2017
Femenino,41,Nacional,Muy bueno,4,34,"""Romantic Style""","""El lugar es muy bonito si vas con pareja o si no te cuentan la leyenda y los que lo hacen son muy chistosos. No se lo pueden perder está en el centro de Guanajuato que tambien es hermoso.""",México,Español,Móvil,6/3/2017
Masculino,63,Internacional,Regular,3,196,"""Whats the big deal""","""I understand it is an attraction with much history but really couldn't grasp why its much to see… so narrow that just a couple of selfie seekers clog up the whole thing… skip it.""",Estados Unidos,Inglés,PC,5/3/2017
Femenino,26,Internacional,Regular,3,57,"""Kind of a must in Guanajuato, pretty touristy, shy people beware of callejoneadas""","""Went with my bf, story is cute and you kind of have to go if you're in Guanajuato. Also tried a callejoneada, which is kind of an improv musical experience of sorts. I am not much of a participation kind of person, and so I hated it. They make you sing and it involved lots of goofball joking, kind of like improv shows. So if you're into that kind of thing you'll love it iand and have a blast. I slipped away before it was over.""",Costa Rica,Inglés,PC,2/3/2017
Femenino,43,Nacional,Excelente,5,76,"""Visita obligada""","""El callejón del beso visita obligada, no olvides besar a tu pareja en el tercer escalón de lo contrario serían 7 años de mala suerte al contrario de 15 de buena suerte si se besan.""",México,Español,Móvil,2/3/2017
Femenino,57,Internacional,Muy bueno,4,57,"""Una trágica historia de amor""","""Es un callejón en el que cuenta la historia de que dos enamorados se daban besos de un balcón a otro. Su padre no aprobaba eso por lo que asesino a su hija y el enamorado se suicido. Bajo ese balcón en el tercer escalón las parejas pueden darse un apasionante beso para sellar su amor. De lo contrario puede ser que no vaya bien su relación. Es una calle pintoresca, pregunta por los 20 tipos de beso que existen.""",Ecuador,Español,Móvil,1/3/2017
Masculino,41,Nacional,Regular,3,73,"""Simple""","""Esperaba algo mejor. La historia para no creer. Lo mejor son los tipos de besos que recitan por ahí. Ve de todos modos, tomate la fotografía del beso frente a muchos y sigue tu camino.""",México,Español,Móvil,27/2/2017
Masculino,33,Nacional,Regular,3,87,"""Prevenir 15 años de salación""","""Otro de los lugares que se debe visitar en Guanajuato, cerca del centro y fácil de dar con el, su historia muy peculiar, no más de 5 minutos te la cuentan con una cooperación voluntaria a las personas que ahí andan, ya estando entrados 80 pesos una foto instantánea con tu pareja dándose un beso en un escalón marcado de color para evitar dicen '15 años de salacion' en el amor.""",México,Español,Móvil,25/2/2017
Masculino,48,Internacional,Regular,3,143,"""Touristy""","""The story is nice, that this is the Romeo and Juliet of Mexico. We turned the corner to find it packed with 2 tour groups. We were told we couldn't go in the alley/street below without paying. It's fine as a walk-by.""",Estados Unidos,Inglés,PC,24/2/2017
Masculino,41,Internacional,Excelente,5,64,"""I came here and stole three kisses""","""Came here on Sunday afternoon to watch the crowds making out and getting their photos taken. Came back on Monday morning to get a closer look and volunteered my services to a solo Japanese girl who was travelling alone and wanted a photo getting kissed. I think I surprised her with my three kisses but hopefully she dreamed about me as she travelled across Mexico.""",Canadá,Inglés,Móvil,22/2/2017
Masculino,48,Nacional,Excelente,5,63,"""Romance""","""Existen varias historias que suenan lógicas que pueden ser ciertas y te puedes envolver en el romantisismo de la historia o contemplar lo accidentado del terreno y la construcción.""",México,Español,PC,22/2/2017
Femenino,24,Nacional,Excelente,5,4,"""RINCÓN DEL ROMANTICISMO""","""Es un lugar super romántico y lleno de historia, enmarcado con sus calles empedradas. Ideal para tener una experiencia inolvidable al lado de tu pareja.""",México,Español,PC,17/2/2017
Masculino,37,Nacional,Excelente,5,18,"""Visita obligada""","""Es el centro para todas las parejas, la leyenda del Callejón Del Beso es obligada para los visitantes a Guanajuato.""",México,Español,PC,15/2/2017
Femenino,55,Nacional,Excelente,5,18,"""Romántico""","""Sitio obligado a visitar, es muy bonito aunque quitaría la gente que insiste en contarte la leyenda o venderte el candado. Por si soló es muy bonito y romántico.""",México,Español,Móvil,15/2/2017
Femenino,33,Nacional,Excelente,5,23,"""Padrísimo el lugar""","""Para poder tomarte la típica foto debes formarte ya que hay mucha gente queriendo hacer lo mismo, sin embargo vale la pena esperar. Si vas en pareja y no hay nadie que tome la foto ahí puedes encontrar a personas que te toman una foto instantánea (una en el balcón y una en el callejón) por $80.00 te la dan en una cartulina pegada con la historia del callejón del beso (es un bonito recuerdo) aparte les puedes dar tu cel para que te tomen foto tambien con el. Muy romántico.""",México,Español,PC,15/2/2017
Masculino,28,Nacional,Excelente,5,146,"""Un lugar romántico lleno de historia""","""Es un lugar sumamente romántico, atractivo y obligado al estar en Guanajuato, aunque siempre hay gente ahí, no le quita lo romántico, lleva a tu pareja ahí dense muchos besos como yo lo hice.""",México,Español,PC,13/2/2017
Femenino,31,Nacional,Muy bueno,4,30,"""Visita obligada""","""Lugar icónico de Guanajuato. Para conocer la ciudad, hay que caminar y perderse por las enredadas calles.""",México,Español,PC,11/2/2017
Masculino,30,Nacional,Regular,3,33,"""Lástima que esté tan descuidado…""","""Uno no se imagina visitar Guanajuato en pareja sin darse una vuelta por el callejón del beso, lamentablemente el gobierno no le ha dado el cuidado que necesita un punto turístico tan importante. Las casas aledañas y el mismo callejón están pintarrajeadas, no hay control en el comercio ambulante y la zona huele feo.""",México,Español,Móvil,10/2/2017
Masculino,22,Nacional,Muy bueno,4,10,"""Un buen lugar pero creo que está sobre explotado""","""Lugar con muy buena historia pero la mercadotecnia lo tiene desvirtuado, el hecho de que tengas que esperar para pasar no porque lo quieran conocer sino porque unas personas tienen su puesto para tomar fotos en el callejón se me hace sobre explotarlo.""",México,Español,PC,10/2/2017
Masculino,53,Nacional,Excelente,5,74,"""Lugar para reafirmar el amor""","""Es un pequeño callejón dónde es tradición darse un beso y dejar un candando con su nombre, además los habitantes te cuentan la historia por una propina y te toman foto del beso.""",México,Español,PC,10/2/2017
Femenino,47,Nacional,Regular,3,85,"""Crowded and lots of pushy sellers""","""It is a tradition in Guanajuato to go to the Callejon and kiss your partner in the alley's steps.However, the reality is that there isn't much to see, just two houses with little balconies and lots of cheap souvenir shops. There are also a lot of pushy guys trying to get a few bucks for telling you the story about the couple that lived there and whose love was doomed, which is kind of ironic that kissing there is supposed to bring you luck! The place is also very crowded with lots of people trying to get their picture taken.""",México,Inglés,PC,9/2/2017
Masculino,30,Nacional,Malo,2,100,"""Demasiada gente""","""Aunque la historia detrás y el callejón mismo son interesantes, la cantidad de gente hace imposible disfrutar la visita pues el espacio es muy reducido. Recomiendo asistir en días menos ocupados que sábado y domingo.""",México,Español,Móvil,8/2/2017
Masculino,58,Nacional,Muy bueno,4,94,"""De los principales atractivos""","""De los principales atractivos de Guanajuato por su leyenda de dos jóvenes enamorados que desde los balcones que están tan juntos por lo estrecho del callejón platicaban el joven era un minero de origen humilde y ella hija de un rico que al encontrarlos besándose en el balcón la apuñala y de ahí la historia que al besarte en el tercer escalón son 10 años de buena suerte.""",México,Español,Móvil,8/2/2017
Masculino,47,Nacional,Muy bueno,4,92,"""SÚPER CHIQUITO""","""Lo conocimos en una famosa callejoneada. Historias, música y una larga caminata para llegar a él, en realidad es mucho más pequeño de lo que me imaginaba y lamentablemente muy descuidado. Paredes rayadas, chicles pegados y basura son cosas que deberían de atenderse y evitarse, pero definitivamente una visita obligada.""",México,Español,PC,8/2/2017
Femenino,55,Nacional,Muy bueno,4,67,"""Un lugar que tienes que visitar si vas en pareja""","""Aunque el lugar realmente no ofrece mucho, porque no hay mucho que ver, fila un poco larga y lenta, un poco descuidado, lleno de ambulantes que te ofrecen contar la historia, sin embargo, si vas con tu pareja es un lugar imperdible por su maravillosa y mágica leyenda, eso si, tienes que subirte al 3er escalón y darle un beso a la persona con la que vas para no tener 7 años de mala suerte en el amor o algo así, puedes subir hasta el balcón. Hay una persona ambulante al inicio de la fila para que le prestes tu cámara y pueda captar ese mágico momento del beso, ya al final tu le puedes dar dinero a cambio como retribución.""",México,Español,PC,8/2/2017
Femenino,28,Nacional,Regular,3,29,"""Descuidado""","""No se encuentra en las condiciones que se promociona este lugar, esta descuidado huele a orines y los ambulantes que ahí se encuentran sólo te están vigilando, da la impresión de que te van a asaltar.""",México,Español,Móvil,6/2/2017
Masculino,27,Internacional,Regular,3,33,"""Bonito pero muy ocupado""","""Guanajuato es una hermosa ciudad colonial con agradables callejones estrechos donde se encuentra el callejón de Beso. Sin embargo, la diversión está apagada porque está muy ocupada los fines de semana, así que tienes que esperar casi una hora para poder tomar una buena foto.""",Holanda,Neerlandés,Móvil,5/2/2017
Femenino,50,Nacional,Excelente,5,13,"""Toda una leyenda""","""Es un lugar que hay que visitar con tu pareja, es interesante que te cuenten la historia de ese lugar tan famoso en Guanajuato, y ya estando ahí es obligatoria la foto del recuerdo, y lo padre que te dejan subir al balcón.""",México,Español,PC,5/2/2017
